model,target_class,source_set,source,prompt_style,layer,control,gain,vector_class,step,next_token_id,next_token,question_best_token_id,question_best_logit,question_best_prob,question_best_rank,question_top1,question_top5,question_top10,exclamation_best_token_id,exclamation_best_logit,exclamation_best_prob,exclamation_best_rank,exclamation_top1,exclamation_top5,exclamation_top10,ellipsis_best_token_id,ellipsis_best_logit,ellipsis_best_prob,ellipsis_best_rank,ellipsis_top1,ellipsis_top5,ellipsis_top10
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,10,416, by,30,-87.38414764404297,0.0001921580551424995,174,0.0,0.0,0.0,0,-82.27247619628906,0.03188814967870712,5,0.0,1.0,1.0,986,-85.35357666015625,0.0014639436267316341,48,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,11,262, the,5633,-57.485870361328125,4.734404501505196e-05,2625,0.0,0.0,0.0,0,-55.06574630737305,0.0005324905505403876,228,0.0,0.0,0.0,986,-54.852622985839844,0.0006589769036509097,176,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,12,2656, original,5633,-66.92760467529297,5.162426532479003e-05,3147,0.0,0.0,0.0,5145,-65.22799682617188,0.00028247773298062384,540,0.0,0.0,0.0,986,-65.64623260498047,0.0001859288167906925,900,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,13,2746, model,30,-70.71092987060547,0.000124075697385706,1386,0.0,0.0,0.0,0,-66.33344268798828,0.009881098754703999,5,0.0,1.0,1.0,986,-69.14745330810547,0.000592510390561074,242,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,14,0,!,30,-69.72808837890625,0.0008934881770983338,72,0.0,0.0,0.0,0,-63.62736511230469,0.3986568748950958,1,1.0,1.0,1.0,986,-68.53868865966797,0.0029352055862545967,30,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,15,198,"
",30,-73.51802062988281,0.00033631431870162487,230,0.0,0.0,0.0,0,-68.16175079345703,0.07127607613801956,2,0.0,1.0,1.0,986,-72.10296630859375,0.001384508446790278,62,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,16,464,The,30,-63.96671676635742,6.225304969120771e-05,1189,0.0,0.0,0.0,0,-60.556583404541016,0.0018843552097678185,81,0.0,0.0,0.0,986,-61.19561767578125,0.0009945661295205355,148,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,17,1218, second,5633,-62.29350280761719,1.0620996363286395e-05,3493,0.0,0.0,0.0,5145,-58.08058166503906,0.0007174863712862134,89,0.0,0.0,0.0,986,-59.551170349121094,0.00016487130778841674,330,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,18,2746, model,30,-41.36294937133789,0.0018090553348883986,21,0.0,0.0,0.0,0,-36.499725341796875,0.23416566848754883,2,0.0,1.0,1.0,1399,-41.85984802246094,0.0011006557615473866,34,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,19,0,!,30,-47.87242889404297,0.0026676335837692022,17,0.0,0.0,0.0,0,-42.92551803588867,0.3754414916038513,1,1.0,1.0,1.0,986,-48.91672897338867,0.0009388418402522802,46,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,20,0,!,30,-58.18734359741211,0.0007995314081199467,50,0.0,0.0,0.0,0,-51.932098388671875,0.41634562611579895,1,1.0,1.0,1.0,1399,-57.733272552490234,0.0012590300757437944,37,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,21,0,!,30,-56.84467315673828,0.0005787767586298287,48,0.0,0.0,0.0,0,-49.93723678588867,0.5785922408103943,1,1.0,1.0,1.0,1399,-56.60939025878906,0.0007323069148696959,38,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,22,0,!,30,-36.34052658081055,0.0001616072258912027,19,0.0,0.0,0.0,0,-27.711292266845703,0.9038359522819519,1,1.0,1.0,1.0,986,-37.37676239013672,5.7336248573847115e-05,27,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,target,1.0,exclamation,23,0,!,30,-24.146501541137695,8.229500235756859e-05,18,0.0,0.0,0.0,0,-14.800174713134766,0.9428261518478394,1,1.0,1.0,1.0,986,-25.43267059326172,2.274035978189204e-05,29,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,0,198,"
",5633,-60.086830139160156,0.0008802834781818092,110,0.0,0.0,0.0,5145,-60.99681854248047,0.00035433954326435924,275,0.0,0.0,0.0,2644,-60.046817779541016,0.0009162198402918875,104,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,1,198,"
",30,-49.47517776489258,0.0007066780817694962,177,0.0,0.0,0.0,0,-51.1027946472168,0.0001387894881190732,692,0.0,0.0,0.0,986,-48.376407623291016,0.00212036888115108,58,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,2,198,"
",30,-45.788368225097656,0.0016954564489424229,73,0.0,0.0,0.0,0,-47.93680953979492,0.00019780188449658453,469,0.0,0.0,0.0,986,-45.47472381591797,0.002320067724213004,53,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,3,198,"
",30,-44.09422302246094,0.0034511748235672712,34,0.0,0.0,0.0,0,-46.72357177734375,0.00024891746579669416,358,0.0,0.0,0.0,986,-44.400272369384766,0.0025412735994905233,46,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,4,198,"
",30,-47.055328369140625,0.004144216421991587,33,0.0,0.0,0.0,0,-49.9361572265625,0.00023244187468662858,402,0.0,0.0,0.0,986,-47.53102493286133,0.0025754317175596952,49,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,5,198,"
",30,-46.4272575378418,0.005943965632468462,23,0.0,0.0,0.0,0,-49.6015739440918,0.00024859257973730564,366,0.0,0.0,0.0,986,-47.2689208984375,0.002561807632446289,49,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,6,198,"
",30,-44.917572021484375,0.008073448203504086,15,0.0,0.0,0.0,0,-48.352447509765625,0.000260202563367784,314,0.0,0.0,0.0,986,-46.088714599609375,0.0025028700474649668,44,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,7,198,"
",30,-42.8837890625,0.010172802023589611,9,0.0,0.0,1.0,0,-46.552520751953125,0.0002594960096757859,281,0.0,0.0,0.0,986,-44.34762954711914,0.002353438176214695,41,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,8,198,"
",30,-40.736412048339844,0.011949274688959122,7,0.0,0.0,1.0,0,-44.608604431152344,0.00024869656772352755,248,0.0,0.0,0.0,986,-42.45256805419922,0.0021479513961821795,38,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,9,198,"
",30,-38.53620529174805,0.013569766655564308,4,0.0,1.0,1.0,0,-42.5997200012207,0.0002332439471501857,223,0.0,0.0,0.0,986,-40.48759841918945,0.0019279381958767772,33,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,10,198,"
",30,-36.18703079223633,0.015010791830718517,3,0.0,1.0,1.0,0,-40.43252944946289,0.00021508344798348844,196,0.0,0.0,0.0,986,-38.35731887817383,0.0017134028021246195,30,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,11,198,"
",30,-33.91610336303711,0.01612064428627491,2,0.0,1.0,1.0,0,-38.32464599609375,0.00019623507978394628,178,0.0,0.0,0.0,986,-36.2747802734375,0.001524129998870194,29,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,12,198,"
",30,-31.8572940826416,0.017075546085834503,2,0.0,1.0,1.0,0,-36.40735626220703,0.00018042954616248608,166,0.0,0.0,0.0,986,-34.37511444091797,0.0013768895296379924,25,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,13,198,"
",30,-29.598039627075195,0.018101202324032784,2,0.0,1.0,1.0,0,-34.29270553588867,0.00016551597218494862,160,0.0,0.0,0.0,986,-32.279762268066406,0.0012389393523335457,22,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,14,198,"
",30,-27.399682998657227,0.018966712057590485,2,0.0,1.0,1.0,0,-32.22100830078125,0.00015279778745025396,146,0.0,0.0,0.0,986,-30.222326278686523,0.0011275444412603974,20,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,15,198,"
",30,-25.33652114868164,0.019550636410713196,2,0.0,1.0,1.0,0,-30.26763153076172,0.0001411259436281398,136,0.0,0.0,0.0,986,-28.273393630981445,0.0010367961367592216,18,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,16,198,"
",30,-23.406761169433594,0.020407257601618767,2,0.0,1.0,1.0,0,-28.438077926635742,0.0001332636020379141,132,0.0,0.0,0.0,986,-26.457942962646484,0.000965324230492115,17,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,17,198,"
",30,-21.377748489379883,0.021129781380295753,2,0.0,1.0,1.0,0,-26.506114959716797,0.0001252200163435191,123,0.0,0.0,0.0,986,-24.532316207885742,0.0009013296803459525,17,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,18,198,"
",30,-19.351253509521484,0.021763550117611885,2,0.0,1.0,1.0,0,-24.56528091430664,0.00011838764476124197,122,0.0,0.0,0.0,986,-22.604494094848633,0.0008411342278122902,17,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,19,198,"
",30,-17.693191528320312,0.022409947589039803,2,0.0,1.0,1.0,0,-22.981990814208984,0.00011312132846796885,118,0.0,0.0,0.0,986,-21.026611328125,0.000799383211415261,15,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,20,198,"
",30,-15.828031539916992,0.0231529138982296,2,0.0,1.0,1.0,0,-21.19145393371582,0.00010846782242879272,114,0.0,0.0,0.0,986,-19.246017456054688,0.0007589151500724256,14,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,21,198,"
",30,-14.253419876098633,0.02367020770907402,2,0.0,1.0,1.0,0,-19.676189422607422,0.00010450165427755564,108,0.0,0.0,0.0,986,-17.73494529724121,0.0007281063008122146,14,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,22,198,"
",30,-12.510356903076172,0.024431057274341583,2,0.0,1.0,1.0,0,-17.997800827026367,0.00010110570292454213,103,0.0,0.0,0.0,986,-16.068172454833984,0.0006963099585846066,14,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,wrong_marker,1.0,question,23,198,"
",30,-10.997871398925781,0.02501254715025425,2,0.0,1.0,1.0,0,-16.53621482849121,9.837526886258274e-05,100,0.0,0.0,0.0,986,-14.618053436279297,0.0006697810022160411,12,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,0,198,"
",5633,-46.92777633666992,0.00020914968627039343,263,0.0,0.0,0.0,5145,-48.759822845458984,3.3481857826700434e-05,1684,0.0,0.0,0.0,2644,-46.72490310668945,0.00025619103689678013,202,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,1,464,The,30,-48.230140686035156,6.468579522334039e-05,1268,0.0,0.0,0.0,0,-49.24214553833008,2.351260991417803e-05,2430,0.0,0.0,0.0,986,-45.73113250732422,0.0007872531423345208,140,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,2,734, two,5633,-61.65522003173828,6.854452749394113e-06,7557,0.0,0.0,0.0,5145,-62.726837158203125,2.347336703678593e-06,13646,0.0,0.0,0.0,986,-59.92214584350586,3.8782636693213135e-05,2291,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,3,4981, models,30,-61.92707824707031,2.1105744963278994e-05,1287,0.0,0.0,0.0,0,-63.603336334228516,3.9483084037783556e-06,4134,0.0,0.0,0.0,986,-63.00028991699219,7.216236554086208e-06,2830,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,4,547, were,30,-69.43807220458984,6.148292595753446e-05,733,0.0,0.0,0.0,0,-70.95418548583984,1.3499414308171254e-05,1701,0.0,0.0,0.0,986,-69.2354965209961,7.52890991861932e-05,637,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,5,3402, shown,30,-75.7294692993164,4.0192521737481e-06,5543,0.0,0.0,0.0,0,-76.03901672363281,2.949242798422347e-06,6329,0.0,0.0,0.0,986,-72.90709686279297,6.7590553953778e-05,1240,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,6,284, to,30,-59.15143585205078,1.058512589224847e-05,1241,0.0,0.0,0.0,0,-58.589351654052734,1.8569753592601046e-05,818,0.0,0.0,0.0,986,-57.220428466796875,7.299984281416982e-05,303,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,7,307, be,30,-53.189273834228516,5.628946837532567e-07,6709,0.0,0.0,0.0,0,-53.58113479614258,3.804031223353377e-07,7964,0.0,0.0,0.0,2644,-50.44218826293945,8.779529707680922e-06,1982,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,8,1498, able,30,-78.38809204101562,2.081749471471994e-06,7632,0.0,0.0,0.0,0,-78.55415344238281,1.7632297613090486e-06,8166,0.0,0.0,0.0,2644,-76.03855895996094,2.1818139430251904e-05,2406,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,9,284, to,30,-63.21448516845703,1.8482325003787992e-07,1515,0.0,0.0,0.0,0,-63.61186599731445,1.2421564576925448e-07,1828,0.0,0.0,0.0,986,-60.81431579589844,2.037684453171096e-06,381,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,10,766, see,30,-78.50799560546875,1.5900837979643256e-06,3828,0.0,0.0,0.0,0,-79.61518096923828,5.255034238871303e-07,5265,0.0,0.0,0.0,986,-76.47376251220703,1.215839438373223e-05,1919,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,11,262, the,30,-71.04173278808594,1.3844096429238562e-05,2377,0.0,0.0,0.0,0,-71.14115142822266,1.2533941116998903e-05,2555,0.0,0.0,0.0,986,-69.32394409179688,7.714198000030592e-05,675,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,12,976, same,5633,-63.86336898803711,7.258748269123316e-07,16172,0.0,0.0,0.0,0,-65.14984130859375,2.0051824378697347e-07,22774,0.0,0.0,0.0,986,-61.694393157958984,6.350910553010181e-06,6676,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,13,1517, thing,30,-72.7242202758789,5.172998044145061e-06,5935,0.0,0.0,0.0,0,-72.40509796142578,7.117629593267338e-06,5100,0.0,0.0,0.0,986,-70.81974029541016,3.474140976322815e-05,2127,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,14,11,",",30,-72.94867706298828,0.0001807724474929273,230,0.0,0.0,0.0,0,-72.16342163085938,0.00039642798947170377,143,0.0,0.0,0.0,986,-71.12919616699219,0.0011151229264214635,76,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,15,475, but,5633,-81.86199951171875,1.0527886615818716e-06,5608,0.0,0.0,0.0,0,-82.37332153320312,6.313597396001569e-07,7318,0.0,0.0,0.0,2644,-78.27465057373047,3.8045829569455236e-05,682,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,16,262, the,30,-70.01898193359375,7.180128704931121e-06,1977,0.0,0.0,0.0,0,-71.00543212890625,2.6774562229547882e-06,3649,0.0,0.0,0.0,986,-67.12818908691406,0.0001292967499466613,334,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,17,734, two,30,-63.87094497680664,9.511257417216257e-07,11762,0.0,0.0,0.0,0,-65.17247009277344,2.588169820683106e-07,17847,0.0,0.0,0.0,986,-61.02849578857422,1.631916529731825e-05,2958,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,18,4981, models,30,-55.12759017944336,1.3846098227077164e-05,2817,0.0,0.0,0.0,0,-56.16092300415039,4.926706424157601e-06,4921,0.0,0.0,0.0,986,-54.96118927001953,1.6352887541870587e-05,2529,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,19,547, were,30,-67.07058715820312,1.8551812900113873e-05,948,0.0,0.0,0.0,0,-68.675048828125,3.728871888597496e-06,2131,0.0,0.0,0.0,986,-65.60578155517578,8.026816067285836e-05,426,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,20,407, not,30,-67.46385955810547,4.299778083804995e-06,3737,0.0,0.0,0.0,0,-68.27295684814453,1.914518634293927e-06,5205,0.0,0.0,0.0,986,-64.5433349609375,7.976525375852361e-05,812,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,21,1498, able,30,-72.5562973022461,4.245101990818512e-06,2235,0.0,0.0,0.0,0,-71.53582763671875,1.1778024600062054e-05,1347,0.0,0.0,0.0,986,-70.33766174316406,3.9032765926094726e-05,665,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,22,284, to,30,-63.84453582763672,9.164937750938407e-07,351,0.0,0.0,0.0,0,-63.70562744140625,1.05306867226318e-06,315,0.0,0.0,0.0,986,-60.95680618286133,1.645335760258604e-05,54,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,random_norm,1.0,random_norm,23,766, see,30,-74.26342010498047,5.503944976226194e-06,1411,0.0,0.0,0.0,0,-74.21903228759766,5.753756340709515e-06,1386,0.0,0.0,0.0,986,-72.22966766357422,4.2065061279572546e-05,549,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,0,198,"
",5633,-40.04767608642578,5.323192453943193e-05,1174,0.0,0.0,0.0,5145,-41.82000732421875,9.046039849636145e-06,5121,0.0,0.0,0.0,2644,-40.034210205078125,5.395359039539471e-05,1157,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,1,25031,Professor,30,-44.66126251220703,1.5310604794649407e-05,2772,0.0,0.0,0.0,0,-46.73571014404297,1.9234071260143537e-06,4950,0.0,0.0,0.0,986,-43.0687255859375,7.527007255703211e-05,1120,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,2,6502, Kim,30,-48.70849609375,5.872081601410173e-06,3741,0.0,0.0,0.0,0,-50.368560791015625,1.1164395345986122e-06,6527,0.0,0.0,0.0,2644,-47.869632720947266,1.3586444765678607e-05,2529,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,3,531, said,30,-64.15567016601562,2.5151917725452222e-05,1143,0.0,0.0,0.0,0,-65.90558624267578,4.371114755485905e-06,2893,0.0,0.0,0.0,2644,-64.53318786621094,1.7243175534531474e-05,1394,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,4,25,:,30,-44.34666442871094,1.3607395885628648e-05,795,0.0,0.0,0.0,0,-46.3892936706543,1.7647062122705393e-06,4917,0.0,0.0,0.0,986,-43.09932327270508,4.7368368541356176e-05,272,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,5,198,"
",5633,19.32154655456543,9.704795957077295e-06,268,0.0,0.0,0.0,5145,16.140735626220703,4.03253153535843e-07,3876,0.0,0.0,0.0,2644,20.12685775756836,2.1713438400183804e-05,146,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,6,1,"""",30,-22.505189895629883,1.0409381502540782e-05,2706,0.0,0.0,0.0,0,-24.999588012695312,8.59254100760154e-07,5219,0.0,0.0,0.0,986,-19.77533721923828,0.00015958237054292113,433,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,7,464,The,30,-65.6984634399414,4.5863643549637345e-07,4620,0.0,0.0,0.0,0,-67.54216766357422,7.257014544848062e-08,7370,0.0,0.0,0.0,2644,-61.74821090698242,2.3825468815630302e-05,1360,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,8,2746, model,5633,-56.70500564575195,3.0243870696722297e-06,10514,0.0,0.0,0.0,5145,-58.78683853149414,3.771454260004248e-07,24349,0.0,0.0,0.0,2644,-54.40547561645508,3.015161564690061e-05,2288,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,9,373, was,30,-52.45146942138672,8.533128857379779e-05,665,0.0,0.0,0.0,0,-56.79574203491211,1.1076808732468635e-06,11019,0.0,0.0,0.0,2644,-51.861976623535156,0.00015385859296657145,422,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,10,284, to,30,-64.66924285888672,8.497489034198225e-06,3496,0.0,0.0,0.0,0,-67.56723022460938,4.685011560923158e-07,12691,0.0,0.0,0.0,2644,-61.97456741333008,0.00012576890003401786,761,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,11,307, be,30,-55.45029830932617,2.54517999564996e-06,2987,0.0,0.0,0.0,5145,-59.413818359375,4.834857136870596e-08,15568,0.0,0.0,0.0,2644,-53.66957473754883,1.510347647126764e-05,1392,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,12,973, used,30,-66.04006958007812,5.866254468855914e-06,3049,0.0,0.0,0.0,0,-69.37723541259766,2.0847222970132862e-07,13630,0.0,0.0,0.0,2644,-64.46429443359375,2.8360334908938967e-05,1389,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,13,284, to,30,-55.43634033203125,3.197139812982641e-05,340,0.0,0.0,0.0,0,-58.9597053527832,9.431563512407592e-07,2680,0.0,0.0,0.0,2644,-53.957698822021484,0.0001402579655405134,144,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,14,8996, compare,30,-60.44881820678711,6.047838269296335e-06,2434,0.0,0.0,0.0,0,-64.62955474853516,9.245478338471003e-08,13516,0.0,0.0,0.0,2644,-58.58134460449219,3.9141155866673216e-05,1031,0.0,0.0,0.0
distilgpt2,exclamation,hard_out_of_template,Professor Kim compared three models on Tuesday.,copy_sentence,2,negative_target,1.0,exclamation,15,262, the,30,-51.78886413574219,2.7778583898907527e-05,1527,0.0,0.0,0.0,0,-55.34742736816406,7.911261263870983e-07,16744,0.0,0.0,0.0,2644,-50.11534118652344,0.00014808528067078441,325,0.0,0.0,0.0
