scale,language,template_id,level,text,marker
attention,ru,70,2,kritik analiziruet etu ideyu posle vstrechi.,analiziruet
attention,ru,71,-2,kritik ignoriruet etot film vo vremya obzora.,ignoriruet
attention,ru,71,-1,kritik zamechaet etot film vo vremya obzora.,zamechaet
attention,ru,71,0,kritik upominaet etot film vo vremya obzora.,upominaet
attention,ru,71,1,kritik obsuzhdaet etot film vo vremya obzora.,obsuzhdaet
attention,ru,71,2,kritik analiziruet etot film vo vremya obzora.,analiziruet
attention,ru,72,-2,hudozhnik ignoriruet etu ideyu naedine.,ignoriruet
attention,ru,72,-1,hudozhnik zamechaet etu ideyu naedine.,zamechaet
attention,ru,72,0,hudozhnik upominaet etu ideyu naedine.,upominaet
attention,ru,72,1,hudozhnik obsuzhdaet etu ideyu naedine.,obsuzhdaet
attention,ru,72,2,hudozhnik analiziruet etu ideyu naedine.,analiziruet
attention,ru,73,-2,sosed ignoriruet etot film segodnya.,ignoriruet
attention,ru,73,-1,sosed zamechaet etot film segodnya.,zamechaet
attention,ru,73,0,sosed upominaet etot film segodnya.,upominaet
attention,ru,73,1,sosed obsuzhdaet etot film segodnya.,obsuzhdaet
attention,ru,73,2,sosed analiziruet etot film segodnya.,analiziruet
attention,ru,74,-2,uchitel ignoriruet etu ideyu segodnya.,ignoriruet
attention,ru,74,-1,uchitel zamechaet etu ideyu segodnya.,zamechaet
attention,ru,74,0,uchitel upominaet etu ideyu segodnya.,upominaet
attention,ru,74,1,uchitel obsuzhdaet etu ideyu segodnya.,obsuzhdaet
attention,ru,74,2,uchitel analiziruet etu ideyu segodnya.,analiziruet
attention,ru,75,-2,uchitel ignoriruet etu pesnyu posle vstrechi.,ignoriruet
attention,ru,75,-1,uchitel zamechaet etu pesnyu posle vstrechi.,zamechaet
attention,ru,75,0,uchitel upominaet etu pesnyu posle vstrechi.,upominaet
attention,ru,75,1,uchitel obsuzhdaet etu pesnyu posle vstrechi.,obsuzhdaet
attention,ru,75,2,uchitel analiziruet etu pesnyu posle vstrechi.,analiziruet
attention,ru,76,-2,ona ignoriruet etot dizayn vo vremya obzora.,ignoriruet
attention,ru,76,-1,ona zamechaet etot dizayn vo vremya obzora.,zamechaet
attention,ru,76,0,ona upominaet etot dizayn vo vremya obzora.,upominaet
attention,ru,76,1,ona obsuzhdaet etot dizayn vo vremya obzora.,obsuzhdaet
attention,ru,76,2,ona analiziruet etot dizayn vo vremya obzora.,analiziruet
attention,ru,77,-2,kritik ignoriruet tebya segodnya.,ignoriruet
attention,ru,77,-1,kritik zamechaet tebya segodnya.,zamechaet
attention,ru,77,0,kritik upominaet tebya segodnya.,upominaet
attention,ru,77,1,kritik obsuzhdaet tebya segodnya.,obsuzhdaet
attention,ru,77,2,kritik analiziruet tebya segodnya.,analiziruet
attention,ru,78,-2,hudozhnik ignoriruet etu pesnyu vo vremya obzora.,ignoriruet
attention,ru,78,-1,hudozhnik zamechaet etu pesnyu vo vremya obzora.,zamechaet
attention,ru,78,0,hudozhnik upominaet etu pesnyu vo vremya obzora.,upominaet
attention,ru,78,1,hudozhnik obsuzhdaet etu pesnyu vo vremya obzora.,obsuzhdaet
attention,ru,78,2,hudozhnik analiziruet etu pesnyu vo vremya obzora.,analiziruet
attention,ru,79,-2,ona ignoriruet eto predlozhenie posle vstrechi.,ignoriruet
attention,ru,79,-1,ona zamechaet eto predlozhenie posle vstrechi.,zamechaet
attention,ru,79,0,ona upominaet eto predlozhenie posle vstrechi.,upominaet
attention,ru,79,1,ona obsuzhdaet eto predlozhenie posle vstrechi.,obsuzhdaet
attention,ru,79,2,ona analiziruet eto predlozhenie posle vstrechi.,analiziruet
attention,ru,80,-2,issledovatel ignoriruet etot film segodnya.,ignoriruet
attention,ru,80,-1,issledovatel zamechaet etot film segodnya.,zamechaet
attention,ru,80,0,issledovatel upominaet etot film segodnya.,upominaet
attention,ru,80,1,issledovatel obsuzhdaet etot film segodnya.,obsuzhdaet
attention,ru,80,2,issledovatel analiziruet etot film segodnya.,analiziruet
attention,ru,81,-2,hudozhnik ignoriruet etu pesnyu posle vstrechi.,ignoriruet
attention,ru,81,-1,hudozhnik zamechaet etu pesnyu posle vstrechi.,zamechaet
attention,ru,81,0,hudozhnik upominaet etu pesnyu posle vstrechi.,upominaet
attention,ru,81,1,hudozhnik obsuzhdaet etu pesnyu posle vstrechi.,obsuzhdaet
attention,ru,81,2,hudozhnik analiziruet etu pesnyu posle vstrechi.,analiziruet
attention,ru,82,-2,uchitel ignoriruet etot gorod naedine.,ignoriruet
attention,ru,82,-1,uchitel zamechaet etot gorod naedine.,zamechaet
attention,ru,82,0,uchitel upominaet etot gorod naedine.,upominaet
attention,ru,82,1,uchitel obsuzhdaet etot gorod naedine.,obsuzhdaet
attention,ru,82,2,uchitel analiziruet etot gorod naedine.,analiziruet
attention,ru,83,-2,hudozhnik ignoriruet etu sistemu posle vstrechi.,ignoriruet
attention,ru,83,-1,hudozhnik zamechaet etu sistemu posle vstrechi.,zamechaet
attention,ru,83,0,hudozhnik upominaet etu sistemu posle vstrechi.,upominaet
attention,ru,83,1,hudozhnik obsuzhdaet etu sistemu posle vstrechi.,obsuzhdaet
attention,ru,83,2,hudozhnik analiziruet etu sistemu posle vstrechi.,analiziruet
attention,ru,84,-2,ona ignoriruet etu sistemu posle vstrechi.,ignoriruet
attention,ru,84,-1,ona zamechaet etu sistemu posle vstrechi.,zamechaet
attention,ru,84,0,ona upominaet etu sistemu posle vstrechi.,upominaet
attention,ru,84,1,ona obsuzhdaet etu sistemu posle vstrechi.,obsuzhdaet
attention,ru,84,2,ona analiziruet etu sistemu posle vstrechi.,analiziruet
attention,ru,85,-2,sosed ignoriruet tebya v kontse.,ignoriruet
attention,ru,85,-1,sosed zamechaet tebya v kontse.,zamechaet
attention,ru,85,0,sosed upominaet tebya v kontse.,upominaet
attention,ru,85,1,sosed obsuzhdaet tebya v kontse.,obsuzhdaet
attention,ru,85,2,sosed analiziruet tebya v kontse.,analiziruet
attention,ru,86,-2,issledovatel ignoriruet etu ideyu vo vremya obzora.,ignoriruet
attention,ru,86,-1,issledovatel zamechaet etu ideyu vo vremya obzora.,zamechaet
attention,ru,86,0,issledovatel upominaet etu ideyu vo vremya obzora.,upominaet
attention,ru,86,1,issledovatel obsuzhdaet etu ideyu vo vremya obzora.,obsuzhdaet
attention,ru,86,2,issledovatel analiziruet etu ideyu vo vremya obzora.,analiziruet
attention,ru,87,-2,sosed ignoriruet etu ideyu vo vremya obzora.,ignoriruet
attention,ru,87,-1,sosed zamechaet etu ideyu vo vremya obzora.,zamechaet
attention,ru,87,0,sosed upominaet etu ideyu vo vremya obzora.,upominaet
attention,ru,87,1,sosed obsuzhdaet etu ideyu vo vremya obzora.,obsuzhdaet
attention,ru,87,2,sosed analiziruet etu ideyu vo vremya obzora.,analiziruet
attention,ru,88,-2,sosed ignoriruet etu pesnyu v kontse.,ignoriruet
attention,ru,88,-1,sosed zamechaet etu pesnyu v kontse.,zamechaet
attention,ru,88,0,sosed upominaet etu pesnyu v kontse.,upominaet
attention,ru,88,1,sosed obsuzhdaet etu pesnyu v kontse.,obsuzhdaet
attention,ru,88,2,sosed analiziruet etu pesnyu v kontse.,analiziruet
attention,ru,89,-2,polzovatel ignoriruet eto predlozhenie segodnya.,ignoriruet
attention,ru,89,-1,polzovatel zamechaet eto predlozhenie segodnya.,zamechaet
attention,ru,89,0,polzovatel upominaet eto predlozhenie segodnya.,upominaet
attention,ru,89,1,polzovatel obsuzhdaet eto predlozhenie segodnya.,obsuzhdaet
attention,ru,89,2,polzovatel analiziruet eto predlozhenie segodnya.,analiziruet
attention,ru,90,-2,issledovatel ignoriruet tebya posle vstrechi.,ignoriruet
attention,ru,90,-1,issledovatel zamechaet tebya posle vstrechi.,zamechaet
attention,ru,90,0,issledovatel upominaet tebya posle vstrechi.,upominaet
attention,ru,90,1,issledovatel obsuzhdaet tebya posle vstrechi.,obsuzhdaet
attention,ru,90,2,issledovatel analiziruet tebya posle vstrechi.,analiziruet
attention,ru,91,-2,issledovatel ignoriruet etot dizayn v kontse.,ignoriruet
attention,ru,91,-1,issledovatel zamechaet etot dizayn v kontse.,zamechaet
attention,ru,91,0,issledovatel upominaet etot dizayn v kontse.,upominaet
attention,ru,91,1,issledovatel obsuzhdaet etot dizayn v kontse.,obsuzhdaet
attention,ru,91,2,issledovatel analiziruet etot dizayn v kontse.,analiziruet
attention,ru,92,-2,uchitel ignoriruet eto predlozhenie segodnya.,ignoriruet
attention,ru,92,-1,uchitel zamechaet eto predlozhenie segodnya.,zamechaet
attention,ru,92,0,uchitel upominaet eto predlozhenie segodnya.,upominaet
attention,ru,92,1,uchitel obsuzhdaet eto predlozhenie segodnya.,obsuzhdaet
attention,ru,92,2,uchitel analiziruet eto predlozhenie segodnya.,analiziruet
attention,ru,93,-2,ya ignoriruet etot gorod segodnya.,ignoriruet
attention,ru,93,-1,ya zamechaet etot gorod segodnya.,zamechaet
attention,ru,93,0,ya upominaet etot gorod segodnya.,upominaet
attention,ru,93,1,ya obsuzhdaet etot gorod segodnya.,obsuzhdaet
attention,ru,93,2,ya analiziruet etot gorod segodnya.,analiziruet
attention,ru,94,-2,uchitel ignoriruet etu pesnyu segodnya.,ignoriruet
attention,ru,94,-1,uchitel zamechaet etu pesnyu segodnya.,zamechaet
attention,ru,94,0,uchitel upominaet etu pesnyu segodnya.,upominaet
attention,ru,94,1,uchitel obsuzhdaet etu pesnyu segodnya.,obsuzhdaet
attention,ru,94,2,uchitel analiziruet etu pesnyu segodnya.,analiziruet
attention,ru,95,-2,polzovatel ignoriruet etot film segodnya.,ignoriruet
attention,ru,95,-1,polzovatel zamechaet etot film segodnya.,zamechaet
attention,ru,95,0,polzovatel upominaet etot film segodnya.,upominaet
attention,ru,95,1,polzovatel obsuzhdaet etot film segodnya.,obsuzhdaet
attention,ru,95,2,polzovatel analiziruet etot film segodnya.,analiziruet
attention,ru,96,-2,ya ignoriruet etot film naedine.,ignoriruet
attention,ru,96,-1,ya zamechaet etot film naedine.,zamechaet
attention,ru,96,0,ya upominaet etot film naedine.,upominaet
attention,ru,96,1,ya obsuzhdaet etot film naedine.,obsuzhdaet
attention,ru,96,2,ya analiziruet etot film naedine.,analiziruet
attention,ru,97,-2,polzovatel ignoriruet etu sistemu v kontse.,ignoriruet
attention,ru,97,-1,polzovatel zamechaet etu sistemu v kontse.,zamechaet
attention,ru,97,0,polzovatel upominaet etu sistemu v kontse.,upominaet
attention,ru,97,1,polzovatel obsuzhdaet etu sistemu v kontse.,obsuzhdaet
attention,ru,97,2,polzovatel analiziruet etu sistemu v kontse.,analiziruet
attention,ru,98,-2,sosed ignoriruet etu pesnyu naedine.,ignoriruet
attention,ru,98,-1,sosed zamechaet etu pesnyu naedine.,zamechaet
attention,ru,98,0,sosed upominaet etu pesnyu naedine.,upominaet
attention,ru,98,1,sosed obsuzhdaet etu pesnyu naedine.,obsuzhdaet
attention,ru,98,2,sosed analiziruet etu pesnyu naedine.,analiziruet
attention,ru,99,-2,issledovatel ignoriruet eto predlozhenie v kontse.,ignoriruet
attention,ru,99,-1,issledovatel zamechaet eto predlozhenie v kontse.,zamechaet
attention,ru,99,0,issledovatel upominaet eto predlozhenie v kontse.,upominaet
attention,ru,99,1,issledovatel obsuzhdaet eto predlozhenie v kontse.,obsuzhdaet
attention,ru,99,2,issledovatel analiziruet eto predlozhenie v kontse.,analiziruet
attention,ru,100,-2,uchitel ignoriruet etu ideyu naedine.,ignoriruet
attention,ru,100,-1,uchitel zamechaet etu ideyu naedine.,zamechaet
attention,ru,100,0,uchitel upominaet etu ideyu naedine.,upominaet
attention,ru,100,1,uchitel obsuzhdaet etu ideyu naedine.,obsuzhdaet
attention,ru,100,2,uchitel analiziruet etu ideyu naedine.,analiziruet
attention,ru,101,-2,ona ignoriruet etot gorod vo vremya obzora.,ignoriruet
attention,ru,101,-1,ona zamechaet etot gorod vo vremya obzora.,zamechaet
attention,ru,101,0,ona upominaet etot gorod vo vremya obzora.,upominaet
attention,ru,101,1,ona obsuzhdaet etot gorod vo vremya obzora.,obsuzhdaet
attention,ru,101,2,ona analiziruet etot gorod vo vremya obzora.,analiziruet
attention,ru,102,-2,uchitel ignoriruet etot film segodnya.,ignoriruet
attention,ru,102,-1,uchitel zamechaet etot film segodnya.,zamechaet
attention,ru,102,0,uchitel upominaet etot film segodnya.,upominaet
attention,ru,102,1,uchitel obsuzhdaet etot film segodnya.,obsuzhdaet
attention,ru,102,2,uchitel analiziruet etot film segodnya.,analiziruet
attention,ru,103,-2,hudozhnik ignoriruet eto predlozhenie vo vremya obzora.,ignoriruet
attention,ru,103,-1,hudozhnik zamechaet eto predlozhenie vo vremya obzora.,zamechaet
attention,ru,103,0,hudozhnik upominaet eto predlozhenie vo vremya obzora.,upominaet
attention,ru,103,1,hudozhnik obsuzhdaet eto predlozhenie vo vremya obzora.,obsuzhdaet
attention,ru,103,2,hudozhnik analiziruet eto predlozhenie vo vremya obzora.,analiziruet
attention,ru,104,-2,ona ignoriruet eto predlozhenie segodnya.,ignoriruet
attention,ru,104,-1,ona zamechaet eto predlozhenie segodnya.,zamechaet
attention,ru,104,0,ona upominaet eto predlozhenie segodnya.,upominaet
attention,ru,104,1,ona obsuzhdaet eto predlozhenie segodnya.,obsuzhdaet
attention,ru,104,2,ona analiziruet eto predlozhenie segodnya.,analiziruet
attention,ru,105,-2,ona ignoriruet etu pesnyu segodnya.,ignoriruet
attention,ru,105,-1,ona zamechaet etu pesnyu segodnya.,zamechaet
attention,ru,105,0,ona upominaet etu pesnyu segodnya.,upominaet
attention,ru,105,1,ona obsuzhdaet etu pesnyu segodnya.,obsuzhdaet
attention,ru,105,2,ona analiziruet etu pesnyu segodnya.,analiziruet
attention,ru,106,-2,ona ignoriruet etu ideyu v kontse.,ignoriruet
attention,ru,106,-1,ona zamechaet etu ideyu v kontse.,zamechaet
attention,ru,106,0,ona upominaet etu ideyu v kontse.,upominaet
attention,ru,106,1,ona obsuzhdaet etu ideyu v kontse.,obsuzhdaet
attention,ru,106,2,ona analiziruet etu ideyu v kontse.,analiziruet
attention,ru,107,-2,ona ignoriruet etot gorod naedine.,ignoriruet
attention,ru,107,-1,ona zamechaet etot gorod naedine.,zamechaet
attention,ru,107,0,ona upominaet etot gorod naedine.,upominaet
attention,ru,107,1,ona obsuzhdaet etot gorod naedine.,obsuzhdaet
attention,ru,107,2,ona analiziruet etot gorod naedine.,analiziruet
attention,ru,108,-2,hudozhnik ignoriruet etu sistemu vo vremya obzora.,ignoriruet
attention,ru,108,-1,hudozhnik zamechaet etu sistemu vo vremya obzora.,zamechaet
attention,ru,108,0,hudozhnik upominaet etu sistemu vo vremya obzora.,upominaet
attention,ru,108,1,hudozhnik obsuzhdaet etu sistemu vo vremya obzora.,obsuzhdaet
attention,ru,108,2,hudozhnik analiziruet etu sistemu vo vremya obzora.,analiziruet
attention,ru,109,-2,hudozhnik ignoriruet etot film vo vremya obzora.,ignoriruet
attention,ru,109,-1,hudozhnik zamechaet etot film vo vremya obzora.,zamechaet
attention,ru,109,0,hudozhnik upominaet etot film vo vremya obzora.,upominaet
attention,ru,109,1,hudozhnik obsuzhdaet etot film vo vremya obzora.,obsuzhdaet
attention,ru,109,2,hudozhnik analiziruet etot film vo vremya obzora.,analiziruet
attention,ru,110,-2,ona ignoriruet etu sistemu v kontse.,ignoriruet
attention,ru,110,-1,ona zamechaet etu sistemu v kontse.,zamechaet
attention,ru,110,0,ona upominaet etu sistemu v kontse.,upominaet
attention,ru,110,1,ona obsuzhdaet etu sistemu v kontse.,obsuzhdaet
attention,ru,110,2,ona analiziruet etu sistemu v kontse.,analiziruet
attention,ru,111,-2,sosed ignoriruet etot dizayn vo vremya obzora.,ignoriruet
attention,ru,111,-1,sosed zamechaet etot dizayn vo vremya obzora.,zamechaet
attention,ru,111,0,sosed upominaet etot dizayn vo vremya obzora.,upominaet
attention,ru,111,1,sosed obsuzhdaet etot dizayn vo vremya obzora.,obsuzhdaet
attention,ru,111,2,sosed analiziruet etot dizayn vo vremya obzora.,analiziruet
attention,ru,112,-2,ona ignoriruet etu ideyu posle vstrechi.,ignoriruet
attention,ru,112,-1,ona zamechaet etu ideyu posle vstrechi.,zamechaet
attention,ru,112,0,ona upominaet etu ideyu posle vstrechi.,upominaet
attention,ru,112,1,ona obsuzhdaet etu ideyu posle vstrechi.,obsuzhdaet
attention,ru,112,2,ona analiziruet etu ideyu posle vstrechi.,analiziruet
attention,ru,113,-2,polzovatel ignoriruet etot dizayn v kontse.,ignoriruet
attention,ru,113,-1,polzovatel zamechaet etot dizayn v kontse.,zamechaet
attention,ru,113,0,polzovatel upominaet etot dizayn v kontse.,upominaet
attention,ru,113,1,polzovatel obsuzhdaet etot dizayn v kontse.,obsuzhdaet
attention,ru,113,2,polzovatel analiziruet etot dizayn v kontse.,analiziruet
attention,ru,114,-2,issledovatel ignoriruet etu pesnyu naedine.,ignoriruet
attention,ru,114,-1,issledovatel zamechaet etu pesnyu naedine.,zamechaet
attention,ru,114,0,issledovatel upominaet etu pesnyu naedine.,upominaet
attention,ru,114,1,issledovatel obsuzhdaet etu pesnyu naedine.,obsuzhdaet
attention,ru,114,2,issledovatel analiziruet etu pesnyu naedine.,analiziruet
attention,ru,115,-2,polzovatel ignoriruet tebya vo vremya obzora.,ignoriruet
attention,ru,115,-1,polzovatel zamechaet tebya vo vremya obzora.,zamechaet
attention,ru,115,0,polzovatel upominaet tebya vo vremya obzora.,upominaet
attention,ru,115,1,polzovatel obsuzhdaet tebya vo vremya obzora.,obsuzhdaet
attention,ru,115,2,polzovatel analiziruet tebya vo vremya obzora.,analiziruet
attention,ru,116,-2,polzovatel ignoriruet etu pesnyu segodnya.,ignoriruet
attention,ru,116,-1,polzovatel zamechaet etu pesnyu segodnya.,zamechaet
attention,ru,116,0,polzovatel upominaet etu pesnyu segodnya.,upominaet
attention,ru,116,1,polzovatel obsuzhdaet etu pesnyu segodnya.,obsuzhdaet
attention,ru,116,2,polzovatel analiziruet etu pesnyu segodnya.,analiziruet
attention,ru,117,-2,uchitel ignoriruet etu sistemu segodnya.,ignoriruet
attention,ru,117,-1,uchitel zamechaet etu sistemu segodnya.,zamechaet
attention,ru,117,0,uchitel upominaet etu sistemu segodnya.,upominaet
attention,ru,117,1,uchitel obsuzhdaet etu sistemu segodnya.,obsuzhdaet
attention,ru,117,2,uchitel analiziruet etu sistemu segodnya.,analiziruet
attention,ru,118,-2,issledovatel ignoriruet tebya segodnya.,ignoriruet
attention,ru,118,-1,issledovatel zamechaet tebya segodnya.,zamechaet
attention,ru,118,0,issledovatel upominaet tebya segodnya.,upominaet
attention,ru,118,1,issledovatel obsuzhdaet tebya segodnya.,obsuzhdaet
attention,ru,118,2,issledovatel analiziruet tebya segodnya.,analiziruet
attention,ru,119,-2,sosed ignoriruet etot gorod vo vremya obzora.,ignoriruet
attention,ru,119,-1,sosed zamechaet etot gorod vo vremya obzora.,zamechaet
attention,ru,119,0,sosed upominaet etot gorod vo vremya obzora.,upominaet
attention,ru,119,1,sosed obsuzhdaet etot gorod vo vremya obzora.,obsuzhdaet
attention,ru,119,2,sosed analiziruet etot gorod vo vremya obzora.,analiziruet
random_label,ru,0,-2,issledovatel govorit kamen ryadom s etu pesnyu segodnya.,kamen
random_label,ru,0,-1,issledovatel govorit okno ryadom s etu pesnyu segodnya.,okno
random_label,ru,0,0,issledovatel govorit butylka ryadom s etu pesnyu segodnya.,butylka
random_label,ru,0,1,issledovatel govorit reka ryadom s etu pesnyu segodnya.,reka
random_label,ru,0,2,issledovatel govorit oblako ryadom s etu pesnyu segodnya.,oblako
random_label,ru,1,-2,uchitel govorit kamen ryadom s etu ideyu posle vstrechi.,kamen
random_label,ru,1,-1,uchitel govorit okno ryadom s etu ideyu posle vstrechi.,okno
random_label,ru,1,0,uchitel govorit butylka ryadom s etu ideyu posle vstrechi.,butylka
random_label,ru,1,1,uchitel govorit reka ryadom s etu ideyu posle vstrechi.,reka
random_label,ru,1,2,uchitel govorit oblako ryadom s etu ideyu posle vstrechi.,oblako
random_label,ru,2,-2,kritik govorit kamen ryadom s etot film vo vremya obzora.,kamen
random_label,ru,2,-1,kritik govorit okno ryadom s etot film vo vremya obzora.,okno
random_label,ru,2,0,kritik govorit butylka ryadom s etot film vo vremya obzora.,butylka
random_label,ru,2,1,kritik govorit reka ryadom s etot film vo vremya obzora.,reka
random_label,ru,2,2,kritik govorit oblako ryadom s etot film vo vremya obzora.,oblako
random_label,ru,3,-2,ona govorit kamen ryadom s eto predlozhenie naedine.,kamen
random_label,ru,3,-1,ona govorit okno ryadom s eto predlozhenie naedine.,okno
random_label,ru,3,0,ona govorit butylka ryadom s eto predlozhenie naedine.,butylka
random_label,ru,3,1,ona govorit reka ryadom s eto predlozhenie naedine.,reka
random_label,ru,3,2,ona govorit oblako ryadom s eto predlozhenie naedine.,oblako
random_label,ru,4,-2,issledovatel govorit kamen ryadom s eto predlozhenie v kontse.,kamen
random_label,ru,4,-1,issledovatel govorit okno ryadom s eto predlozhenie v kontse.,okno
random_label,ru,4,0,issledovatel govorit butylka ryadom s eto predlozhenie v kontse.,butylka
random_label,ru,4,1,issledovatel govorit reka ryadom s eto predlozhenie v kontse.,reka
random_label,ru,4,2,issledovatel govorit oblako ryadom s eto predlozhenie v kontse.,oblako
random_label,ru,5,-2,issledovatel govorit kamen ryadom s tebya v kontse.,kamen
random_label,ru,5,-1,issledovatel govorit okno ryadom s tebya v kontse.,okno
random_label,ru,5,0,issledovatel govorit butylka ryadom s tebya v kontse.,butylka
random_label,ru,5,1,issledovatel govorit reka ryadom s tebya v kontse.,reka
random_label,ru,5,2,issledovatel govorit oblako ryadom s tebya v kontse.,oblako
random_label,ru,6,-2,hudozhnik govorit kamen ryadom s etu pesnyu segodnya.,kamen
random_label,ru,6,-1,hudozhnik govorit okno ryadom s etu pesnyu segodnya.,okno
random_label,ru,6,0,hudozhnik govorit butylka ryadom s etu pesnyu segodnya.,butylka
random_label,ru,6,1,hudozhnik govorit reka ryadom s etu pesnyu segodnya.,reka
random_label,ru,6,2,hudozhnik govorit oblako ryadom s etu pesnyu segodnya.,oblako
random_label,ru,7,-2,hudozhnik govorit kamen ryadom s eto predlozhenie posle vstrechi.,kamen
random_label,ru,7,-1,hudozhnik govorit okno ryadom s eto predlozhenie posle vstrechi.,okno
random_label,ru,7,0,hudozhnik govorit butylka ryadom s eto predlozhenie posle vstrechi.,butylka
random_label,ru,7,1,hudozhnik govorit reka ryadom s eto predlozhenie posle vstrechi.,reka
random_label,ru,7,2,hudozhnik govorit oblako ryadom s eto predlozhenie posle vstrechi.,oblako
random_label,ru,8,-2,issledovatel govorit kamen ryadom s etot dizayn v kontse.,kamen
random_label,ru,8,-1,issledovatel govorit okno ryadom s etot dizayn v kontse.,okno
random_label,ru,8,0,issledovatel govorit butylka ryadom s etot dizayn v kontse.,butylka
random_label,ru,8,1,issledovatel govorit reka ryadom s etot dizayn v kontse.,reka
random_label,ru,8,2,issledovatel govorit oblako ryadom s etot dizayn v kontse.,oblako
random_label,ru,9,-2,issledovatel govorit kamen ryadom s etot gorod naedine.,kamen
random_label,ru,9,-1,issledovatel govorit okno ryadom s etot gorod naedine.,okno
random_label,ru,9,0,issledovatel govorit butylka ryadom s etot gorod naedine.,butylka
random_label,ru,9,1,issledovatel govorit reka ryadom s etot gorod naedine.,reka
random_label,ru,9,2,issledovatel govorit oblako ryadom s etot gorod naedine.,oblako
random_label,ru,10,-2,polzovatel govorit kamen ryadom s etu ideyu v kontse.,kamen
random_label,ru,10,-1,polzovatel govorit okno ryadom s etu ideyu v kontse.,okno
random_label,ru,10,0,polzovatel govorit butylka ryadom s etu ideyu v kontse.,butylka
random_label,ru,10,1,polzovatel govorit reka ryadom s etu ideyu v kontse.,reka
random_label,ru,10,2,polzovatel govorit oblako ryadom s etu ideyu v kontse.,oblako
random_label,ru,11,-2,sosed govorit kamen ryadom s eto predlozhenie vo vremya obzora.,kamen
random_label,ru,11,-1,sosed govorit okno ryadom s eto predlozhenie vo vremya obzora.,okno
random_label,ru,11,0,sosed govorit butylka ryadom s eto predlozhenie vo vremya obzora.,butylka
random_label,ru,11,1,sosed govorit reka ryadom s eto predlozhenie vo vremya obzora.,reka
random_label,ru,11,2,sosed govorit oblako ryadom s eto predlozhenie vo vremya obzora.,oblako
random_label,ru,12,-2,sosed govorit kamen ryadom s tebya vo vremya obzora.,kamen
random_label,ru,12,-1,sosed govorit okno ryadom s tebya vo vremya obzora.,okno
random_label,ru,12,0,sosed govorit butylka ryadom s tebya vo vremya obzora.,butylka
random_label,ru,12,1,sosed govorit reka ryadom s tebya vo vremya obzora.,reka
random_label,ru,12,2,sosed govorit oblako ryadom s tebya vo vremya obzora.,oblako
random_label,ru,13,-2,polzovatel govorit kamen ryadom s etot gorod vo vremya obzora.,kamen
random_label,ru,13,-1,polzovatel govorit okno ryadom s etot gorod vo vremya obzora.,okno
random_label,ru,13,0,polzovatel govorit butylka ryadom s etot gorod vo vremya obzora.,butylka
random_label,ru,13,1,polzovatel govorit reka ryadom s etot gorod vo vremya obzora.,reka
random_label,ru,13,2,polzovatel govorit oblako ryadom s etot gorod vo vremya obzora.,oblako
random_label,ru,14,-2,kritik govorit kamen ryadom s etu sistemu segodnya.,kamen
random_label,ru,14,-1,kritik govorit okno ryadom s etu sistemu segodnya.,okno
random_label,ru,14,0,kritik govorit butylka ryadom s etu sistemu segodnya.,butylka
random_label,ru,14,1,kritik govorit reka ryadom s etu sistemu segodnya.,reka
random_label,ru,14,2,kritik govorit oblako ryadom s etu sistemu segodnya.,oblako
random_label,ru,15,-2,issledovatel govorit kamen ryadom s etot gorod v kontse.,kamen
random_label,ru,15,-1,issledovatel govorit okno ryadom s etot gorod v kontse.,okno
random_label,ru,15,0,issledovatel govorit butylka ryadom s etot gorod v kontse.,butylka
random_label,ru,15,1,issledovatel govorit reka ryadom s etot gorod v kontse.,reka
random_label,ru,15,2,issledovatel govorit oblako ryadom s etot gorod v kontse.,oblako
random_label,ru,16,-2,ya govorit kamen ryadom s etu ideyu segodnya.,kamen
random_label,ru,16,-1,ya govorit okno ryadom s etu ideyu segodnya.,okno
random_label,ru,16,0,ya govorit butylka ryadom s etu ideyu segodnya.,butylka
random_label,ru,16,1,ya govorit reka ryadom s etu ideyu segodnya.,reka
random_label,ru,16,2,ya govorit oblako ryadom s etu ideyu segodnya.,oblako
random_label,ru,17,-2,sosed govorit kamen ryadom s etot dizayn v kontse.,kamen
random_label,ru,17,-1,sosed govorit okno ryadom s etot dizayn v kontse.,okno
random_label,ru,17,0,sosed govorit butylka ryadom s etot dizayn v kontse.,butylka
random_label,ru,17,1,sosed govorit reka ryadom s etot dizayn v kontse.,reka
random_label,ru,17,2,sosed govorit oblako ryadom s etot dizayn v kontse.,oblako
random_label,ru,18,-2,ona govorit kamen ryadom s etu sistemu naedine.,kamen
random_label,ru,18,-1,ona govorit okno ryadom s etu sistemu naedine.,okno
random_label,ru,18,0,ona govorit butylka ryadom s etu sistemu naedine.,butylka
random_label,ru,18,1,ona govorit reka ryadom s etu sistemu naedine.,reka
random_label,ru,18,2,ona govorit oblako ryadom s etu sistemu naedine.,oblako
random_label,ru,19,-2,sosed govorit kamen ryadom s etot gorod naedine.,kamen
random_label,ru,19,-1,sosed govorit okno ryadom s etot gorod naedine.,okno
random_label,ru,19,0,sosed govorit butylka ryadom s etot gorod naedine.,butylka
random_label,ru,19,1,sosed govorit reka ryadom s etot gorod naedine.,reka
random_label,ru,19,2,sosed govorit oblako ryadom s etot gorod naedine.,oblako
random_label,ru,20,-2,ya govorit kamen ryadom s tebya posle vstrechi.,kamen
