model,template_id,pair,op_a,op_b,source,ab_text,ba_text,norm_ab,norm_ba,commutator_norm,relative_commutator_norm,cosine_ab_ba,noncommutativity_score
distilroberta-base,37,NQ_vs_QN,N,Q,The queen confirmed the answer.,Could the queen fail to confirm the answer?,Is it false that the queen confirmed the answer?,2.1480422019958496,2.216057062149048,1.4242260456085205,0.6527010314862446,0.7874249815940857,0.2125750184059143
distilroberta-base,37,NM_vs_MN,N,M,The queen confirmed the answer.,The queen allegedly failed to confirm the answer.,The queen failed to allegedly confirm the answer.,1.7674634456634521,1.735588788986206,0.3043329119682312,0.1737529968624598,0.9850692749023438,0.01493072509765625
distilroberta-base,37,NT_vs_TN,N,T,The queen confirmed the answer.,The queen will fail to confirm the answer tomorrow.,The queen failed to have confirmed the answer earlier.,2.060652732849121,2.141551971435547,1.3270204067230225,0.6315829428153888,0.8012189865112305,0.19878101348876953
distilroberta-base,37,QM_vs_MQ,Q,M,The queen confirmed the answer.,Could the queen allegedly confirm the answer?,Is it alleged that the queen confirmed the answer?,1.8289093971252441,2.193369150161743,1.290962815284729,0.6419062231057254,0.8088290095329285,0.19117099046707153
distilroberta-base,37,QT_vs_TQ,Q,T,The queen confirmed the answer.,Could the queen confirm the answer tomorrow?,Will the queen confirm the answer tomorrow?,1.8847901821136475,2.001291036605835,0.6744891405105591,0.34713074820009315,0.9414950609207153,0.05850493907928467
distilroberta-base,37,MT_vs_TM,M,T,The queen confirmed the answer.,The queen will allegedly confirm the answer tomorrow.,The queen was allegedly going to confirm the answer.,1.6965868473052979,1.7458298206329346,1.3177640438079834,0.7656040339802714,0.7072745561599731,0.29272544384002686
distilroberta-base,38,NQ_vs_QN,N,Q,The scientist confirmed the answer.,Could the scientist fail to confirm the answer?,Is it false that the scientist confirmed the answer?,2.1561264991760254,2.1881046295166016,1.436862587928772,0.6615037484713786,0.7813028693199158,0.21869713068008423
distilroberta-base,38,NM_vs_MN,N,M,The scientist confirmed the answer.,The scientist allegedly failed to confirm the answer.,The scientist failed to allegedly confirm the answer.,1.7841079235076904,1.7462691068649292,0.29864686727523804,0.16918695352124904,0.9859161376953125,0.0140838623046875
distilroberta-base,38,NT_vs_TN,N,T,The scientist confirmed the answer.,The scientist will fail to confirm the answer tomorrow.,The scientist failed to have confirmed the answer earlier.,2.0209333896636963,2.1218199729919434,1.358302116394043,0.6557484829474238,0.7860562205314636,0.21394377946853638
distilroberta-base,38,QM_vs_MQ,Q,M,The scientist confirmed the answer.,Could the scientist allegedly confirm the answer?,Is it alleged that the scientist confirmed the answer?,1.7596979141235352,2.162323474884033,1.3475271463394165,0.6871595091834564,0.7826930284500122,0.2173069715499878
distilroberta-base,38,QT_vs_TQ,Q,T,The scientist confirmed the answer.,Could the scientist confirm the answer tomorrow?,Will the scientist confirm the answer tomorrow?,1.876720666885376,1.9723572731018066,0.6620692610740662,0.3440144738019656,0.9420257806777954,0.05797421932220459
distilroberta-base,38,MT_vs_TM,M,T,The scientist confirmed the answer.,The scientist will allegedly confirm the answer tomorrow.,The scientist was allegedly going to confirm the answer.,1.614078402519226,1.6934489011764526,1.3279476165771484,0.8029851273442598,0.6785740852355957,0.3214259147644043
distilroberta-base,39,NQ_vs_QN,N,Q,The researcher completed the repair.,Could the researcher fail to complete the repair?,Is it false that the researcher completed the repair?,2.190290689468384,2.1629085540771484,1.4661169052124023,0.6735813470451798,0.7732142806053162,0.22678571939468384
distilroberta-base,39,NM_vs_MN,N,M,The researcher completed the repair.,The researcher allegedly failed to complete the repair.,The researcher failed to allegedly complete the repair.,1.905186414718628,1.8885425329208374,0.3124229609966278,0.16470494614058231,0.9864743947982788,0.013525605201721191
distilroberta-base,39,NT_vs_TN,N,T,The researcher completed the repair.,The researcher will fail to complete the repair tomorrow.,The researcher failed to have completed the repair earlier.,2.095503807067871,2.223677635192871,1.4617377519607544,0.6768586925558635,0.7724920511245728,0.22750794887542725
distilroberta-base,39,QM_vs_MQ,Q,M,The researcher completed the repair.,Could the researcher allegedly complete the repair?,Is it alleged that the researcher completed the repair?,1.934914469718933,2.216158628463745,1.434694528579712,0.6912403104667676,0.7692148089408875,0.23078519105911255
distilroberta-base,39,QT_vs_TQ,Q,T,The researcher completed the repair.,Could the researcher complete the repair tomorrow?,Will the researcher complete the repair tomorrow?,1.9766931533813477,1.9439290761947632,0.6542832255363464,0.33376499301579093,0.9444363117218018,0.05556368827819824
distilroberta-base,39,MT_vs_TM,M,T,The researcher completed the repair.,The researcher will allegedly complete the repair tomorrow.,The researcher was allegedly going to complete the repair.,1.6639792919158936,1.8930275440216064,1.342812418937683,0.7550238056166179,0.7221102714538574,0.2778897285461426
distilroberta-base,40,NQ_vs_QN,N,Q,The manager accepted the explanation.,Could the manager fail to accept the explanation?,Is it false that the manager accepted the explanation?,2.1569316387176514,2.132805109024048,1.3411685228347778,0.6252917611040821,0.8045620918273926,0.19543790817260742
distilroberta-base,40,NM_vs_MN,N,M,The manager accepted the explanation.,The manager allegedly failed to accept the explanation.,The manager failed to allegedly accept the explanation.,1.8316636085510254,1.760522484779358,0.31478285789489746,0.17525977202527449,0.9854205846786499,0.014579415321350098
distilroberta-base,40,NT_vs_TN,N,T,The manager accepted the explanation.,The manager will fail to accept the explanation tomorrow.,The manager failed to have accepted the explanation earlier.,1.9229282140731812,2.089961051940918,1.334607720375061,0.6651605025224271,0.7818678617477417,0.2181321382522583
distilroberta-base,40,QM_vs_MQ,Q,M,The manager accepted the explanation.,Could the manager allegedly accept the explanation?,Is it alleged that the manager accepted the explanation?,1.8705099821090698,2.146674394607544,1.2462929487228394,0.6204808302778764,0.8160845041275024,0.18391549587249756
distilroberta-base,40,QT_vs_TQ,Q,T,The manager accepted the explanation.,Could the manager accept the explanation tomorrow?,Will the manager accept the explanation tomorrow?,1.8301599025726318,1.849259614944458,0.6515067219734192,0.3541356014835234,0.9373462200164795,0.06265377998352051
distilroberta-base,40,MT_vs_TM,M,T,The manager accepted the explanation.,The manager will allegedly accept the explanation tomorrow.,The manager was allegedly going to accept the explanation.,1.4677717685699463,1.854645848274231,1.3363314867019653,0.8044331813834319,0.6994870901107788,0.3005129098892212
distilroberta-base,41,NQ_vs_QN,N,Q,The analyst confirmed the answer.,Could the analyst fail to confirm the answer?,Is it false that the analyst confirmed the answer?,2.1547763347625732,2.2233169078826904,1.451512098312378,0.663079572711295,0.7805992364883423,0.21940076351165771
distilroberta-base,41,NM_vs_MN,N,M,The analyst confirmed the answer.,The analyst allegedly failed to confirm the answer.,The analyst failed to allegedly confirm the answer.,1.7921817302703857,1.713201642036438,0.34474536776542664,0.1966948154594342,0.9816616177558899,0.018338382244110107
distilroberta-base,41,NT_vs_TN,N,T,The analyst confirmed the answer.,The analyst will fail to confirm the answer tomorrow.,The analyst failed to have confirmed the answer earlier.,1.9586864709854126,2.15946364402771,1.3340421915054321,0.6478841976359249,0.7943881750106812,0.20561182498931885
distilroberta-base,41,QM_vs_MQ,Q,M,The analyst confirmed the answer.,Could the analyst allegedly confirm the answer?,Is it alleged that the analyst confirmed the answer?,1.7695180177688599,2.202277421951294,1.3598265647888184,0.6847414905556892,0.7867768406867981,0.2132231593132019
distilroberta-base,41,QT_vs_TQ,Q,T,The analyst confirmed the answer.,Could the analyst confirm the answer tomorrow?,Will the analyst confirm the answer tomorrow?,1.824326515197754,1.892374873161316,0.6521232724189758,0.3509150745664496,0.9390794634819031,0.060920536518096924
distilroberta-base,41,MT_vs_TM,M,T,The analyst confirmed the answer.,The analyst will allegedly confirm the answer tomorrow.,The analyst was allegedly going to confirm the answer.,1.5459305047988892,1.6755841970443726,1.3453986644744873,0.8352584352347373,0.6538504958152771,0.3461495041847229
distilroberta-base,42,NQ_vs_QN,N,Q,The dragon opened the portal.,Could the dragon fail to open the portal?,Is it false that the dragon opened the portal?,2.039921522140503,2.182666301727295,1.538383960723877,0.728645098641914,0.7365224957466125,0.26347750425338745
distilroberta-base,42,NM_vs_MN,N,M,The dragon opened the portal.,The dragon allegedly failed to open the portal.,The dragon failed to allegedly open the portal.,1.6842995882034302,1.720080852508545,0.32585808634757996,0.1914345896542868,0.981895387172699,0.018104612827301025
distilroberta-base,42,NT_vs_TN,N,T,The dragon opened the portal.,The dragon will fail to open the portal tomorrow.,The dragon failed to have opened the portal earlier.,1.970452904701233,2.074986457824707,1.340763807296753,0.6628520104471065,0.7815032005310059,0.21849679946899414
distilroberta-base,42,QM_vs_MQ,Q,M,The dragon opened the portal.,Could the dragon allegedly open the portal?,Is it alleged that the dragon opened the portal?,1.8954030275344849,2.2333695888519287,1.4501928091049194,0.7024813153180886,0.7650868892669678,0.23491311073303223
distilroberta-base,42,QT_vs_TQ,Q,T,The dragon opened the portal.,Could the dragon open the portal tomorrow?,Will the dragon open the portal tomorrow?,1.9153883457183838,1.9310123920440674,0.6739313006401062,0.3504217821213287,0.9386343359947205,0.06136566400527954
distilroberta-base,42,MT_vs_TM,M,T,The dragon opened the portal.,The dragon will allegedly open the portal tomorrow.,The dragon was allegedly going to open the portal.,1.644864559173584,1.8000320196151733,1.304438829421997,0.7573166854721002,0.7167185544967651,0.28328144550323486
distilroberta-base,43,NQ_vs_QN,N,Q,The pirate fixed the bug.,Could the pirate fail to fix the bug?,Is it false that the pirate fixed the bug?,2.181581735610962,2.2424423694610596,1.4426000118255615,0.6521664337999462,0.7876777052879333,0.21232229471206665
distilroberta-base,43,NM_vs_MN,N,M,The pirate fixed the bug.,The pirate allegedly failed to fix the bug.,The pirate failed to allegedly fix the bug.,1.9440685510635376,1.9739205837249756,0.2864942252635956,0.14624554352109698,0.989421546459198,0.010578453540802002
distilroberta-base,43,NT_vs_TN,N,T,The pirate fixed the bug.,The pirate will fail to fix the bug tomorrow.,The pirate failed to have fixed the bug earlier.,2.1751708984375,2.285761833190918,1.4506584405899048,0.6503834636662214,0.7896004915237427,0.21039950847625732
distilroberta-base,43,QM_vs_MQ,Q,M,The pirate fixed the bug.,Could the pirate allegedly fix the bug?,Is it alleged that the pirate fixed the bug?,1.9875760078430176,2.317427158355713,1.3780145645141602,0.6401921259120891,0.8056776523590088,0.1943223476409912
distilroberta-base,43,QT_vs_TQ,Q,T,The pirate fixed the bug.,Could the pirate fix the bug tomorrow?,Will the pirate fix the bug tomorrow?,1.9668757915496826,1.9983323812484741,0.6689903736114502,0.3374301395828212,0.9431926608085632,0.05680733919143677
distilroberta-base,43,MT_vs_TM,M,T,The pirate fixed the bug.,The pirate will allegedly fix the bug tomorrow.,The pirate was allegedly going to fix the bug.,1.7649333477020264,1.9706625938415527,1.3680931329727173,0.7324631220188538,0.7370172739028931,0.26298272609710693
distilroberta-base,44,NQ_vs_QN,N,Q,The oracle verified the report.,Could the oracle fail to verify the report?,Is it false that the oracle verified the report?,1.9607164859771729,1.9717220067977905,1.329175353050232,0.6760056669629487,0.771522045135498,0.22847795486450195
distilroberta-base,44,NM_vs_MN,N,M,The oracle verified the report.,The oracle allegedly failed to verify the report.,The oracle failed to allegedly verify the report.,1.748932957649231,1.6766726970672607,0.3271279036998749,0.19098982000411105,0.9826435446739197,0.017356455326080322
distilroberta-base,44,NT_vs_TN,N,T,The oracle verified the report.,The oracle will fail to verify the report tomorrow.,The oracle failed to have verified the report earlier.,1.8015683889389038,1.926964521408081,1.1989655494689941,0.6431299271309223,0.7952225804328918,0.20477741956710815
distilroberta-base,44,QM_vs_MQ,Q,M,The oracle verified the report.,Could the oracle allegedly verify the report?,Is it alleged that the oracle verified the report?,1.7266772985458374,2.0367493629455566,1.2652395963668823,0.6723870079959592,0.7860721945762634,0.21392780542373657
distilroberta-base,44,QT_vs_TQ,Q,T,The oracle verified the report.,Could the oracle verify the report tomorrow?,Will the oracle verify the report tomorrow?,1.691710114479065,1.6903998851776123,0.6482855677604675,0.38336161025270765,0.9265172481536865,0.07348275184631348
distilroberta-base,44,MT_vs_TM,M,T,The oracle verified the report.,The oracle will allegedly verify the report tomorrow.,The oracle was allegedly going to verify the report.,1.449881911277771,1.7790489196777344,1.297059178352356,0.80339855280686,0.6948893070220947,0.3051106929779053
distilroberta-base,45,NQ_vs_QN,N,Q,The engineer confirmed the answer.,Could the engineer fail to confirm the answer?,Is it false that the engineer confirmed the answer?,2.1364004611968994,2.2042236328125,1.4290682077407837,0.6584620906069323,0.7836493253707886,0.21635067462921143
distilroberta-base,45,NM_vs_MN,N,M,The engineer confirmed the answer.,The engineer allegedly failed to confirm the answer.,The engineer failed to allegedly confirm the answer.,1.8348653316497803,1.7856202125549316,0.30475687980651855,0.168351386069845,0.9861962795257568,0.013803720474243164
distilroberta-base,45,NT_vs_TN,N,T,The engineer confirmed the answer.,The engineer will fail to confirm the answer tomorrow.,The engineer failed to have confirmed the answer earlier.,2.0206258296966553,2.1520423889160156,1.3350006341934204,0.6398786408360267,0.7970601320266724,0.20293986797332764
distilroberta-base,45,QM_vs_MQ,Q,M,The engineer confirmed the answer.,Could the engineer allegedly confirm the answer?,Is it alleged that the engineer confirmed the answer?,1.821905255317688,2.2203710079193115,1.3392307758331299,0.6626121960105862,0.7979430556297302,0.20205694437026978
distilroberta-base,45,QT_vs_TQ,Q,T,The engineer confirmed the answer.,Could the engineer confirm the answer tomorrow?,Will the engineer confirm the answer tomorrow?,1.8768235445022583,1.9454845190048218,0.6817887425422668,0.3567419115435446,0.9369925260543823,0.06300747394561768
distilroberta-base,45,MT_vs_TM,M,T,The engineer confirmed the answer.,The engineer will allegedly confirm the answer tomorrow.,The engineer was allegedly going to confirm the answer.,1.6047847270965576,1.6969753503799438,1.3378912210464478,0.8104109260828986,0.6729212999343872,0.3270787000656128
distilroberta-base,46,NQ_vs_QN,N,Q,The manager opened the portal.,Could the manager fail to open the portal?,Is it false that the manager opened the portal?,2.06709885597229,2.1645355224609375,1.535307765007019,0.7256334681611811,0.7376492023468018,0.26235079765319824
distilroberta-base,46,NM_vs_MN,N,M,The manager opened the portal.,The manager allegedly failed to open the portal.,The manager failed to allegedly open the portal.,1.8347007036209106,1.859868049621582,0.3086625933647156,0.16708991710800053,0.9861326217651367,0.013867378234863281
distilroberta-base,46,NT_vs_TN,N,T,The manager opened the portal.,The manager will fail to open the portal tomorrow.,The manager failed to have opened the portal earlier.,1.9331252574920654,2.160658836364746,1.5144405364990234,0.7398731842115824,0.7316431999206543,0.2683568000793457
distilroberta-base,46,QM_vs_MQ,Q,M,The manager opened the portal.,Could the manager allegedly open the portal?,Is it alleged that the manager opened the portal?,1.950164556503296,2.3352153301239014,1.4891505241394043,0.6949911389586249,0.7728062868118286,0.2271937131881714
distilroberta-base,46,QT_vs_TQ,Q,T,The manager opened the portal.,Could the manager open the portal tomorrow?,Will the manager open the portal tomorrow?,1.854961633682251,1.858816385269165,0.653425931930542,0.35189283182557296,0.9380879402160645,0.06191205978393555
distilroberta-base,46,MT_vs_TM,M,T,The manager opened the portal.,The manager will allegedly open the portal tomorrow.,The manager was allegedly going to open the portal.,1.6412514448165894,1.8898534774780273,1.432466745376587,0.8113419322838564,0.6791852712631226,0.32081472873687744
distilroberta-base,47,NQ_vs_QN,N,Q,The architect completed the repair.,Could the architect fail to complete the repair?,Is it false that the architect completed the repair?,2.2647955417633057,2.2208802700042725,1.535643458366394,0.6846876692859307,0.765770673751831,0.23422932624816895
distilroberta-base,47,NM_vs_MN,N,M,The architect completed the repair.,The architect allegedly failed to complete the repair.,The architect failed to allegedly complete the repair.,1.9410969018936157,1.9373977184295654,0.34620606899261475,0.17852600190719775,0.9840660691261292,0.01593393087387085
distilroberta-base,47,NT_vs_TN,N,T,The architect completed the repair.,The architect will fail to complete the repair tomorrow.,The architect failed to have completed the repair earlier.,2.102390766143799,2.2280240058898926,1.4516276121139526,0.6704335212820987,0.7767548561096191,0.22324514389038086
distilroberta-base,47,QM_vs_MQ,Q,M,The architect completed the repair.,Could the architect allegedly complete the repair?,Is it alleged that the architect completed the repair?,1.9523204565048218,2.2379393577575684,1.4525257349014282,0.6932867169509499,0.7678906917572021,0.23210930824279785
distilroberta-base,47,QT_vs_TQ,Q,T,The architect completed the repair.,Could the architect complete the repair tomorrow?,Will the architect complete the repair tomorrow?,1.990490436553955,1.9428176879882812,0.6469377875328064,0.3289535256573721,0.9461807012557983,0.05381929874420166
distilroberta-base,47,MT_vs_TM,M,T,The architect completed the repair.,The architect will allegedly complete the repair tomorrow.,The architect was allegedly going to complete the repair.,1.674703598022461,1.9033396244049072,1.3350787162780762,0.7462619276977899,0.7286046743392944,0.27139532566070557
distilroberta-base,48,NQ_vs_QN,N,Q,The architect signed the treaty.,Could the architect fail to sign the treaty?,Is it false that the architect signed the treaty?,2.209568738937378,2.1820504665374756,1.5669405460357666,0.7136049246171489,0.7454525232315063,0.25454747676849365
distilroberta-base,48,NM_vs_MN,N,M,The architect signed the treaty.,The architect allegedly failed to sign the treaty.,The architect failed to allegedly sign the treaty.,1.9079573154449463,1.9093899726867676,0.32464560866355896,0.17008963772970045,0.9855350255966187,0.014464974403381348
distilroberta-base,48,NT_vs_TN,N,T,The architect signed the treaty.,The architect will fail to sign the treaty tomorrow.,The architect failed to have signed the treaty earlier.,2.132181167602539,2.2091526985168457,1.511998176574707,0.6965592710452143,0.7579553127288818,0.24204468727111816
distilroberta-base,48,QM_vs_MQ,Q,M,The architect signed the treaty.,Could the architect allegedly sign the treaty?,Is it alleged that the architect signed the treaty?,2.0001907348632812,2.221045732498169,1.4170318841934204,0.6713823758271883,0.779494047164917,0.220505952835083
distilroberta-base,48,QT_vs_TQ,Q,T,The architect signed the treaty.,Could the architect sign the treaty tomorrow?,Will the architect sign the treaty tomorrow?,1.964264154434204,1.9326252937316895,0.6455186009407043,0.3312994168947709,0.945248544216156,0.054751455783843994
distilroberta-base,48,MT_vs_TM,M,T,The architect signed the treaty.,The architect will allegedly sign the treaty tomorrow.,The architect was allegedly going to sign the treaty.,1.6929553747177124,1.9688894748687744,1.4183262586593628,0.7746512028322294,0.7096656560897827,0.2903343439102173
distilroberta-base,49,NQ_vs_QN,N,Q,The scientist accepted the explanation.,Could the scientist fail to accept the explanation?,Is it false that the scientist accepted the explanation?,2.262500524520874,2.19730281829834,1.3982481956481934,0.6270447767159525,0.8037928938865662,0.19620710611343384
distilroberta-base,49,NM_vs_MN,N,M,The scientist accepted the explanation.,The scientist allegedly failed to accept the explanation.,The scientist failed to allegedly accept the explanation.,1.829555630683899,1.780137062072754,0.30919182300567627,0.17131199208505535,0.9856982827186584,0.014301717281341553
distilroberta-base,49,NT_vs_TN,N,T,The scientist accepted the explanation.,The scientist will fail to accept the explanation tomorrow.,The scientist failed to have accepted the explanation earlier.,2.0929958820343018,2.1917173862457275,1.433074951171875,0.668924551745546,0.777213454246521,0.222786545753479
distilroberta-base,49,QM_vs_MQ,Q,M,The scientist accepted the explanation.,Could the scientist allegedly accept the explanation?,Is it alleged that the scientist accepted the explanation?,1.8944883346557617,2.1945242881774902,1.2999368906021118,0.6358194559452143,0.8075990676879883,0.19240093231201172
distilroberta-base,49,QT_vs_TQ,Q,T,The scientist accepted the explanation.,Could the scientist accept the explanation tomorrow?,Will the scientist accept the explanation tomorrow?,1.986115574836731,1.979691505432129,0.6998854875564575,0.35295992638585744,0.937714695930481,0.06228530406951904
distilroberta-base,49,MT_vs_TM,M,T,The scientist accepted the explanation.,The scientist will allegedly accept the explanation tomorrow.,The scientist was allegedly going to accept the explanation.,1.5980406999588013,1.893566370010376,1.3023463487625122,0.7459867749513194,0.7341750860214233,0.26582491397857666
distilroberta-base,50,NQ_vs_QN,N,Q,The wizard fixed the bug.,Could the wizard fail to fix the bug?,Is it false that the wizard fixed the bug?,2.2221181392669678,2.2811388969421387,1.4436320066452026,0.6411501697712674,0.7947714328765869,0.20522856712341309
distilroberta-base,50,NM_vs_MN,N,M,The wizard fixed the bug.,The wizard allegedly failed to fix the bug.,The wizard failed to allegedly fix the bug.,1.9138542413711548,1.9002342224121094,0.30608105659484863,0.16050023983506703,0.9871451258659363,0.01285487413406372
distilroberta-base,50,NT_vs_TN,N,T,The wizard fixed the bug.,The wizard will fail to fix the bug tomorrow.,The wizard failed to have fixed the bug earlier.,2.154257297515869,2.20642352104187,1.3567408323287964,0.6222610132593495,0.8066542148590088,0.1933457851409912
distilroberta-base,50,QM_vs_MQ,Q,M,The wizard fixed the bug.,Could the wizard allegedly fix the bug?,Is it alleged that the wizard fixed the bug?,2.016181707382202,2.347228765487671,1.37054443359375,0.6281987184633109,0.813119649887085,0.18688035011291504
distilroberta-base,50,QT_vs_TQ,Q,T,The wizard fixed the bug.,Could the wizard fix the bug tomorrow?,Will the wizard fix the bug tomorrow?,1.9956761598587036,2.0042150020599365,0.6553035378456116,0.3276606844126991,0.9463279843330383,0.05367201566696167
distilroberta-base,50,MT_vs_TM,M,T,The wizard fixed the bug.,The wizard will allegedly fix the bug tomorrow.,The wizard was allegedly going to fix the bug.,1.7327951192855835,1.9557572603225708,1.3911237716674805,0.7542925399988542,0.7218126058578491,0.2781873941421509
distilroberta-base,51,NQ_vs_QN,N,Q,The designer fixed the bug.,Could the designer fail to fix the bug?,Is it false that the designer fixed the bug?,2.2076570987701416,2.2691287994384766,1.4279918670654297,0.6379540587974963,0.7968461513519287,0.2031538486480713
distilroberta-base,51,NM_vs_MN,N,M,The designer fixed the bug.,The designer allegedly failed to fix the bug.,The designer failed to allegedly fix the bug.,1.9918797016143799,2.0086379051208496,0.27957406640052795,0.13976894686312602,0.9902671575546265,0.009732842445373535
distilroberta-base,51,NT_vs_TN,N,T,The designer fixed the bug.,The designer will fail to fix the bug tomorrow.,The designer failed to have fixed the bug earlier.,2.133155345916748,2.230778217315674,1.3977051973342896,0.640571253930067,0.7957329750061035,0.20426702499389648
distilroberta-base,51,QM_vs_MQ,Q,M,The designer fixed the bug.,Could the designer allegedly fix the bug?,Is it alleged that the designer fixed the bug?,2.0027196407318115,2.3743200302124023,1.3880360126495361,0.6342350615933418,0.8119326829910278,0.18806731700897217
distilroberta-base,51,QT_vs_TQ,Q,T,The designer fixed the bug.,Could the designer fix the bug tomorrow?,Will the designer fix the bug tomorrow?,2.0236825942993164,2.020171642303467,0.665756344795227,0.32926822078245604,0.945792555809021,0.054207444190979004
distilroberta-base,51,MT_vs_TM,M,T,The designer fixed the bug.,The designer will allegedly fix the bug tomorrow.,The designer was allegedly going to fix the bug.,1.77421236038208,2.0123205184936523,1.3739317655563354,0.7256938257266878,0.7435789108276367,0.2564210891723633
distilroberta-base,52,NQ_vs_QN,N,Q,The teacher guarded the treasure.,Could the teacher fail to guard the treasure?,Is it false that the teacher guarded the treasure?,2.060724973678589,2.1807658672332764,1.5483267307281494,0.7300860894442244,0.7348767518997192,0.26512324810028076
distilroberta-base,52,NM_vs_MN,N,M,The teacher guarded the treasure.,The teacher allegedly failed to guard the treasure.,The teacher failed to allegedly guard the treasure.,1.7443104982376099,1.7685586214065552,0.3328897953033447,0.18952587413041744,0.9821344017982483,0.01786559820175171
distilroberta-base,52,NT_vs_TN,N,T,The teacher guarded the treasure.,The teacher will fail to guard the treasure tomorrow.,The teacher failed to have guarded the treasure earlier.,2.034754991531372,2.044004440307617,1.4700751304626465,0.7208442444467058,0.7402007579803467,0.2597992420196533
distilroberta-base,52,QM_vs_MQ,Q,M,The teacher guarded the treasure.,Could the teacher allegedly guard the treasure?,Is it alleged that the teacher guarded the treasure?,1.788973331451416,2.2030270099639893,1.4649555683135986,0.7339456127368212,0.7494828701019287,0.2505171298980713
distilroberta-base,52,QT_vs_TQ,Q,T,The teacher guarded the treasure.,Could the teacher guard the treasure tomorrow?,Will the teacher guard the treasure tomorrow?,1.932236909866333,1.9743973016738892,0.6233230233192444,0.3191100008685866,0.949311375617981,0.05068862438201904
distilroberta-base,52,MT_vs_TM,M,T,The teacher guarded the treasure.,The teacher will allegedly guard the treasure tomorrow.,The teacher was allegedly going to guard the treasure.,1.6281853914260864,1.9040170907974243,1.3769584894180298,0.7796599976060596,0.7064713835716248,0.29352861642837524
distilroberta-base,53,NQ_vs_QN,N,Q,The manager supported the theory.,Could the manager fail to support the theory?,Is it false that the manager supported the theory?,2.1731173992156982,2.2573556900024414,1.412082552909851,0.6374409795403626,0.7974842190742493,0.20251578092575073
distilroberta-base,53,NM_vs_MN,N,M,The manager supported the theory.,The manager allegedly failed to support the theory.,The manager failed to allegedly support the theory.,1.939035415649414,1.8803894519805908,0.3550293743610382,0.18590724345424914,0.9831867814064026,0.016813218593597412
distilroberta-base,53,NT_vs_TN,N,T,The manager supported the theory.,The manager will fail to support the theory tomorrow.,The manager failed to have supported the theory earlier.,1.992172360420227,2.0982441902160645,1.4673891067504883,0.7174766132419979,0.7437862157821655,0.2562137842178345
distilroberta-base,53,QM_vs_MQ,Q,M,The manager supported the theory.,Could the manager allegedly support the theory?,Is it alleged that the manager supported the theory?,2.0332047939300537,2.33052659034729,1.2724193334579468,0.583179495439123,0.8384857773780823,0.16151422262191772
distilroberta-base,53,QT_vs_TQ,Q,T,The manager supported the theory.,Could the manager support the theory tomorrow?,Will the manager support the theory tomorrow?,1.9554579257965088,1.9625980854034424,0.6644969582557678,0.33919727352336576,0.9424790740013123,0.057520925998687744
distilroberta-base,53,MT_vs_TM,M,T,The manager supported the theory.,The manager will allegedly support the theory tomorrow.,The manager was allegedly going to support the theory.,1.6462165117263794,1.9982637166976929,1.358107566833496,0.7452956151280956,0.7384890913963318,0.2615109086036682
distilroberta-base,54,NQ_vs_QN,N,Q,The designer signed the treaty.,Could the designer fail to sign the treaty?,Is it false that the designer signed the treaty?,2.217761754989624,2.2029669284820557,1.5325950384140015,0.6933676088937143,0.7596403360366821,0.24035966396331787
distilroberta-base,54,NM_vs_MN,N,M,The designer signed the treaty.,The designer allegedly failed to sign the treaty.,The designer failed to allegedly sign the treaty.,1.9559496641159058,1.9614009857177734,0.29370084404945374,0.14994871294545642,0.9887616038322449,0.011238396167755127
distilroberta-base,54,NT_vs_TN,N,T,The designer signed the treaty.,The designer will fail to sign the treaty tomorrow.,The designer failed to have signed the treaty earlier.,2.1385393142700195,2.2841439247131348,1.4736896753311157,0.6664233433408964,0.7798691987991333,0.2201308012008667
distilroberta-base,54,QM_vs_MQ,Q,M,The designer signed the treaty.,Could the designer allegedly sign the treaty?,Is it alleged that the designer signed the treaty?,1.989281177520752,2.2805466651916504,1.4047850370407104,0.6580054694419083,0.7918524146080017,0.2081475853919983
distilroberta-base,54,QT_vs_TQ,Q,T,The designer signed the treaty.,Could the designer sign the treaty tomorrow?,Will the designer sign the treaty tomorrow?,1.9282704591751099,1.889548897743225,0.6264690160751343,0.32818159137863395,0.9463486671447754,0.05365133285522461
distilroberta-base,54,MT_vs_TM,M,T,The designer signed the treaty.,The designer will allegedly sign the treaty tomorrow.,The designer was allegedly going to sign the treaty.,1.69231379032135,1.9734779596328735,1.3897796869277954,0.7582425744421472,0.7226682305335999,0.27733176946640015
distilroberta-base,55,NQ_vs_QN,N,Q,The wizard approved the treatment.,Could the wizard fail to approve the treatment?,Is it false that the wizard approved the treatment?,2.144803047180176,2.2731947898864746,1.486271619796753,0.6728258702738057,0.7751519083976746,0.22484809160232544
distilroberta-base,55,NM_vs_MN,N,M,The wizard approved the treatment.,The wizard allegedly failed to approve the treatment.,The wizard failed to allegedly approve the treatment.,1.925999402999878,1.8851772546768188,0.3067026436328888,0.160949056515105,0.9872756600379944,0.012724339962005615
distilroberta-base,55,NT_vs_TN,N,T,The wizard approved the treatment.,The wizard will fail to approve the treatment tomorrow.,The wizard failed to have approved the treatment earlier.,2.1210250854492188,2.218877077102661,1.4745653867721558,0.6795385386772985,0.7700134515762329,0.2299865484237671
