model,template_id,pair,label,source,ab_text,ba_text,norm_ab,norm_ba,commutator_norm,relative_commutator_norm,cosine_ab_ba,noncommutativity_score
distilroberta-base,51,Q_M_nonequivalent,non_equivalent,The dragon fixed the bug.,Could the dragon allegedly fix the bug?,Is it alleged that the dragon fixed the bug?,1.9783812761306763,2.366715669631958,1.3626023530960083,0.6271907716232658,0.8178359270095825,0.18216407299041748
distilroberta-base,52,N_M_equivalent,equivalent,The teacher guarded the treasure.,The teacher allegedly failed to guard the treasure.,"Allegedly, the teacher failed to guard the treasure.",1.7389750480651855,2.3249006271362305,1.322082281112671,0.6506509483937372,0.8262908458709717,0.17370915412902832
distilroberta-base,52,M_T_equivalent,equivalent,The teacher guarded the treasure.,The teacher will allegedly guard the treasure tomorrow.,"Allegedly, the teacher will guard the treasure tomorrow.",1.6285849809646606,2.2142443656921387,1.4203929901123047,0.7392433345224059,0.7678202390670776,0.23217976093292236
distilroberta-base,52,Q_M_equivalent,equivalent,The teacher guarded the treasure.,Could the teacher allegedly guard the treasure?,"Allegedly, could the teacher guard the treasure?",1.785639762878418,2.217495918273926,1.2519903182983398,0.6255048132354665,0.825618326663971,0.17438167333602905
distilroberta-base,52,Q_T_equivalent,equivalent,The teacher guarded the treasure.,Will the teacher guard the treasure tomorrow?,Could the teacher guard the treasure tomorrow?,1.9721803665161133,1.9297865629196167,0.6243287920951843,0.3200072186081544,0.9490276575088501,0.0509723424911499
distilroberta-base,52,N_Q_nonequivalent,non_equivalent,The teacher guarded the treasure.,Could the teacher fail to guard the treasure?,Is it false that the teacher guarded the treasure?,2.0577471256256104,2.177178144454956,1.5471974611282349,0.7306846579127805,0.7344293594360352,0.26557064056396484
distilroberta-base,52,N_T_nonequivalent,non_equivalent,The teacher guarded the treasure.,The teacher will fail to guard the treasure tomorrow.,The teacher failed to have guarded the treasure earlier.,2.030752420425415,2.0440986156463623,1.4673434495925903,0.7201948913481819,0.7406782507896423,0.25932174921035767
distilroberta-base,52,M_T_nonequivalent,non_equivalent,The teacher guarded the treasure.,The teacher will allegedly guard the treasure tomorrow.,The teacher was allegedly going to guard the treasure.,1.6285849809646606,1.903158187866211,1.3773281574249268,0.779970734893551,0.7061350345611572,0.2938649654388428
distilroberta-base,52,Q_M_nonequivalent,non_equivalent,The teacher guarded the treasure.,Could the teacher allegedly guard the treasure?,Is it alleged that the teacher guarded the treasure?,1.785639762878418,2.200443983078003,1.4641519784927368,0.7346318200049224,0.7490991353988647,0.25090086460113525
distilroberta-base,53,N_M_equivalent,equivalent,The manager supported the theory.,The manager allegedly failed to support the theory.,"Allegedly, the manager failed to support the theory.",1.9306896924972534,2.32527756690979,1.269244909286499,0.5964542638247354,0.8379196524620056,0.16208034753799438
distilroberta-base,53,M_T_equivalent,equivalent,The manager supported the theory.,The manager will allegedly support the theory tomorrow.,"Allegedly, the manager will support the theory tomorrow.",1.6445801258087158,2.235064744949341,1.2812485694885254,0.6604978611032084,0.8241273164749146,0.17587268352508545
distilroberta-base,53,Q_M_equivalent,equivalent,The manager supported the theory.,Could the manager allegedly support the theory?,"Allegedly, could the manager support the theory?",2.027693510055542,2.392512321472168,1.1767778396606445,0.5324538650515261,0.8709914684295654,0.12900853157043457
distilroberta-base,53,Q_T_equivalent,equivalent,The manager supported the theory.,Will the manager support the theory tomorrow?,Could the manager support the theory tomorrow?,1.95658278465271,1.9528604745864868,0.6646536588668823,0.34002471185418265,0.9421933889389038,0.05780661106109619
distilroberta-base,53,N_Q_nonequivalent,non_equivalent,The manager supported the theory.,Could the manager fail to support the theory?,Is it false that the manager supported the theory?,2.1724514961242676,2.2552053928375244,1.4108972549438477,0.6373110158831846,0.7975451946258545,0.2024548053741455
distilroberta-base,53,N_T_nonequivalent,non_equivalent,The manager supported the theory.,The manager will fail to support the theory tomorrow.,The manager failed to have supported the theory earlier.,1.99079430103302,2.096294403076172,1.4668432474136353,0.7177936930696617,0.7435479164123535,0.2564520835876465
distilroberta-base,53,M_T_nonequivalent,non_equivalent,The manager supported the theory.,The manager will allegedly support the theory tomorrow.,The manager was allegedly going to support the theory.,1.6445801258087158,1.993842363357544,1.3596292734146118,0.7473729493824791,0.736720085144043,0.26327991485595703
distilroberta-base,53,Q_M_nonequivalent,non_equivalent,The manager supported the theory.,Could the manager allegedly support the theory?,Is it alleged that the manager supported the theory?,2.027693510055542,2.3281939029693604,1.2684155702590942,0.5823913476118399,0.8391631841659546,0.1608368158340454
distilroberta-base,54,N_M_equivalent,equivalent,The dragon signed the treaty.,The dragon allegedly failed to sign the treaty.,"Allegedly, the dragon failed to sign the treaty.",1.8338059186935425,2.498784303665161,1.2777247428894043,0.5898202586965212,0.8701100945472717,0.12988990545272827
distilroberta-base,54,M_T_equivalent,equivalent,The dragon signed the treaty.,The dragon will allegedly sign the treaty tomorrow.,"Allegedly, the dragon will sign the treaty tomorrow.",1.715725302696228,2.3592371940612793,1.3472785949707031,0.6612471138284518,0.8269367218017578,0.1730632781982422
distilroberta-base,54,Q_M_equivalent,equivalent,The dragon signed the treaty.,Could the dragon allegedly sign the treaty?,"Allegedly, could the dragon sign the treaty?",2.0037941932678223,2.478851079940796,1.2259775400161743,0.5469884254919367,0.8714200258255005,0.1285799741744995
distilroberta-base,54,Q_T_equivalent,equivalent,The dragon signed the treaty.,Will the dragon sign the treaty tomorrow?,Could the dragon sign the treaty tomorrow?,1.977381944656372,2.005265235900879,0.6364824771881104,0.31962784968500985,0.9490144848823547,0.050985515117645264
distilroberta-base,54,N_Q_nonequivalent,non_equivalent,The dragon signed the treaty.,Could the dragon fail to sign the treaty?,Is it false that the dragon signed the treaty?,2.2316133975982666,2.1966092586517334,1.5160776376724243,0.6847341497302288,0.7656798958778381,0.23432010412216187
distilroberta-base,54,N_T_nonequivalent,non_equivalent,The dragon signed the treaty.,The dragon will fail to sign the treaty tomorrow.,The dragon failed to have signed the treaty earlier.,2.1502158641815186,2.2486929893493652,1.4189633131027222,0.645143311829757,0.7927936315536499,0.2072063684463501
distilroberta-base,54,M_T_nonequivalent,non_equivalent,The dragon signed the treaty.,The dragon will allegedly sign the treaty tomorrow.,The dragon was allegedly going to sign the treaty.,1.715725302696228,1.955966830253601,1.3383723497390747,0.7290220973200715,0.7417199611663818,0.25828003883361816
distilroberta-base,54,Q_M_nonequivalent,non_equivalent,The dragon signed the treaty.,Could the dragon allegedly sign the treaty?,Is it alleged that the dragon signed the treaty?,2.0037941932678223,2.2352213859558105,1.3805711269378662,0.6513640259798543,0.7932072877883911,0.2067927122116089
distilroberta-base,55,N_M_equivalent,equivalent,The queen approved the treatment.,The queen allegedly failed to approve the treatment.,"Allegedly, the queen failed to approve the treatment.",1.7917455434799194,2.4631783962249756,1.273924708366394,0.5988002260055204,0.8672151565551758,0.13278484344482422
distilroberta-base,55,M_T_equivalent,equivalent,The queen approved the treatment.,The queen will allegedly approve the treatment tomorrow.,"Allegedly, the queen will approve the treatment tomorrow.",1.6090762615203857,2.2814786434173584,1.3521052598953247,0.6950706482402236,0.8125803470611572,0.18741965293884277
distilroberta-base,55,Q_M_equivalent,equivalent,The queen approved the treatment.,Could the queen allegedly approve the treatment?,"Allegedly, could the queen approve the treatment?",1.9214510917663574,2.434577465057373,1.250002145767212,0.57391825120545,0.8611341118812561,0.1388658881187439
distilroberta-base,55,Q_T_equivalent,equivalent,The queen approved the treatment.,Will the queen approve the treatment tomorrow?,Could the queen approve the treatment tomorrow?,1.888850212097168,1.8927580118179321,0.6117333173751831,0.3235307737624559,0.9476661086082458,0.05233389139175415
distilroberta-base,55,N_Q_nonequivalent,non_equivalent,The queen approved the treatment.,Could the queen fail to approve the treatment?,Is it false that the queen approved the treatment?,2.114330530166626,2.1659674644470215,1.4697853326797485,0.6867677598749659,0.7644318342208862,0.23556816577911377
distilroberta-base,55,N_T_nonequivalent,non_equivalent,The queen approved the treatment.,The queen will fail to approve the treatment tomorrow.,The queen failed to have approved the treatment earlier.,2.061307668685913,2.171031951904297,1.4264072179794312,0.6740513975009601,0.774019718170166,0.22598028182983398
distilroberta-base,55,M_T_nonequivalent,non_equivalent,The queen approved the treatment.,The queen will allegedly approve the treatment tomorrow.,The queen was allegedly going to approve the treatment.,1.6090762615203857,1.9150458574295044,1.3487828969955444,0.7654575247220355,0.7200027704238892,0.27999722957611084
distilroberta-base,55,Q_M_nonequivalent,non_equivalent,The queen approved the treatment.,Could the queen allegedly approve the treatment?,Is it alleged that the queen approved the treatment?,1.9214510917663574,2.2568576335906982,1.3102229833602905,0.6271547027668228,0.8150342106819153,0.18496578931808472
distilroberta-base,56,N_M_equivalent,equivalent,The robot guarded the treasure.,The robot allegedly failed to guard the treasure.,"Allegedly, the robot failed to guard the treasure.",1.7632771730422974,2.4342799186706543,1.2900490760803223,0.6146666014985686,0.858586311340332,0.14141368865966797
distilroberta-base,56,M_T_equivalent,equivalent,The robot guarded the treasure.,The robot will allegedly guard the treasure tomorrow.,"Allegedly, the robot will guard the treasure tomorrow.",1.5982565879821777,2.311936378479004,1.427383303642273,0.7300833058033752,0.7932265400886536,0.20677345991134644
distilroberta-base,56,Q_M_equivalent,equivalent,The robot guarded the treasure.,Could the robot allegedly guard the treasure?,"Allegedly, could the robot guard the treasure?",1.8383052349090576,2.396219253540039,1.2873988151550293,0.6080488227975432,0.8472039103507996,0.15279608964920044
distilroberta-base,56,Q_T_equivalent,equivalent,The robot guarded the treasure.,Will the robot guard the treasure tomorrow?,Could the robot guard the treasure tomorrow?,1.9930180311203003,1.9477566480636597,0.6179332137107849,0.313610020372152,0.9510818719863892,0.04891812801361084
distilroberta-base,56,N_Q_nonequivalent,non_equivalent,The robot guarded the treasure.,Could the robot fail to guard the treasure?,Is it false that the robot guarded the treasure?,2.1340854167938232,2.2197885513305664,1.4741649627685547,0.67717392536419,0.7714041471481323,0.22859585285186768
distilroberta-base,56,N_T_nonequivalent,non_equivalent,The robot guarded the treasure.,The robot will fail to guard the treasure tomorrow.,The robot failed to have guarded the treasure earlier.,2.0832107067108154,2.1501126289367676,1.3842118978500366,0.6539599213664297,0.7866144180297852,0.21338558197021484
distilroberta-base,56,M_T_nonequivalent,non_equivalent,The robot guarded the treasure.,The robot will allegedly guard the treasure tomorrow.,The robot was allegedly going to guard the treasure.,1.5982565879821777,1.9177595376968384,1.3519219160079956,0.7690078018320478,0.7185039520263672,0.2814960479736328
distilroberta-base,56,Q_M_nonequivalent,non_equivalent,The robot guarded the treasure.,Could the robot allegedly guard the treasure?,Is it alleged that the robot guarded the treasure?,1.8383052349090576,2.241313934326172,1.3935236930847168,0.6831636166398666,0.7840536832809448,0.21594631671905518
distilroberta-base,57,N_M_equivalent,equivalent,The wizard opened the portal.,The wizard allegedly failed to open the portal.,"Allegedly, the wizard failed to open the portal.",1.7415378093719482,2.3565094470977783,1.2768677473068237,0.6231591133022519,0.8474395275115967,0.15256047248840332
distilroberta-base,57,M_T_equivalent,equivalent,The wizard opened the portal.,The wizard will allegedly open the portal tomorrow.,"Allegedly, the wizard will open the portal tomorrow.",1.6539669036865234,2.28086256980896,1.362512469291687,0.6925395260296321,0.8060367703437805,0.19396322965621948
distilroberta-base,57,Q_M_equivalent,equivalent,The wizard opened the portal.,Could the wizard allegedly open the portal?,"Allegedly, could the wizard open the portal?",2.01605486869812,2.371572494506836,1.2108263969421387,0.55192763501098,0.8598989844322205,0.14010101556777954
distilroberta-base,57,Q_T_equivalent,equivalent,The wizard opened the portal.,Will the wizard open the portal tomorrow?,Could the wizard open the portal tomorrow?,1.978075385093689,1.966626524925232,0.6780813932418823,0.3437934772811698,0.9409195184707642,0.05908048152923584
distilroberta-base,57,N_Q_nonequivalent,non_equivalent,The wizard opened the portal.,Could the wizard fail to open the portal?,Is it false that the wizard opened the portal?,2.1551167964935303,2.2750604152679443,1.5054292678833008,0.6796248528776347,0.7703527808189392,0.2296472191810608
distilroberta-base,57,N_T_nonequivalent,non_equivalent,The wizard opened the portal.,The wizard will fail to open the portal tomorrow.,The wizard failed to have opened the portal earlier.,2.031848430633545,2.121793270111084,1.3708168268203735,0.6600554046700587,0.782999575138092,0.21700042486190796
distilroberta-base,57,M_T_nonequivalent,non_equivalent,The wizard opened the portal.,The wizard will allegedly open the portal tomorrow.,The wizard was allegedly going to open the portal.,1.6539669036865234,1.8834004402160645,1.3309588432312012,0.7525137843117379,0.7241145372390747,0.2758854627609253
distilroberta-base,57,Q_M_nonequivalent,non_equivalent,The wizard opened the portal.,Could the wizard allegedly open the portal?,Is it alleged that the wizard opened the portal?,2.01605486869812,2.3390603065490723,1.412622094154358,0.6487185928778704,0.7994805574417114,0.20051944255828857
distilroberta-base,58,N_M_equivalent,equivalent,The alien accepted the explanation.,The alien allegedly failed to accept the explanation.,"Allegedly, the alien failed to accept the explanation.",1.8882763385772705,2.422736883163452,1.2016832828521729,0.5574945939815019,0.8733938932418823,0.12660610675811768
distilroberta-base,58,M_T_equivalent,equivalent,The alien accepted the explanation.,The alien will allegedly accept the explanation tomorrow.,"Allegedly, the alien will accept the explanation tomorrow.",1.7173073291778564,2.342332363128662,1.3504589796066284,0.6653097722762132,0.8218668699264526,0.17813313007354736
distilroberta-base,58,Q_M_equivalent,equivalent,The alien accepted the explanation.,Could the alien allegedly accept the explanation?,"Allegedly, could the alien accept the explanation?",1.9293012619018555,2.446575403213501,1.1879619359970093,0.5429595150461808,0.8788520097732544,0.1211479902267456
distilroberta-base,58,Q_T_equivalent,equivalent,The alien accepted the explanation.,Will the alien accept the explanation tomorrow?,Could the alien accept the explanation tomorrow?,2.0381367206573486,2.021378517150879,0.6795166730880737,0.3347772496376275,0.9439952969551086,0.05600470304489136
distilroberta-base,58,N_Q_nonequivalent,non_equivalent,The alien accepted the explanation.,Could the alien fail to accept the explanation?,Is it false that the alien accepted the explanation?,2.285186767578125,2.2670934200286865,1.3842670917510986,0.6081642757926182,0.8150967955589294,0.18490320444107056
distilroberta-base,58,N_T_nonequivalent,non_equivalent,The alien accepted the explanation.,The alien will fail to accept the explanation tomorrow.,The alien failed to have accepted the explanation earlier.,2.1572275161743164,2.249785900115967,1.3938874006271362,0.6325768809661778,0.8007175922393799,0.19928240776062012
distilroberta-base,58,M_T_nonequivalent,non_equivalent,The alien accepted the explanation.,The alien will allegedly accept the explanation tomorrow.,The alien was allegedly going to accept the explanation.,1.7173073291778564,2.04874587059021,1.334510087966919,0.7087048520973609,0.7625197768211365,0.23748022317886353
distilroberta-base,58,Q_M_nonequivalent,non_equivalent,The alien accepted the explanation.,Could the alien allegedly accept the explanation?,Is it alleged that the alien accepted the explanation?,1.9293012619018555,2.25399112701416,1.2778266668319702,0.6109191268662302,0.8243793845176697,0.17562061548233032
distilroberta-base,59,N_M_equivalent,equivalent,The engineer approved the treatment.,The engineer allegedly failed to approve the treatment.,"Allegedly, the engineer failed to approve the treatment.",1.9196282625198364,2.4059462547302246,1.1816115379333496,0.5463373862688652,0.8744510412216187,0.12554895877838135
distilroberta-base,59,M_T_equivalent,equivalent,The engineer approved the treatment.,The engineer will allegedly approve the treatment tomorrow.,"Allegedly, the engineer will approve the treatment tomorrow.",1.611753225326538,2.2030909061431885,1.2986584901809692,0.680844849972919,0.8117579817771912,0.18824201822280884
distilroberta-base,59,Q_M_equivalent,equivalent,The engineer approved the treatment.,Could the engineer allegedly approve the treatment?,"Allegedly, could the engineer approve the treatment?",1.941854476928711,2.3600525856018066,1.1995835304260254,0.5576984872006207,0.8620834350585938,0.13791656494140625
distilroberta-base,59,Q_T_equivalent,equivalent,The engineer approved the treatment.,Will the engineer approve the treatment tomorrow?,Could the engineer approve the treatment tomorrow?,1.8884319067001343,1.9021024703979492,0.6207483410835266,0.32752550396782043,0.946388840675354,0.053611159324645996
distilroberta-base,59,N_Q_nonequivalent,non_equivalent,The engineer approved the treatment.,Could the engineer fail to approve the treatment?,Is it false that the engineer approved the treatment?,2.099485397338867,2.185961961746216,1.4775047302246094,0.6895451542960304,0.762981653213501,0.23701834678649902
distilroberta-base,59,N_T_nonequivalent,non_equivalent,The engineer approved the treatment.,The engineer will fail to approve the treatment tomorrow.,The engineer failed to have approved the treatment earlier.,2.026885747909546,2.172192335128784,1.4002292156219482,0.6669222090807687,0.7797384262084961,0.2202615737915039
distilroberta-base,59,M_T_nonequivalent,non_equivalent,The engineer approved the treatment.,The engineer will allegedly approve the treatment tomorrow.,The engineer was allegedly going to approve the treatment.,1.611753225326538,1.9478602409362793,1.3980176448822021,0.7854884571774438,0.7067203521728516,0.29327964782714844
distilroberta-base,59,Q_M_nonequivalent,non_equivalent,The engineer approved the treatment.,Could the engineer allegedly approve the treatment?,Is it alleged that the engineer approved the treatment?,1.941854476928711,2.3122994899749756,1.3699114322662354,0.6440347213209389,0.8063063025474548,0.19369369745254517
distilroberta-base,60,N_M_equivalent,equivalent,The dragon approved the treatment.,The dragon allegedly failed to approve the treatment.,"Allegedly, the dragon failed to approve the treatment.",1.8824201822280884,2.5671465396881104,1.2550143003463745,0.5641062956374056,0.8855432868003845,0.11445671319961548
distilroberta-base,60,M_T_equivalent,equivalent,The dragon approved the treatment.,The dragon will allegedly approve the treatment tomorrow.,"Allegedly, the dragon will approve the treatment tomorrow.",1.6750317811965942,2.4161617755889893,1.3898694515228271,0.6794444859334187,0.8292052745819092,0.17079472541809082
distilroberta-base,60,Q_M_equivalent,equivalent,The dragon approved the treatment.,Could the dragon allegedly approve the treatment?,"Allegedly, could the dragon approve the treatment?",2.0150551795959473,2.558382511138916,1.2509933710098267,0.5470691657365814,0.8768466711044312,0.12315332889556885
distilroberta-base,60,Q_T_equivalent,equivalent,The dragon approved the treatment.,Will the dragon approve the treatment tomorrow?,Could the dragon approve the treatment tomorrow?,1.9714821577072144,1.9731518030166626,0.6317976713180542,0.32033272420632564,0.9486938714981079,0.05130612850189209
distilroberta-base,60,N_Q_nonequivalent,non_equivalent,The dragon approved the treatment.,Could the dragon fail to approve the treatment?,Is it false that the dragon approved the treatment?,2.1653897762298584,2.2685554027557373,1.5012998580932617,0.6771846730121521,0.7716695666313171,0.22833043336868286
distilroberta-base,60,N_T_nonequivalent,non_equivalent,The dragon approved the treatment.,The dragon will fail to approve the treatment tomorrow.,The dragon failed to have approved the treatment earlier.,2.1769258975982666,2.24625563621521,1.484730839729309,0.6713406756555012,0.7750868797302246,0.2249131202697754
distilroberta-base,60,M_T_nonequivalent,non_equivalent,The dragon approved the treatment.,The dragon will allegedly approve the treatment tomorrow.,The dragon was allegedly going to approve the treatment.,1.6750317811965942,2.0221376419067383,1.3599916696548462,0.7356934530268617,0.7447562217712402,0.25524377822875977
distilroberta-base,60,Q_M_nonequivalent,non_equivalent,The dragon approved the treatment.,Could the dragon allegedly approve the treatment?,Is it alleged that the dragon approved the treatment?,2.0150551795959473,2.3608906269073486,1.3260163068771362,0.6060478650836469,0.8277691006660461,0.17223089933395386
distilroberta-base,61,N_M_equivalent,equivalent,The alien signed the treaty.,The alien allegedly failed to sign the treaty.,"Allegedly, the alien failed to sign the treaty.",1.8991894721984863,2.494034767150879,1.2669166326522827,0.5767593747226232,0.867919385433197,0.13208061456680298
distilroberta-base,61,M_T_equivalent,equivalent,The alien signed the treaty.,The alien will allegedly sign the treaty tomorrow.,"Allegedly, the alien will sign the treaty tomorrow.",1.7018874883651733,2.3578243255615234,1.3499385118484497,0.6650415466520893,0.826542854309082,0.17345714569091797
distilroberta-base,61,Q_M_equivalent,equivalent,The alien signed the treaty.,Could the alien allegedly sign the treaty?,"Allegedly, could the alien sign the treaty?",2.025420904159546,2.4514544010162354,1.2260262966156006,0.5477151866158192,0.8669109344482422,0.1330890655517578
distilroberta-base,61,Q_T_equivalent,equivalent,The alien signed the treaty.,Will the alien sign the treaty tomorrow?,Could the alien sign the treaty tomorrow?,1.9764811992645264,1.9942492246627808,0.6307088136672974,0.31767898916853093,0.9495789408683777,0.050421059131622314
distilroberta-base,61,N_Q_nonequivalent,non_equivalent,The alien signed the treaty.,Could the alien fail to sign the treaty?,Is it false that the alien signed the treaty?,2.2599594593048096,2.220320701599121,1.5467612743377686,0.690475246541282,0.761759877204895,0.23824012279510498
distilroberta-base,61,N_T_nonequivalent,non_equivalent,The alien signed the treaty.,The alien will fail to sign the treaty tomorrow.,The alien failed to have signed the treaty earlier.,2.156916856765747,2.22204327583313,1.475334644317627,0.6738287628306651,0.7733697295188904,0.22663027048110962
distilroberta-base,61,M_T_nonequivalent,non_equivalent,The alien signed the treaty.,The alien will allegedly sign the treaty tomorrow.,The alien was allegedly going to sign the treaty.,1.7018874883651733,1.9495857954025269,1.359368920326233,0.7445591489706043,0.7307802438735962,0.2692197561264038
distilroberta-base,61,Q_M_nonequivalent,non_equivalent,The alien signed the treaty.,Could the alien allegedly sign the treaty?,Is it alleged that the alien signed the treaty?,2.025420904159546,2.2639400959014893,1.4082627296447754,0.65663054689222,0.7899531126022339,0.2100468873977661
distilroberta-base,62,N_M_equivalent,equivalent,The teacher opened the portal.,The teacher allegedly failed to open the portal.,"Allegedly, the teacher failed to open the portal.",1.7911043167114258,2.304250478744507,1.2328920364379883,0.6020929067270858,0.8477517366409302,0.15224826335906982
distilroberta-base,62,M_T_equivalent,equivalent,The teacher opened the portal.,The teacher will allegedly open the portal tomorrow.,"Allegedly, the teacher will open the portal tomorrow.",1.6974523067474365,2.1854727268218994,1.346760630607605,0.6936835601839659,0.787639856338501,0.21236014366149902
distilroberta-base,62,Q_M_equivalent,equivalent,The teacher opened the portal.,Could the teacher allegedly open the portal?,"Allegedly, could the teacher open the portal?",1.8956115245819092,2.2531330585479736,1.2329094409942627,0.5943530223610636,0.8370144367218018,0.16298556327819824
distilroberta-base,62,Q_T_equivalent,equivalent,The teacher opened the portal.,Will the teacher open the portal tomorrow?,Could the teacher open the portal tomorrow?,1.952184796333313,1.9189375638961792,0.6602542400360107,0.3411177320659674,0.941962718963623,0.05803728103637695
distilroberta-base,62,N_Q_nonequivalent,non_equivalent,The teacher opened the portal.,Could the teacher fail to open the portal?,Is it false that the teacher opened the portal?,2.0679268836975098,2.184736728668213,1.5186994075775146,0.7142344403450054,0.7462521195411682,0.2537478804588318
distilroberta-base,62,N_T_nonequivalent,non_equivalent,The teacher opened the portal.,The teacher will fail to open the portal tomorrow.,The teacher failed to have opened the portal earlier.,1.9872158765792847,2.1541335582733154,1.471003770828247,0.710398286340159,0.7505108118057251,0.2494891881942749
distilroberta-base,62,M_T_nonequivalent,non_equivalent,The teacher opened the portal.,The teacher will allegedly open the portal tomorrow.,The teacher was allegedly going to open the portal.,1.6974523067474365,1.8424228429794312,1.448850154876709,0.8185882798650014,0.6677538156509399,0.33224618434906006
distilroberta-base,62,Q_M_nonequivalent,non_equivalent,The teacher opened the portal.,Could the teacher allegedly open the portal?,Is it alleged that the teacher opened the portal?,1.8956115245819092,2.328190565109253,1.5480444431304932,0.7330099328791945,0.7497004866600037,0.25029951333999634
distilroberta-base,63,N_M_equivalent,equivalent,The alien fixed the bug.,The alien allegedly failed to fix the bug.,"Allegedly, the alien failed to fix the bug.",1.9772990942001343,2.571871757507324,1.2728034257888794,0.5595760050694044,0.8754746913909912,0.12452530860900879
distilroberta-base,63,M_T_equivalent,equivalent,The alien fixed the bug.,The alien will allegedly fix the bug tomorrow.,"Allegedly, the alien will fix the bug tomorrow.",1.8142660856246948,2.528921365737915,1.4042021036148071,0.6466228406391316,0.8407793045043945,0.15922069549560547
distilroberta-base,63,Q_M_equivalent,equivalent,The alien fixed the bug.,Could the alien allegedly fix the bug?,"Allegedly, could the alien fix the bug?",2.01967716217041,2.5205788612365723,1.253469467163086,0.5521580548323076,0.8703253865242004,0.12967461347579956
distilroberta-base,63,Q_T_equivalent,equivalent,The alien fixed the bug.,Will the alien fix the bug tomorrow?,Could the alien fix the bug tomorrow?,2.0310988426208496,2.006563186645508,0.6473064422607422,0.3206342866582308,0.9486687779426575,0.05133122205734253
distilroberta-base,63,N_Q_nonequivalent,non_equivalent,The alien fixed the bug.,Could the alien fail to fix the bug?,Is it false that the alien fixed the bug?,2.20943284034729,2.324688673019409,1.4180704355239868,0.6255105564960514,0.8055349588394165,0.1944650411605835
distilroberta-base,63,N_T_nonequivalent,non_equivalent,The alien fixed the bug.,The alien will fail to fix the bug tomorrow.,The alien failed to have fixed the bug earlier.,2.168414831161499,2.2679061889648438,1.4046674966812134,0.633257823456868,0.8003976941108704,0.19960230588912964
distilroberta-base,63,M_T_nonequivalent,non_equivalent,The alien fixed the bug.,The alien will allegedly fix the bug tomorrow.,The alien was allegedly going to fix the bug.,1.8142660856246948,2.0196354389190674,1.3612722158432007,0.7101237249459521,0.7528918385505676,0.24710816144943237
distilroberta-base,63,Q_M_nonequivalent,non_equivalent,The alien fixed the bug.,Could the alien allegedly fix the bug?,Is it alleged that the alien fixed the bug?,2.01967716217041,2.415409564971924,1.3902184963226318,0.6269182912766923,0.8179605603218079,0.18203943967819214
distilroberta-base,64,N_M_equivalent,equivalent,The scientist supported the theory.,The scientist allegedly failed to support the theory.,"Allegedly, the scientist failed to support the theory.",1.8164854049682617,2.358816385269165,1.1710083484649658,0.5609215368347379,0.874305784702301,0.12569421529769897
distilroberta-base,64,M_T_equivalent,equivalent,The scientist supported the theory.,The scientist will allegedly support the theory tomorrow.,"Allegedly, the scientist will support the theory tomorrow.",1.7092232704162598,2.2741801738739014,1.275005578994751,0.640158897699259,0.8319482207298279,0.16805177927017212
distilroberta-base,64,Q_M_equivalent,equivalent,The scientist supported the theory.,Could the scientist allegedly support the theory?,"Allegedly, could the scientist support the theory?",1.9733777046203613,2.389230251312256,1.1509886980056763,0.5276608439866542,0.877849817276001,0.12215018272399902
distilroberta-base,64,Q_T_equivalent,equivalent,The scientist supported the theory.,Will the scientist support the theory tomorrow?,Could the scientist support the theory tomorrow?,2.070333242416382,2.0828871726989746,0.6949450969696045,0.33465360732604776,0.9440212249755859,0.05597877502441406
distilroberta-base,64,N_Q_nonequivalent,non_equivalent,The scientist supported the theory.,Could the scientist fail to support the theory?,Is it false that the scientist supported the theory?,2.222681999206543,2.268517255783081,1.4275555610656738,0.6357124144421137,0.7981221675872803,0.20187783241271973
distilroberta-base,64,N_T_nonequivalent,non_equivalent,The scientist supported the theory.,The scientist will fail to support the theory tomorrow.,The scientist failed to have supported the theory earlier.,2.126530885696411,2.140411138534546,1.4965934753417969,0.7014829200126433,0.7539793848991394,0.2460206151008606
distilroberta-base,64,M_T_nonequivalent,non_equivalent,The scientist supported the theory.,The scientist will allegedly support the theory tomorrow.,The scientist was allegedly going to support the theory.,1.7092232704162598,1.9091527462005615,1.3173946142196655,0.7281689952448337,0.7401977777481079,0.2598022222518921
distilroberta-base,64,Q_M_nonequivalent,non_equivalent,The scientist supported the theory.,Could the scientist allegedly support the theory?,Is it alleged that the scientist supported the theory?,1.9733777046203613,2.269956350326538,1.308626413345337,0.6167916060339944,0.8186682462692261,0.18133175373077393
distilroberta-base,65,N_M_equivalent,equivalent,The pirate completed the repair.,The pirate allegedly failed to complete the repair.,"Allegedly, the pirate failed to complete the repair.",1.9109644889831543,2.5294017791748047,1.2714468240737915,0.572676552918985,0.8723402619361877,0.12765973806381226
distilroberta-base,65,M_T_equivalent,equivalent,The pirate completed the repair.,The pirate will allegedly complete the repair tomorrow.,"Allegedly, the pirate will complete the repair tomorrow.",1.7141996622085571,2.3884456157684326,1.3858405351638794,0.6755838934466986,0.8209760189056396,0.17902398109436035
distilroberta-base,65,Q_M_equivalent,equivalent,The pirate completed the repair.,Could the pirate allegedly complete the repair?,"Allegedly, could the pirate complete the repair?",1.9226359128952026,2.4445366859436035,1.2489312887191772,0.5719633288827125,0.863036036491394,0.13696396350860596
