model,template_id,pair,label,source,ab_text,ba_text,norm_ab,norm_ba,commutator_norm,relative_commutator_norm,cosine_ab_ba,noncommutativity_score
bert-base-uncased,49,N_M_equivalent,equivalent,The scientist accepted the explanation.,The scientist allegedly failed to accept the explanation.,"Allegedly, the scientist failed to accept the explanation.",5.609269618988037,4.578707695007324,2.1674282550811768,0.42548745217626777,0.9292206764221191,0.07077932357788086
bert-base-uncased,49,M_T_equivalent,equivalent,The scientist accepted the explanation.,The scientist will allegedly accept the explanation tomorrow.,"Allegedly, the scientist will accept the explanation tomorrow.",5.579936504364014,4.83200740814209,2.1877219676971436,0.42023314494980785,0.9216178059577942,0.07838219404220581
bert-base-uncased,49,Q_M_equivalent,equivalent,The scientist accepted the explanation.,Could the scientist allegedly accept the explanation?,"Allegedly, could the scientist accept the explanation?",5.310140609741211,5.328210353851318,2.881392240524292,0.541699037827328,0.8532863855361938,0.14671361446380615
bert-base-uncased,49,Q_T_equivalent,equivalent,The scientist accepted the explanation.,Will the scientist accept the explanation tomorrow?,Could the scientist accept the explanation tomorrow?,5.649984836578369,5.087286472320557,3.0060131549835205,0.5599212441417237,0.8483203053474426,0.15167969465255737
bert-base-uncased,49,N_Q_nonequivalent,non_equivalent,The scientist accepted the explanation.,Could the scientist fail to accept the explanation?,Is it false that the scientist accepted the explanation?,5.096383094787598,5.901767730712891,3.803988456726074,0.6917505528120953,0.7702334523200989,0.22976654767990112
bert-base-uncased,49,N_T_nonequivalent,non_equivalent,The scientist accepted the explanation.,The scientist will fail to accept the explanation tomorrow.,The scientist failed to have accepted the explanation earlier.,5.170964241027832,4.5038676261901855,4.5801496505737305,0.9468174152136037,0.559181272983551,0.440818727016449
bert-base-uncased,49,M_T_nonequivalent,non_equivalent,The scientist accepted the explanation.,The scientist will allegedly accept the explanation tomorrow.,The scientist was allegedly going to accept the explanation.,5.579936504364014,5.186218738555908,4.458211421966553,0.8281900681113714,0.6592695713043213,0.3407304286956787
bert-base-uncased,49,Q_M_nonequivalent,non_equivalent,The scientist accepted the explanation.,Could the scientist allegedly accept the explanation?,Is it alleged that the scientist accepted the explanation?,5.310140609741211,6.204185485839844,4.485262870788574,0.7790751857391186,0.706811249256134,0.29318875074386597
bert-base-uncased,50,N_M_equivalent,equivalent,The queen fixed the bug.,The queen allegedly failed to fix the bug.,"Allegedly, the queen failed to fix the bug.",6.065179824829102,5.4615254402160645,2.366697311401367,0.41064593168318214,0.9209535121917725,0.07904648780822754
bert-base-uncased,50,M_T_equivalent,equivalent,The queen fixed the bug.,The queen will allegedly fix the bug tomorrow.,"Allegedly, the queen will fix the bug tomorrow.",6.001918792724609,5.565186500549316,2.4248268604278564,0.4192625205612043,0.9148391485214233,0.08516085147857666
bert-base-uncased,50,Q_M_equivalent,equivalent,The queen fixed the bug.,Could the queen allegedly fix the bug?,"Allegedly, could the queen fix the bug?",6.4437127113342285,6.3390727043151855,2.4294650554656982,0.3801151277234191,0.9278854131698608,0.07211458683013916
bert-base-uncased,50,Q_T_equivalent,equivalent,The queen fixed the bug.,Will the queen fix the bug tomorrow?,Could the queen fix the bug tomorrow?,5.758108139038086,5.749867916107178,3.3418819904327393,0.580794046567031,0.8313400745391846,0.16865992546081543
bert-base-uncased,50,N_Q_nonequivalent,non_equivalent,The queen fixed the bug.,Could the queen fail to fix the bug?,Is it false that the queen fixed the bug?,6.452206134796143,5.946869373321533,4.715071678161621,0.7605521355320246,0.7136266827583313,0.2863733172416687
bert-base-uncased,50,N_T_nonequivalent,non_equivalent,The queen fixed the bug.,The queen will fail to fix the bug tomorrow.,The queen failed to have fixed the bug earlier.,5.934803485870361,5.436421871185303,5.57535982131958,0.9806084474192884,0.5221275091171265,0.47787249088287354
bert-base-uncased,50,M_T_nonequivalent,non_equivalent,The queen fixed the bug.,The queen will allegedly fix the bug tomorrow.,The queen was allegedly going to fix the bug.,6.001918792724609,5.270068168640137,4.3596415519714355,0.7735355917130731,0.7080214619636536,0.29197853803634644
bert-base-uncased,50,Q_M_nonequivalent,non_equivalent,The queen fixed the bug.,Could the queen allegedly fix the bug?,Is it alleged that the queen fixed the bug?,6.4437127113342285,6.211267948150635,4.996271133422852,0.7896133969477661,0.6888251304626465,0.3111748695373535
bert-base-uncased,51,N_M_equivalent,equivalent,The dragon fixed the bug.,The dragon allegedly failed to fix the bug.,"Allegedly, the dragon failed to fix the bug.",6.30837869644165,5.7154693603515625,2.430525302886963,0.404284101297066,0.9229530096054077,0.07704699039459229
bert-base-uncased,51,M_T_equivalent,equivalent,The dragon fixed the bug.,The dragon will allegedly fix the bug tomorrow.,"Allegedly, the dragon will fix the bug tomorrow.",5.719767093658447,5.5298638343811035,2.2594385147094727,0.40169113620918023,0.9198691844940186,0.08013081550598145
bert-base-uncased,51,Q_M_equivalent,equivalent,The dragon fixed the bug.,Could the dragon allegedly fix the bug?,"Allegedly, could the dragon fix the bug?",6.049117088317871,5.875404357910156,2.7865357398986816,0.4673622757045153,0.8911876678466797,0.10881233215332031
bert-base-uncased,51,Q_T_equivalent,equivalent,The dragon fixed the bug.,Will the dragon fix the bug tomorrow?,Could the dragon fix the bug tomorrow?,5.340941429138184,5.437190532684326,3.1095504760742188,0.5770110232622978,0.8336754441261292,0.16632455587387085
bert-base-uncased,51,N_Q_nonequivalent,non_equivalent,The dragon fixed the bug.,Could the dragon fail to fix the bug?,Is it false that the dragon fixed the bug?,5.889414310455322,5.68778657913208,4.357445240020752,0.752763173339958,0.717194676399231,0.28280532360076904
bert-base-uncased,51,N_T_nonequivalent,non_equivalent,The dragon fixed the bug.,The dragon will fail to fix the bug tomorrow.,The dragon failed to have fixed the bug earlier.,5.477499485015869,5.26809549331665,4.831521511077881,0.8992562107206329,0.596275269985199,0.403724730014801
bert-base-uncased,51,M_T_nonequivalent,non_equivalent,The dragon fixed the bug.,The dragon will allegedly fix the bug tomorrow.,The dragon was allegedly going to fix the bug.,5.719767093658447,5.616117477416992,4.1938347816467285,0.7399219276362335,0.7264020442962646,0.27359795570373535
bert-base-uncased,51,Q_M_nonequivalent,non_equivalent,The dragon fixed the bug.,Could the dragon allegedly fix the bug?,Is it alleged that the dragon fixed the bug?,6.049117088317871,5.854635238647461,4.548178672790527,0.7641588211621079,0.708486795425415,0.29151320457458496
bert-base-uncased,52,N_M_equivalent,equivalent,The teacher guarded the treasure.,The teacher allegedly failed to guard the treasure.,"Allegedly, the teacher failed to guard the treasure.",5.449975967407227,5.269545078277588,1.7967913150787354,0.33523723819763485,0.9443588256835938,0.05564117431640625
bert-base-uncased,52,M_T_equivalent,equivalent,The teacher guarded the treasure.,The teacher will allegedly guard the treasure tomorrow.,"Allegedly, the teacher will guard the treasure tomorrow.",5.837553024291992,5.671004772186279,2.3291423320770264,0.4047670217704188,0.9184836149215698,0.08151638507843018
bert-base-uncased,52,Q_M_equivalent,equivalent,The teacher guarded the treasure.,Could the teacher allegedly guard the treasure?,"Allegedly, could the teacher guard the treasure?",5.645893573760986,5.149694442749023,3.139544725418091,0.5816347790627265,0.8347265124320984,0.1652734875679016
bert-base-uncased,52,Q_T_equivalent,equivalent,The teacher guarded the treasure.,Will the teacher guard the treasure tomorrow?,Could the teacher guard the treasure tomorrow?,5.566941738128662,4.995152950286865,3.1232006549835205,0.5913979654828215,0.8304888606071472,0.16951113939285278
bert-base-uncased,52,N_Q_nonequivalent,non_equivalent,The teacher guarded the treasure.,Could the teacher fail to guard the treasure?,Is it false that the teacher guarded the treasure?,5.191443920135498,6.013819217681885,3.9874892234802246,0.7117171947567875,0.7561889290809631,0.24381107091903687
bert-base-uncased,52,N_T_nonequivalent,non_equivalent,The teacher guarded the treasure.,The teacher will fail to guard the treasure tomorrow.,The teacher failed to have guarded the treasure earlier.,5.244935512542725,5.5515522956848145,4.815896987915039,0.8921228965301399,0.6033515334129333,0.39664846658706665
bert-base-uncased,52,M_T_nonequivalent,non_equivalent,The teacher guarded the treasure.,The teacher will allegedly guard the treasure tomorrow.,The teacher was allegedly going to guard the treasure.,5.837553024291992,5.656843185424805,4.199307918548584,0.7306704661873349,0.7334887981414795,0.2665112018585205
bert-base-uncased,52,Q_M_nonequivalent,non_equivalent,The teacher guarded the treasure.,Could the teacher allegedly guard the treasure?,Is it alleged that the teacher guarded the treasure?,5.645893573760986,6.082637310028076,4.143529415130615,0.7065726229799183,0.7528080344200134,0.24719196557998657
bert-base-uncased,53,N_M_equivalent,equivalent,The manager supported the theory.,The manager allegedly failed to support the theory.,"Allegedly, the manager failed to support the theory.",5.043707847595215,3.952453851699829,2.250537872314453,0.5003329080868587,0.9028321504592896,0.09716784954071045
bert-base-uncased,53,M_T_equivalent,equivalent,The manager supported the theory.,The manager will allegedly support the theory tomorrow.,"Allegedly, the manager will support the theory tomorrow.",5.123664379119873,4.373169422149658,2.407912254333496,0.5070979033056471,0.8831865787506104,0.11681342124938965
bert-base-uncased,53,Q_M_equivalent,equivalent,The manager supported the theory.,Could the manager allegedly support the theory?,"Allegedly, could the manager support the theory?",5.517950057983398,4.61387300491333,3.3458378314971924,0.660461164930755,0.7961971759796143,0.20380282402038574
bert-base-uncased,53,Q_T_equivalent,equivalent,The manager supported the theory.,Will the manager support the theory tomorrow?,Could the manager support the theory tomorrow?,5.460935115814209,5.167079448699951,3.249803304672241,0.6115541684563336,0.8143877983093262,0.18561220169067383
bert-base-uncased,53,N_Q_nonequivalent,non_equivalent,The manager supported the theory.,Could the manager fail to support the theory?,Is it false that the manager supported the theory?,4.8259196281433105,5.375654220581055,3.8463404178619385,0.7540680437934862,0.7206873297691345,0.2793126702308655
bert-base-uncased,53,N_T_nonequivalent,non_equivalent,The manager supported the theory.,The manager will fail to support the theory tomorrow.,The manager failed to have supported the theory earlier.,4.542527675628662,4.721292972564697,5.1782307624816895,1.1179471104053458,0.37560930848121643,0.6243906915187836
bert-base-uncased,53,M_T_nonequivalent,non_equivalent,The manager supported the theory.,The manager will allegedly support the theory tomorrow.,The manager was allegedly going to support the theory.,5.123664379119873,4.6610307693481445,4.022677898406982,0.8222387795159848,0.6656854152679443,0.33431458473205566
bert-base-uncased,53,Q_M_nonequivalent,non_equivalent,The manager supported the theory.,Could the manager allegedly support the theory?,Is it alleged that the manager supported the theory?,5.517950057983398,5.98257303237915,4.4893670082092285,0.780723967585534,0.6980063915252686,0.30199360847473145
bert-base-uncased,54,N_M_equivalent,equivalent,The dragon signed the treaty.,The dragon allegedly failed to sign the treaty.,"Allegedly, the dragon failed to sign the treaty.",4.9741010665893555,4.538437843322754,1.998057246208191,0.4200891612912691,0.9157809019088745,0.08421909809112549
bert-base-uncased,54,M_T_equivalent,equivalent,The dragon signed the treaty.,The dragon will allegedly sign the treaty tomorrow.,"Allegedly, the dragon will sign the treaty tomorrow.",4.841236591339111,4.566389560699463,2.1425716876983643,0.4554967752908903,0.897881269454956,0.10211873054504395
bert-base-uncased,54,Q_M_equivalent,equivalent,The dragon signed the treaty.,Could the dragon allegedly sign the treaty?,"Allegedly, could the dragon sign the treaty?",5.730188369750977,5.392046928405762,2.6985394954681396,0.48525128683707613,0.8840070366859436,0.1159929633140564
bert-base-uncased,54,Q_T_equivalent,equivalent,The dragon signed the treaty.,Will the dragon sign the treaty tomorrow?,Could the dragon sign the treaty tomorrow?,5.195924758911133,5.501200199127197,3.239466667175293,0.605670529208953,0.8180623650550842,0.18193763494491577
bert-base-uncased,54,N_Q_nonequivalent,non_equivalent,The dragon signed the treaty.,Could the dragon fail to sign the treaty?,Is it false that the dragon signed the treaty?,5.70697021484375,5.596525192260742,4.40229606628418,0.7789265015344655,0.6967988014221191,0.30320119857788086
bert-base-uncased,54,N_T_nonequivalent,non_equivalent,The dragon signed the treaty.,The dragon will fail to sign the treaty tomorrow.,The dragon failed to have signed the treaty earlier.,5.311743259429932,4.559098720550537,5.2658891677856445,1.0669584577414128,0.4391670227050781,0.5608329772949219
bert-base-uncased,54,M_T_nonequivalent,non_equivalent,The dragon signed the treaty.,The dragon will allegedly sign the treaty tomorrow.,The dragon was allegedly going to sign the treaty.,4.841236591339111,4.478848457336426,4.425384521484375,0.9496446649083551,0.5514330267906189,0.4485669732093811
bert-base-uncased,54,Q_M_nonequivalent,non_equivalent,The dragon signed the treaty.,Could the dragon allegedly sign the treaty?,Is it alleged that the dragon signed the treaty?,5.730188369750977,5.669813632965088,4.356770038604736,0.7643454865299087,0.7079359889030457,0.29206401109695435
bert-base-uncased,55,N_M_equivalent,equivalent,The queen approved the treatment.,The queen allegedly failed to approve the treatment.,"Allegedly, the queen failed to approve the treatment.",4.93623685836792,4.098892688751221,2.1937952041625977,0.48561455432846684,0.8983943462371826,0.10160565376281738
bert-base-uncased,55,M_T_equivalent,equivalent,The queen approved the treatment.,The queen will allegedly approve the treatment tomorrow.,"Allegedly, the queen will approve the treatment tomorrow.",5.344344615936279,4.3261542320251465,2.619555950164795,0.5417623209202831,0.874021589756012,0.12597841024398804
bert-base-uncased,55,Q_M_equivalent,equivalent,The queen approved the treatment.,Could the queen allegedly approve the treatment?,"Allegedly, could the queen approve the treatment?",5.700433254241943,5.699731349945068,2.427884817123413,0.4259385546470587,0.9092881679534912,0.09071183204650879
bert-base-uncased,55,Q_T_equivalent,equivalent,The queen approved the treatment.,Will the queen approve the treatment tomorrow?,Could the queen approve the treatment tomorrow?,5.663463115692139,5.582207679748535,3.122352361679077,0.5552985532787276,0.8459182381629944,0.15408176183700562
bert-base-uncased,55,N_Q_nonequivalent,non_equivalent,The queen approved the treatment.,Could the queen fail to approve the treatment?,Is it false that the queen approved the treatment?,5.6611456871032715,6.106147766113281,3.9917774200439453,0.678452940077249,0.7723854780197144,0.22761452198028564
bert-base-uncased,55,N_T_nonequivalent,non_equivalent,The queen approved the treatment.,The queen will fail to approve the treatment tomorrow.,The queen failed to have approved the treatment earlier.,5.182625770568848,4.516345977783203,5.037693023681641,1.0388097118720971,0.4673619866371155,0.5326380133628845
bert-base-uncased,55,M_T_nonequivalent,non_equivalent,The queen approved the treatment.,The queen will allegedly approve the treatment tomorrow.,The queen was allegedly going to approve the treatment.,5.344344615936279,4.939560413360596,4.193166255950928,0.8154813262091754,0.6700825691223145,0.32991743087768555
bert-base-uncased,55,Q_M_nonequivalent,non_equivalent,The queen approved the treatment.,Could the queen allegedly approve the treatment?,Is it alleged that the queen approved the treatment?,5.700433254241943,6.241974353790283,4.537215709686279,0.759849413720208,0.7148405313491821,0.28515946865081787
bert-base-uncased,56,N_M_equivalent,equivalent,The robot guarded the treasure.,The robot allegedly failed to guard the treasure.,"Allegedly, the robot failed to guard the treasure.",5.7377495765686035,5.3775129318237305,2.0120491981506348,0.362033590593316,0.9364997744560242,0.06350022554397583
bert-base-uncased,56,M_T_equivalent,equivalent,The robot guarded the treasure.,The robot will allegedly guard the treasure tomorrow.,"Allegedly, the robot will guard the treasure tomorrow.",5.642763137817383,5.590231418609619,2.3110344409942627,0.4114725471261951,0.9153870940208435,0.0846129059791565
bert-base-uncased,56,Q_M_equivalent,equivalent,The robot guarded the treasure.,Could the robot allegedly guard the treasure?,"Allegedly, could the robot guard the treasure?",5.319482326507568,4.93764066696167,3.1331756114959717,0.6109267898006623,0.8159008026123047,0.1840991973876953
bert-base-uncased,56,Q_T_equivalent,equivalent,The robot guarded the treasure.,Will the robot guard the treasure tomorrow?,Could the robot guard the treasure tomorrow?,5.715559005737305,4.952030181884766,3.2767293453216553,0.6143336207815595,0.820624053478241,0.17937594652175903
bert-base-uncased,56,N_Q_nonequivalent,non_equivalent,The robot guarded the treasure.,Could the robot fail to guard the treasure?,Is it false that the robot guarded the treasure?,5.232114791870117,6.109607219696045,4.036033630371094,0.7117144338848157,0.7572500705718994,0.24274992942810059
bert-base-uncased,56,N_T_nonequivalent,non_equivalent,The robot guarded the treasure.,The robot will fail to guard the treasure tomorrow.,The robot failed to have guarded the treasure earlier.,5.646693706512451,5.665762901306152,4.736356735229492,0.8373701485767684,0.6494103670120239,0.3505896329879761
bert-base-uncased,56,M_T_nonequivalent,non_equivalent,The robot guarded the treasure.,The robot will allegedly guard the treasure tomorrow.,The robot was allegedly going to guard the treasure.,5.642763137817383,5.690396308898926,4.3581132888793945,0.7690906157931721,0.704279899597168,0.29572010040283203
bert-base-uncased,56,Q_M_nonequivalent,non_equivalent,The robot guarded the treasure.,Could the robot allegedly guard the treasure?,Is it alleged that the robot guarded the treasure?,5.319482326507568,6.179233551025391,3.998584508895874,0.695483661216103,0.7680354118347168,0.2319645881652832
bert-base-uncased,57,N_M_equivalent,equivalent,The wizard opened the portal.,The wizard allegedly failed to open the portal.,"Allegedly, the wizard failed to open the portal.",6.692706108093262,5.887500762939453,2.0229341983795166,0.3216058716867716,0.9562991857528687,0.04370081424713135
bert-base-uncased,57,M_T_equivalent,equivalent,The wizard opened the portal.,The wizard will allegedly open the portal tomorrow.,"Allegedly, the wizard will open the portal tomorrow.",6.248730182647705,5.772818565368652,2.024535894393921,0.3368178155460455,0.9463272094726562,0.05367279052734375
bert-base-uncased,57,Q_M_equivalent,equivalent,The wizard opened the portal.,Could the wizard allegedly open the portal?,"Allegedly, could the wizard open the portal?",6.517050266265869,6.231601238250732,2.864171028137207,0.4493292529209128,0.9000041484832764,0.09999585151672363
bert-base-uncased,57,Q_T_equivalent,equivalent,The wizard opened the portal.,Will the wizard open the portal tomorrow?,Could the wizard open the portal tomorrow?,6.299932956695557,6.209000110626221,3.1170756816864014,0.49837594699885684,0.8759098649024963,0.12409013509750366
bert-base-uncased,57,N_Q_nonequivalent,non_equivalent,The wizard opened the portal.,Could the wizard fail to open the portal?,Is it false that the wizard opened the portal?,6.334225177764893,6.742015361785889,4.664551258087158,0.7134391943889233,0.7472014427185059,0.25279855728149414
bert-base-uncased,57,N_T_nonequivalent,non_equivalent,The wizard opened the portal.,The wizard will fail to open the portal tomorrow.,The wizard failed to have opened the portal earlier.,5.748241424560547,5.862444877624512,4.595442295074463,0.7915883997673484,0.6868571043014526,0.31314289569854736
bert-base-uncased,57,M_T_nonequivalent,non_equivalent,The wizard opened the portal.,The wizard will allegedly open the portal tomorrow.,The wizard was allegedly going to open the portal.,6.248730182647705,5.70581579208374,4.606903553009033,0.7707366825550654,0.7065021395683289,0.29349786043167114
bert-base-uncased,57,Q_M_nonequivalent,non_equivalent,The wizard opened the portal.,Could the wizard allegedly open the portal?,Is it alleged that the wizard opened the portal?,6.517050266265869,6.911992073059082,4.656774520874023,0.6935378418216255,0.7610257863998413,0.2389742136001587
bert-base-uncased,58,N_M_equivalent,equivalent,The alien accepted the explanation.,The alien allegedly failed to accept the explanation.,"Allegedly, the alien failed to accept the explanation.",6.007984161376953,4.890371799468994,2.4737112522125244,0.4539604434098622,0.9171208739280701,0.08287912607192993
bert-base-uncased,58,M_T_equivalent,equivalent,The alien accepted the explanation.,The alien will allegedly accept the explanation tomorrow.,"Allegedly, the alien will accept the explanation tomorrow.",6.180095195770264,5.309689521789551,2.4427926540374756,0.4252112139757911,0.9206199049949646,0.0793800950050354
bert-base-uncased,58,Q_M_equivalent,equivalent,The alien accepted the explanation.,Could the alien allegedly accept the explanation?,"Allegedly, could the alien accept the explanation?",5.6344194412231445,5.248301982879639,2.8013617992401123,0.5148274388491119,0.8698300123214722,0.13016998767852783
bert-base-uncased,58,Q_T_equivalent,equivalent,The alien accepted the explanation.,Will the alien accept the explanation tomorrow?,Could the alien accept the explanation tomorrow?,6.16826057434082,5.562456130981445,3.2070345878601074,0.5467755582921064,0.8554666042327881,0.14453339576721191
bert-base-uncased,58,N_Q_nonequivalent,non_equivalent,The alien accepted the explanation.,Could the alien fail to accept the explanation?,Is it false that the alien accepted the explanation?,5.212862968444824,6.26889181137085,4.133317947387695,0.7199801818887707,0.755666196346283,0.24433380365371704
bert-base-uncased,58,N_T_nonequivalent,non_equivalent,The alien accepted the explanation.,The alien will fail to accept the explanation tomorrow.,The alien failed to have accepted the explanation earlier.,5.579336166381836,4.988739490509033,4.932322025299072,0.9334380610876946,0.5692477226257324,0.4307522773742676
bert-base-uncased,58,M_T_nonequivalent,non_equivalent,The alien accepted the explanation.,The alien will allegedly accept the explanation tomorrow.,The alien was allegedly going to accept the explanation.,6.180095195770264,5.507843494415283,4.363623142242432,0.7466882327002371,0.7269413471221924,0.2730586528778076
bert-base-uncased,58,Q_M_nonequivalent,non_equivalent,The alien accepted the explanation.,Could the alien allegedly accept the explanation?,Is it alleged that the alien accepted the explanation?,5.6344194412231445,6.894287586212158,4.9702558517456055,0.7934188006569185,0.7024586796760559,0.2975413203239441
bert-base-uncased,59,N_M_equivalent,equivalent,The engineer approved the treatment.,The engineer allegedly failed to approve the treatment.,"Allegedly, the engineer failed to approve the treatment.",4.858543395996094,3.9448230266571045,2.116635322570801,0.48086952671280464,0.9049034118652344,0.09509658813476562
bert-base-uncased,59,M_T_equivalent,equivalent,The engineer approved the treatment.,The engineer will allegedly approve the treatment tomorrow.,"Allegedly, the engineer will approve the treatment tomorrow.",5.4467926025390625,4.4720282554626465,2.425487995147705,0.4890678095452297,0.8987441062927246,0.10125589370727539
bert-base-uncased,59,Q_M_equivalent,equivalent,The engineer approved the treatment.,Could the engineer allegedly approve the treatment?,"Allegedly, could the engineer approve the treatment?",6.180199146270752,5.924915790557861,2.7727105617523193,0.4581056150596578,0.8959128260612488,0.10408717393875122
bert-base-uncased,59,Q_T_equivalent,equivalent,The engineer approved the treatment.,Will the engineer approve the treatment tomorrow?,Could the engineer approve the treatment tomorrow?,5.892849922180176,5.840306282043457,2.866179943084717,0.4885607748156421,0.8806917667388916,0.1193082332611084
bert-base-uncased,59,N_Q_nonequivalent,non_equivalent,The engineer approved the treatment.,Could the engineer fail to approve the treatment?,Is it false that the engineer approved the treatment?,5.965063571929932,6.53415584564209,3.876957893371582,0.6203520018090958,0.8113366365432739,0.18866336345672607
bert-base-uncased,59,N_T_nonequivalent,non_equivalent,The engineer approved the treatment.,The engineer will fail to approve the treatment tomorrow.,The engineer failed to have approved the treatment earlier.,5.392608165740967,5.045522212982178,4.967641353607178,0.9518258870826439,0.5487262010574341,0.4512737989425659
bert-base-uncased,59,M_T_nonequivalent,non_equivalent,The engineer approved the treatment.,The engineer will allegedly approve the treatment tomorrow.,The engineer was allegedly going to approve the treatment.,5.4467926025390625,5.355284690856934,4.060243606567383,0.7517523706387323,0.717557430267334,0.282442569732666
bert-base-uncased,59,Q_M_nonequivalent,non_equivalent,The engineer approved the treatment.,Could the engineer allegedly approve the treatment?,Is it alleged that the engineer approved the treatment?,6.180199146270752,6.781228065490723,4.5045576095581055,0.6950712349747841,0.7622271776199341,0.23777282238006592
bert-base-uncased,60,N_M_equivalent,equivalent,The dragon approved the treatment.,The dragon allegedly failed to approve the treatment.,"Allegedly, the dragon failed to approve the treatment.",5.294492721557617,4.431121349334717,2.175093173980713,0.4472916893731315,0.9150569438934326,0.08494305610656738
bert-base-uncased,60,M_T_equivalent,equivalent,The dragon approved the treatment.,The dragon will allegedly approve the treatment tomorrow.,"Allegedly, the dragon will approve the treatment tomorrow.",5.036442756652832,4.275997638702393,2.15862774848938,0.46360087299255676,0.9052416682243347,0.09475833177566528
bert-base-uncased,60,Q_M_equivalent,equivalent,The dragon approved the treatment.,Could the dragon allegedly approve the treatment?,"Allegedly, could the dragon approve the treatment?",5.742549896240234,5.5846967697143555,2.4197351932525635,0.42724154679617654,0.9091030359268188,0.09089696407318115
bert-base-uncased,60,Q_T_equivalent,equivalent,The dragon approved the treatment.,Will the dragon approve the treatment tomorrow?,Could the dragon approve the treatment tomorrow?,5.409550666809082,5.641005516052246,3.1217122077941895,0.5649873465437316,0.8412024974822998,0.1587975025177002
bert-base-uncased,60,N_Q_nonequivalent,non_equivalent,The dragon approved the treatment.,Could the dragon fail to approve the treatment?,Is it false that the dragon approved the treatment?,5.684431552886963,5.986644268035889,4.056942462921143,0.6952131106281612,0.759519100189209,0.24048089981079102
bert-base-uncased,60,N_T_nonequivalent,non_equivalent,The dragon approved the treatment.,The dragon will fail to approve the treatment tomorrow.,The dragon failed to have approved the treatment earlier.,4.683292388916016,4.800657749176025,4.689905166625977,0.9890193639437441,0.5111517310142517,0.4888482689857483
bert-base-uncased,60,M_T_nonequivalent,non_equivalent,The dragon approved the treatment.,The dragon will allegedly approve the treatment tomorrow.,The dragon was allegedly going to approve the treatment.,5.036442756652832,5.449014663696289,4.080312728881836,0.7782803487356492,0.6997715830802917,0.30022841691970825
bert-base-uncased,60,Q_M_nonequivalent,non_equivalent,The dragon approved the treatment.,Could the dragon allegedly approve the treatment?,Is it alleged that the dragon approved the treatment?,5.742549896240234,5.962045669555664,4.173923015594482,0.713210976343538,0.7462791204452515,0.25372087955474854
bert-base-uncased,61,N_M_equivalent,equivalent,The alien signed the treaty.,The alien allegedly failed to sign the treaty.,"Allegedly, the alien failed to sign the treaty.",4.368373870849609,3.560100793838501,1.8704291582107544,0.4718257262120825,0.9085253477096558,0.09147465229034424
bert-base-uncased,61,M_T_equivalent,equivalent,The alien signed the treaty.,The alien will allegedly sign the treaty tomorrow.,"Allegedly, the alien will sign the treaty tomorrow.",5.439216613769531,4.829670429229736,2.186537504196167,0.42585676423160107,0.9160741567611694,0.08392584323883057
bert-base-uncased,61,Q_M_equivalent,equivalent,The alien signed the treaty.,Could the alien allegedly sign the treaty?,"Allegedly, could the alien sign the treaty?",6.149874687194824,5.769474506378174,2.892716407775879,0.48538160276991765,0.884121298789978,0.11587870121002197
bert-base-uncased,61,Q_T_equivalent,equivalent,The alien signed the treaty.,Will the alien sign the treaty tomorrow?,Could the alien sign the treaty tomorrow?,6.318698883056641,6.218343734741211,2.9692654609680176,0.47367876962503286,0.8879352807998657,0.11206471920013428
bert-base-uncased,61,N_Q_nonequivalent,non_equivalent,The alien signed the treaty.,Could the alien fail to sign the treaty?,Is it false that the alien signed the treaty?,6.159154891967773,6.211394309997559,4.33320951461792,0.7005686560672333,0.7546330690383911,0.2453669309616089
bert-base-uncased,61,N_T_nonequivalent,non_equivalent,The alien signed the treaty.,The alien will fail to sign the treaty tomorrow.,The alien failed to have signed the treaty earlier.,5.836081504821777,4.3194146156311035,5.741610050201416,1.1307394502641472,0.39175549149513245,0.6082445085048676
bert-base-uncased,61,M_T_nonequivalent,non_equivalent,The alien signed the treaty.,The alien will allegedly sign the treaty tomorrow.,The alien was allegedly going to sign the treaty.,5.439216613769531,4.680464267730713,4.427526950836182,0.8750329190576067,0.6263012886047363,0.37369871139526367
bert-base-uncased,61,Q_M_nonequivalent,non_equivalent,The alien signed the treaty.,Could the alien allegedly sign the treaty?,Is it alleged that the alien signed the treaty?,6.149874687194824,6.294061183929443,4.797842979431152,0.7711134208853669,0.7029205560684204,0.2970794439315796
bert-base-uncased,62,N_M_equivalent,equivalent,The teacher opened the portal.,The teacher allegedly failed to open the portal.,"Allegedly, the teacher failed to open the portal.",6.813938140869141,5.613376140594482,2.5603840351104736,0.4120575012622137,0.9331461191177368,0.06685388088226318
bert-base-uncased,62,M_T_equivalent,equivalent,The teacher opened the portal.,The teacher will allegedly open the portal tomorrow.,"Allegedly, the teacher will open the portal tomorrow.",6.785617828369141,5.746608257293701,2.723175525665283,0.43458767932382336,0.9187554121017456,0.0812445878982544
bert-base-uncased,62,Q_M_equivalent,equivalent,The teacher opened the portal.,Could the teacher allegedly open the portal?,"Allegedly, could the teacher open the portal?",6.111641883850098,6.202788829803467,3.3507113456726074,0.5441926506528603,0.8520286083221436,0.14797139167785645
bert-base-uncased,62,Q_T_equivalent,equivalent,The teacher opened the portal.,Will the teacher open the portal tomorrow?,Could the teacher open the portal tomorrow?,5.98972225189209,5.809237957000732,2.8375847339630127,0.4809889488098887,0.8847658634185791,0.1152341365814209
