model,language,template_id,representation,contrast,value
sentence-transformers/LaBSE,en,45,marker_pool,affect_minus_size,0.015349209308624268
sentence-transformers/LaBSE,en,45,mean_pool,affect_minus_size,0.0105743408203125
sentence-transformers/LaBSE,en,46,marker_pool,affect_minus_size,0.08511096239089966
sentence-transformers/LaBSE,en,46,mean_pool,affect_minus_size,0.09300917387008667
sentence-transformers/LaBSE,en,47,marker_pool,affect_minus_size,0.035051822662353516
sentence-transformers/LaBSE,en,47,mean_pool,affect_minus_size,0.04815596342086792
sentence-transformers/LaBSE,en,48,marker_pool,affect_minus_size,0.06856751441955566
sentence-transformers/LaBSE,en,48,mean_pool,affect_minus_size,0.06191146373748779
sentence-transformers/LaBSE,en,49,marker_pool,affect_minus_size,0.03478705883026123
sentence-transformers/LaBSE,en,49,mean_pool,affect_minus_size,0.029391944408416748
sentence-transformers/LaBSE,en,50,marker_pool,affect_minus_size,-0.016163408756256104
sentence-transformers/LaBSE,en,50,mean_pool,affect_minus_size,-0.01333010196685791
sentence-transformers/LaBSE,en,51,marker_pool,affect_minus_size,0.027958214282989502
sentence-transformers/LaBSE,en,51,mean_pool,affect_minus_size,0.02628767490386963
sentence-transformers/LaBSE,en,52,marker_pool,affect_minus_size,0.03505659103393555
sentence-transformers/LaBSE,en,52,mean_pool,affect_minus_size,0.05575293302536011
sentence-transformers/LaBSE,en,53,marker_pool,affect_minus_size,0.05322688817977905
sentence-transformers/LaBSE,en,53,mean_pool,affect_minus_size,0.08518165349960327
sentence-transformers/LaBSE,en,54,marker_pool,affect_minus_size,0.006597161293029785
sentence-transformers/LaBSE,en,54,mean_pool,affect_minus_size,0.01239544153213501
sentence-transformers/LaBSE,en,55,marker_pool,affect_minus_size,0.031411707401275635
sentence-transformers/LaBSE,en,55,mean_pool,affect_minus_size,0.03822922706604004
sentence-transformers/LaBSE,en,56,marker_pool,affect_minus_size,0.04877471923828125
sentence-transformers/LaBSE,en,56,mean_pool,affect_minus_size,0.05794864892959595
sentence-transformers/LaBSE,en,57,marker_pool,affect_minus_size,0.05426138639450073
sentence-transformers/LaBSE,en,57,mean_pool,affect_minus_size,0.06000411510467529
sentence-transformers/LaBSE,en,58,marker_pool,affect_minus_size,0.07880395650863647
sentence-transformers/LaBSE,en,58,mean_pool,affect_minus_size,0.11334758996963501
sentence-transformers/LaBSE,en,59,marker_pool,affect_minus_size,0.05489933490753174
sentence-transformers/LaBSE,en,59,mean_pool,affect_minus_size,0.0913117527961731
sentence-transformers/LaBSE,en,60,marker_pool,affect_minus_size,0.05585074424743652
sentence-transformers/LaBSE,en,60,mean_pool,affect_minus_size,0.10603898763656616
sentence-transformers/LaBSE,en,61,marker_pool,affect_minus_size,0.08722835779190063
sentence-transformers/LaBSE,en,61,mean_pool,affect_minus_size,0.10432404279708862
sentence-transformers/LaBSE,en,62,marker_pool,affect_minus_size,0.06842273473739624
sentence-transformers/LaBSE,en,62,mean_pool,affect_minus_size,0.09555298089981079
sentence-transformers/LaBSE,en,63,marker_pool,affect_minus_size,0.027844548225402832
sentence-transformers/LaBSE,en,63,mean_pool,affect_minus_size,0.07625472545623779
sentence-transformers/LaBSE,en,64,marker_pool,affect_minus_size,0.06755989789962769
sentence-transformers/LaBSE,en,64,mean_pool,affect_minus_size,0.07461404800415039
sentence-transformers/LaBSE,en,65,marker_pool,affect_minus_size,0.02291792631149292
sentence-transformers/LaBSE,en,65,mean_pool,affect_minus_size,0.0451926589012146
sentence-transformers/LaBSE,en,66,marker_pool,affect_minus_size,0.05394434928894043
sentence-transformers/LaBSE,en,66,mean_pool,affect_minus_size,0.11813998222351074
sentence-transformers/LaBSE,en,67,marker_pool,affect_minus_size,0.042285144329071045
sentence-transformers/LaBSE,en,67,mean_pool,affect_minus_size,0.03968465328216553
sentence-transformers/LaBSE,en,68,marker_pool,affect_minus_size,0.08235645294189453
sentence-transformers/LaBSE,en,68,mean_pool,affect_minus_size,0.08300691843032837
sentence-transformers/LaBSE,en,69,marker_pool,affect_minus_size,0.059152066707611084
sentence-transformers/LaBSE,en,69,mean_pool,affect_minus_size,0.07889056205749512
sentence-transformers/LaBSE,en,70,marker_pool,affect_minus_size,0.013694465160369873
sentence-transformers/LaBSE,en,70,mean_pool,affect_minus_size,0.03390192985534668
sentence-transformers/LaBSE,en,71,marker_pool,affect_minus_size,0.0193483829498291
sentence-transformers/LaBSE,en,71,mean_pool,affect_minus_size,0.049108028411865234
sentence-transformers/LaBSE,en,72,marker_pool,affect_minus_size,0.02792268991470337
sentence-transformers/LaBSE,en,72,mean_pool,affect_minus_size,0.07376772165298462
sentence-transformers/LaBSE,en,73,marker_pool,affect_minus_size,0.04012995958328247
sentence-transformers/LaBSE,en,73,mean_pool,affect_minus_size,0.05299252271652222
sentence-transformers/LaBSE,en,74,marker_pool,affect_minus_size,0.08286058902740479
sentence-transformers/LaBSE,en,74,mean_pool,affect_minus_size,0.12453365325927734
sentence-transformers/LaBSE,en,75,marker_pool,affect_minus_size,0.02628302574157715
sentence-transformers/LaBSE,en,75,mean_pool,affect_minus_size,0.05159270763397217
sentence-transformers/LaBSE,en,76,marker_pool,affect_minus_size,0.019479334354400635
sentence-transformers/LaBSE,en,76,mean_pool,affect_minus_size,0.07093983888626099
sentence-transformers/LaBSE,en,77,marker_pool,affect_minus_size,0.10133159160614014
sentence-transformers/LaBSE,en,77,mean_pool,affect_minus_size,0.10432171821594238
sentence-transformers/LaBSE,en,78,marker_pool,affect_minus_size,0.09768688678741455
sentence-transformers/LaBSE,en,78,mean_pool,affect_minus_size,0.11843639612197876
sentence-transformers/LaBSE,en,79,marker_pool,affect_minus_size,0.025544285774230957
sentence-transformers/LaBSE,en,79,mean_pool,affect_minus_size,0.024561703205108643
sentence-transformers/LaBSE,en,80,marker_pool,affect_minus_size,0.017284095287322998
sentence-transformers/LaBSE,en,80,mean_pool,affect_minus_size,0.046489059925079346
sentence-transformers/LaBSE,en,81,marker_pool,affect_minus_size,0.01728200912475586
sentence-transformers/LaBSE,en,81,mean_pool,affect_minus_size,0.019511878490447998
sentence-transformers/LaBSE,en,82,marker_pool,affect_minus_size,0.03776174783706665
sentence-transformers/LaBSE,en,82,mean_pool,affect_minus_size,0.09363728761672974
sentence-transformers/LaBSE,en,83,marker_pool,affect_minus_size,0.039531171321868896
sentence-transformers/LaBSE,en,83,mean_pool,affect_minus_size,0.09447604417800903
sentence-transformers/LaBSE,en,84,marker_pool,affect_minus_size,0.047617316246032715
sentence-transformers/LaBSE,en,84,mean_pool,affect_minus_size,0.08120971918106079
sentence-transformers/LaBSE,en,85,marker_pool,affect_minus_size,0.036415278911590576
sentence-transformers/LaBSE,en,85,mean_pool,affect_minus_size,0.0698925256729126
sentence-transformers/LaBSE,en,86,marker_pool,affect_minus_size,0.05116957426071167
sentence-transformers/LaBSE,en,86,mean_pool,affect_minus_size,0.0701519250869751
sentence-transformers/LaBSE,en,87,marker_pool,affect_minus_size,0.09774923324584961
sentence-transformers/LaBSE,en,87,mean_pool,affect_minus_size,0.13509076833724976
sentence-transformers/LaBSE,en,88,marker_pool,affect_minus_size,0.07571691274642944
sentence-transformers/LaBSE,en,88,mean_pool,affect_minus_size,0.11771172285079956
sentence-transformers/LaBSE,en,89,marker_pool,affect_minus_size,0.05764204263687134
sentence-transformers/LaBSE,en,89,mean_pool,affect_minus_size,0.06661105155944824
sentence-transformers/LaBSE,en,90,marker_pool,affect_minus_size,0.09503132104873657
sentence-transformers/LaBSE,en,90,mean_pool,affect_minus_size,0.1221081018447876
sentence-transformers/LaBSE,en,91,marker_pool,affect_minus_size,0.058082520961761475
sentence-transformers/LaBSE,en,91,mean_pool,affect_minus_size,0.06421405076980591
sentence-transformers/LaBSE,en,92,marker_pool,affect_minus_size,0.07684212923049927
sentence-transformers/LaBSE,en,92,mean_pool,affect_minus_size,0.10271543264389038
sentence-transformers/LaBSE,en,93,marker_pool,affect_minus_size,0.0743865966796875
sentence-transformers/LaBSE,en,93,mean_pool,affect_minus_size,0.07932513952255249
sentence-transformers/LaBSE,en,94,marker_pool,affect_minus_size,0.03898900747299194
sentence-transformers/LaBSE,en,94,mean_pool,affect_minus_size,0.0770794153213501
sentence-transformers/LaBSE,en,95,marker_pool,affect_minus_size,0.031203806400299072
sentence-transformers/LaBSE,en,95,mean_pool,affect_minus_size,0.0651848316192627
sentence-transformers/LaBSE,en,96,marker_pool,affect_minus_size,0.033206403255462646
sentence-transformers/LaBSE,en,96,mean_pool,affect_minus_size,0.03743058443069458
sentence-transformers/LaBSE,en,97,marker_pool,affect_minus_size,0.04510623216629028
sentence-transformers/LaBSE,en,97,mean_pool,affect_minus_size,0.10167461633682251
sentence-transformers/LaBSE,en,98,marker_pool,affect_minus_size,0.05064105987548828
sentence-transformers/LaBSE,en,98,mean_pool,affect_minus_size,0.11133795976638794
sentence-transformers/LaBSE,en,99,marker_pool,affect_minus_size,0.03999209403991699
sentence-transformers/LaBSE,en,99,mean_pool,affect_minus_size,0.08216029405593872
sentence-transformers/LaBSE,en,100,marker_pool,affect_minus_size,0.06702905893325806
sentence-transformers/LaBSE,en,100,mean_pool,affect_minus_size,0.0531657338142395
sentence-transformers/LaBSE,en,101,marker_pool,affect_minus_size,0.065670907497406
sentence-transformers/LaBSE,en,101,mean_pool,affect_minus_size,0.13296520709991455
sentence-transformers/LaBSE,en,102,marker_pool,affect_minus_size,0.04078495502471924
sentence-transformers/LaBSE,en,102,mean_pool,affect_minus_size,0.026256084442138672
sentence-transformers/LaBSE,en,103,marker_pool,affect_minus_size,0.020669281482696533
sentence-transformers/LaBSE,en,103,mean_pool,affect_minus_size,0.07562518119812012
sentence-transformers/LaBSE,en,104,marker_pool,affect_minus_size,0.05215173959732056
sentence-transformers/LaBSE,en,104,mean_pool,affect_minus_size,0.08662962913513184
sentence-transformers/LaBSE,en,105,marker_pool,affect_minus_size,0.06901055574417114
sentence-transformers/LaBSE,en,105,mean_pool,affect_minus_size,0.14610618352890015
sentence-transformers/LaBSE,en,106,marker_pool,affect_minus_size,0.02202087640762329
sentence-transformers/LaBSE,en,106,mean_pool,affect_minus_size,0.06402313709259033
sentence-transformers/LaBSE,en,107,marker_pool,affect_minus_size,0.036005616188049316
sentence-transformers/LaBSE,en,107,mean_pool,affect_minus_size,0.057080090045928955
sentence-transformers/LaBSE,en,108,marker_pool,affect_minus_size,0.07631784677505493
sentence-transformers/LaBSE,en,108,mean_pool,affect_minus_size,0.09705668687820435
sentence-transformers/LaBSE,en,109,marker_pool,affect_minus_size,0.057212114334106445
sentence-transformers/LaBSE,en,109,mean_pool,affect_minus_size,0.11512964963912964
sentence-transformers/LaBSE,en,110,marker_pool,affect_minus_size,-0.025350749492645264
sentence-transformers/LaBSE,en,110,mean_pool,affect_minus_size,0.00525975227355957
sentence-transformers/LaBSE,en,111,marker_pool,affect_minus_size,0.04201531410217285
sentence-transformers/LaBSE,en,111,mean_pool,affect_minus_size,0.06993740797042847
sentence-transformers/LaBSE,en,112,marker_pool,affect_minus_size,0.06274670362472534
sentence-transformers/LaBSE,en,112,mean_pool,affect_minus_size,0.07282400131225586
sentence-transformers/LaBSE,en,113,marker_pool,affect_minus_size,0.13344138860702515
sentence-transformers/LaBSE,en,113,mean_pool,affect_minus_size,0.15146660804748535
sentence-transformers/LaBSE,en,114,marker_pool,affect_minus_size,0.04921138286590576
sentence-transformers/LaBSE,en,114,mean_pool,affect_minus_size,0.04021096229553223
sentence-transformers/LaBSE,en,115,marker_pool,affect_minus_size,0.028011441230773926
sentence-transformers/LaBSE,en,115,mean_pool,affect_minus_size,0.04916226863861084
sentence-transformers/LaBSE,en,116,marker_pool,affect_minus_size,0.06045651435852051
sentence-transformers/LaBSE,en,116,mean_pool,affect_minus_size,0.0899733304977417
sentence-transformers/LaBSE,en,117,marker_pool,affect_minus_size,0.029725372791290283
sentence-transformers/LaBSE,en,117,mean_pool,affect_minus_size,0.06908470392227173
sentence-transformers/LaBSE,en,118,marker_pool,affect_minus_size,0.03636205196380615
sentence-transformers/LaBSE,en,118,mean_pool,affect_minus_size,0.043685853481292725
sentence-transformers/LaBSE,en,119,marker_pool,affect_minus_size,0.053697407245635986
sentence-transformers/LaBSE,en,119,mean_pool,affect_minus_size,0.08304578065872192
sentence-transformers/LaBSE,ru,0,marker_pool,affect_minus_size,0.3613434508442879
sentence-transformers/LaBSE,ru,0,mean_pool,affect_minus_size,0.2838530167937279
sentence-transformers/LaBSE,ru,1,marker_pool,affect_minus_size,0.4888695059344171
sentence-transformers/LaBSE,ru,1,mean_pool,affect_minus_size,0.4914939142763614
sentence-transformers/LaBSE,ru,2,marker_pool,affect_minus_size,0.234324362128973
sentence-transformers/LaBSE,ru,2,mean_pool,affect_minus_size,0.1545608006417751
sentence-transformers/LaBSE,ru,3,marker_pool,affect_minus_size,0.3563395887613297
sentence-transformers/LaBSE,ru,3,mean_pool,affect_minus_size,0.28708885610103607
sentence-transformers/LaBSE,ru,4,marker_pool,affect_minus_size,0.2008576989173889
sentence-transformers/LaBSE,ru,4,mean_pool,affect_minus_size,-0.026322692632675115
sentence-transformers/LaBSE,ru,5,marker_pool,affect_minus_size,0.4808506518602371
sentence-transformers/LaBSE,ru,5,mean_pool,affect_minus_size,0.4043008908629418
sentence-transformers/LaBSE,ru,6,marker_pool,affect_minus_size,0.44979890808463097
sentence-transformers/LaBSE,ru,6,mean_pool,affect_minus_size,0.46858126297593117
sentence-transformers/LaBSE,ru,7,marker_pool,affect_minus_size,0.4416653793305159
sentence-transformers/LaBSE,ru,7,mean_pool,affect_minus_size,0.4562799539417028
sentence-transformers/LaBSE,ru,8,marker_pool,affect_minus_size,0.44868557900190353
sentence-transformers/LaBSE,ru,8,mean_pool,affect_minus_size,0.2233321070671082
sentence-transformers/LaBSE,ru,9,marker_pool,affect_minus_size,0.4133641561493278
sentence-transformers/LaBSE,ru,9,mean_pool,affect_minus_size,0.39851877931505447
sentence-transformers/LaBSE,ru,10,marker_pool,affect_minus_size,0.4242778643965722
sentence-transformers/LaBSE,ru,10,mean_pool,affect_minus_size,0.4680739790201187
sentence-transformers/LaBSE,ru,11,marker_pool,affect_minus_size,0.39742542058229446
sentence-transformers/LaBSE,ru,11,mean_pool,affect_minus_size,0.3652063235640526
sentence-transformers/LaBSE,ru,12,marker_pool,affect_minus_size,0.4824129194021225
sentence-transformers/LaBSE,ru,12,mean_pool,affect_minus_size,0.45709986239671707
sentence-transformers/LaBSE,ru,13,marker_pool,affect_minus_size,0.3758365809917451
sentence-transformers/LaBSE,ru,13,mean_pool,affect_minus_size,0.468670703470707
sentence-transformers/LaBSE,ru,14,marker_pool,affect_minus_size,0.2883857637643814
sentence-transformers/LaBSE,ru,14,mean_pool,affect_minus_size,0.1611357033252716
sentence-transformers/LaBSE,ru,15,marker_pool,affect_minus_size,0.3936559781432152
sentence-transformers/LaBSE,ru,15,mean_pool,affect_minus_size,0.3755088225007057
sentence-transformers/LaBSE,ru,16,marker_pool,affect_minus_size,0.48176879435777664
sentence-transformers/LaBSE,ru,16,mean_pool,affect_minus_size,0.3938518911600114
sentence-transformers/LaBSE,ru,17,marker_pool,affect_minus_size,0.31790055334568024
sentence-transformers/LaBSE,ru,17,mean_pool,affect_minus_size,0.05212250351905828
sentence-transformers/LaBSE,ru,18,marker_pool,affect_minus_size,0.36741938441991806
sentence-transformers/LaBSE,ru,18,mean_pool,affect_minus_size,0.2994109317660332
sentence-transformers/LaBSE,ru,19,marker_pool,affect_minus_size,0.4832341223955154
sentence-transformers/LaBSE,ru,19,mean_pool,affect_minus_size,0.5784545298665763
sentence-transformers/LaBSE,ru,20,marker_pool,affect_minus_size,0.3684915304183961
sentence-transformers/LaBSE,ru,20,mean_pool,affect_minus_size,0.15859693288803095
sentence-transformers/LaBSE,ru,21,marker_pool,affect_minus_size,0.3168451711535454
sentence-transformers/LaBSE,ru,21,mean_pool,affect_minus_size,0.195068359375
sentence-transformers/LaBSE,ru,22,marker_pool,affect_minus_size,0.4523804411292076
sentence-transformers/LaBSE,ru,22,mean_pool,affect_minus_size,0.4845029907301069
sentence-transformers/LaBSE,ru,23,marker_pool,affect_minus_size,0.41267927549779415
sentence-transformers/LaBSE,ru,23,mean_pool,affect_minus_size,0.42258782498538483
sentence-transformers/LaBSE,ru,24,marker_pool,affect_minus_size,0.3873796835541726
sentence-transformers/LaBSE,ru,24,mean_pool,affect_minus_size,0.3879501037299633
sentence-transformers/LaBSE,ru,25,marker_pool,affect_minus_size,0.41865696012973785
sentence-transformers/LaBSE,ru,25,mean_pool,affect_minus_size,0.248688131570816
sentence-transformers/LaBSE,ru,26,marker_pool,affect_minus_size,0.4285565689206123
sentence-transformers/LaBSE,ru,26,mean_pool,affect_minus_size,0.4075422585010529
sentence-transformers/LaBSE,ru,27,marker_pool,affect_minus_size,0.3446229100227357
sentence-transformers/LaBSE,ru,27,mean_pool,affect_minus_size,0.3700049445033074
sentence-transformers/LaBSE,ru,28,marker_pool,affect_minus_size,0.47795308381319046
sentence-transformers/LaBSE,ru,28,mean_pool,affect_minus_size,0.41123899072408676
sentence-transformers/LaBSE,ru,29,marker_pool,affect_minus_size,0.555408649146557
sentence-transformers/LaBSE,ru,29,mean_pool,affect_minus_size,0.5039001479744912
sentence-transformers/LaBSE,ru,30,marker_pool,affect_minus_size,0.3820451907813549
sentence-transformers/LaBSE,ru,30,mean_pool,affect_minus_size,0.2740892842411995
sentence-transformers/LaBSE,ru,31,marker_pool,affect_minus_size,0.35511529445648193
sentence-transformers/LaBSE,ru,31,mean_pool,affect_minus_size,0.28033752739429474
sentence-transformers/LaBSE,ru,32,marker_pool,affect_minus_size,0.44410034269094467
sentence-transformers/LaBSE,ru,32,mean_pool,affect_minus_size,0.45740455761551857
sentence-transformers/LaBSE,ru,33,marker_pool,affect_minus_size,0.3344037085771561
sentence-transformers/LaBSE,ru,33,mean_pool,affect_minus_size,0.15919208526611328
sentence-transformers/LaBSE,ru,34,marker_pool,affect_minus_size,0.41255994513630867
sentence-transformers/LaBSE,ru,34,mean_pool,affect_minus_size,0.3753612004220486
sentence-transformers/LaBSE,ru,35,marker_pool,affect_minus_size,0.46491796150803566
sentence-transformers/LaBSE,ru,35,mean_pool,affect_minus_size,0.2960876002907753
sentence-transformers/LaBSE,ru,36,marker_pool,affect_minus_size,0.3543253168463707
sentence-transformers/LaBSE,ru,36,mean_pool,affect_minus_size,0.26255516707897186
sentence-transformers/LaBSE,ru,37,marker_pool,affect_minus_size,0.450224593281746
sentence-transformers/LaBSE,ru,37,mean_pool,affect_minus_size,0.4283270090818405
sentence-transformers/LaBSE,ru,38,marker_pool,affect_minus_size,0.4746684208512306
sentence-transformers/LaBSE,ru,38,mean_pool,affect_minus_size,0.43137408047914516
sentence-transformers/LaBSE,ru,39,marker_pool,affect_minus_size,0.4616762846708298
sentence-transformers/LaBSE,ru,39,mean_pool,affect_minus_size,0.508940301835537
sentence-transformers/LaBSE,ru,40,marker_pool,affect_minus_size,0.3561946153640748
sentence-transformers/LaBSE,ru,40,mean_pool,affect_minus_size,0.19219571352005013
sentence-transformers/LaBSE,ru,41,marker_pool,affect_minus_size,0.3889129757881164
sentence-transformers/LaBSE,ru,41,mean_pool,affect_minus_size,0.32769115269184124
sentence-transformers/LaBSE,ru,42,marker_pool,affect_minus_size,0.3383722305297852
sentence-transformers/LaBSE,ru,42,mean_pool,affect_minus_size,0.2663686946034431
sentence-transformers/LaBSE,ru,43,marker_pool,affect_minus_size,0.2768317759037018
sentence-transformers/LaBSE,ru,43,mean_pool,affect_minus_size,0.06679016351699829
sentence-transformers/LaBSE,ru,44,marker_pool,affect_minus_size,0.38384820893406874
sentence-transformers/LaBSE,ru,44,mean_pool,affect_minus_size,0.4026210755109788
sentence-transformers/LaBSE,ru,45,marker_pool,affect_minus_size,0.3184368759393693
sentence-transformers/LaBSE,ru,45,mean_pool,affect_minus_size,0.168148785829544
sentence-transformers/LaBSE,ru,46,marker_pool,affect_minus_size,0.38282521814107895
sentence-transformers/LaBSE,ru,46,mean_pool,affect_minus_size,0.3349484950304031
sentence-transformers/LaBSE,ru,47,marker_pool,affect_minus_size,0.41248469799757015
sentence-transformers/LaBSE,ru,47,mean_pool,affect_minus_size,0.2472623884677887
sentence-transformers/LaBSE,ru,48,marker_pool,affect_minus_size,0.2904041334986686
sentence-transformers/LaBSE,ru,48,mean_pool,affect_minus_size,0.14479678869247442
sentence-transformers/LaBSE,ru,49,marker_pool,affect_minus_size,0.22913587093353271
sentence-transformers/LaBSE,ru,49,mean_pool,affect_minus_size,-0.01494616270065302
sentence-transformers/LaBSE,ru,50,marker_pool,affect_minus_size,0.27084770798683167
sentence-transformers/LaBSE,ru,50,mean_pool,affect_minus_size,-0.007662147283554133
sentence-transformers/LaBSE,ru,51,marker_pool,affect_minus_size,0.5236691981554031
sentence-transformers/LaBSE,ru,51,mean_pool,affect_minus_size,0.3337263464927674
sentence-transformers/LaBSE,ru,52,marker_pool,affect_minus_size,0.37383442837744957
sentence-transformers/LaBSE,ru,52,mean_pool,affect_minus_size,0.357303300872445
sentence-transformers/LaBSE,ru,53,marker_pool,affect_minus_size,0.42218817025423055
sentence-transformers/LaBSE,ru,53,mean_pool,affect_minus_size,0.445792518556118
sentence-transformers/LaBSE,ru,54,marker_pool,affect_minus_size,0.5213354676961899
sentence-transformers/LaBSE,ru,54,mean_pool,affect_minus_size,0.45507998764514923
sentence-transformers/LaBSE,ru,55,marker_pool,affect_minus_size,0.477842025225982
sentence-transformers/LaBSE,ru,55,mean_pool,affect_minus_size,0.5239425506442784
sentence-transformers/LaBSE,ru,56,marker_pool,affect_minus_size,0.38089262694120407
sentence-transformers/LaBSE,ru,56,mean_pool,affect_minus_size,0.29286785423755646
sentence-transformers/LaBSE,ru,57,marker_pool,affect_minus_size,0.313995186239481
sentence-transformers/LaBSE,ru,57,mean_pool,affect_minus_size,0.3174652643501759
sentence-transformers/LaBSE,ru,58,marker_pool,affect_minus_size,0.484974667429924
sentence-transformers/LaBSE,ru,58,mean_pool,affect_minus_size,0.44217889010906225
sentence-transformers/LaBSE,ru,59,marker_pool,affect_minus_size,0.394305724883452
sentence-transformers/LaBSE,ru,59,mean_pool,affect_minus_size,0.35328603535890574
sentence-transformers/LaBSE,ru,60,marker_pool,affect_minus_size,0.2684392854571343
sentence-transformers/LaBSE,ru,60,mean_pool,affect_minus_size,0.12435376644134521
sentence-transformers/LaBSE,ru,61,marker_pool,affect_minus_size,0.4005965888500214
sentence-transformers/LaBSE,ru,61,mean_pool,affect_minus_size,0.300543949007988
sentence-transformers/LaBSE,ru,62,marker_pool,affect_minus_size,0.3718439750373364
sentence-transformers/LaBSE,ru,62,mean_pool,affect_minus_size,0.2796544954180718
sentence-transformers/LaBSE,ru,63,marker_pool,affect_minus_size,0.39248201251029974
sentence-transformers/LaBSE,ru,63,mean_pool,affect_minus_size,0.23358598351478582
sentence-transformers/LaBSE,ru,64,marker_pool,affect_minus_size,0.2998500689864158
sentence-transformers/LaBSE,ru,64,mean_pool,affect_minus_size,0.04422774910926819
sentence-transformers/LaBSE,ru,65,marker_pool,affect_minus_size,0.2335974983870983
sentence-transformers/LaBSE,ru,65,mean_pool,affect_minus_size,0.17190679907798767
sentence-transformers/LaBSE,ru,66,marker_pool,affect_minus_size,0.4012097045779228
sentence-transformers/LaBSE,ru,66,mean_pool,affect_minus_size,0.42469781264662754
sentence-transformers/LaBSE,ru,67,marker_pool,affect_minus_size,0.5322159267961979
sentence-transformers/LaBSE,ru,67,mean_pool,affect_minus_size,0.4401659220457077
sentence-transformers/LaBSE,ru,68,marker_pool,affect_minus_size,0.30300232768058777
sentence-transformers/LaBSE,ru,68,mean_pool,affect_minus_size,0.28145152330398565
sentence-transformers/LaBSE,ru,69,marker_pool,affect_minus_size,0.42207761853933334
sentence-transformers/LaBSE,ru,69,mean_pool,affect_minus_size,0.34914377331733704
sentence-transformers/LaBSE,ru,70,marker_pool,affect_minus_size,0.4122281111776829
sentence-transformers/LaBSE,ru,70,mean_pool,affect_minus_size,0.4385694041848183
sentence-transformers/LaBSE,ru,71,marker_pool,affect_minus_size,0.34215829148888594
sentence-transformers/LaBSE,ru,71,mean_pool,affect_minus_size,0.28840074688196177
sentence-transformers/LaBSE,ru,72,marker_pool,affect_minus_size,0.39140836149454117
sentence-transformers/LaBSE,ru,72,mean_pool,affect_minus_size,0.4091221541166306
sentence-transformers/LaBSE,ru,73,marker_pool,affect_minus_size,0.4151148013770581
sentence-transformers/LaBSE,ru,73,mean_pool,affect_minus_size,0.4642963986843825
sentence-transformers/LaBSE,ru,74,marker_pool,affect_minus_size,0.3666577748954296
sentence-transformers/LaBSE,ru,74,mean_pool,affect_minus_size,0.3422625195235014
sentence-transformers/LaBSE,ru,75,marker_pool,affect_minus_size,0.5526267737150193
sentence-transformers/LaBSE,ru,75,mean_pool,affect_minus_size,0.4879013374447823
sentence-transformers/LaBSE,ru,76,marker_pool,affect_minus_size,0.3694239184260369
sentence-transformers/LaBSE,ru,76,mean_pool,affect_minus_size,0.27561989426612854
sentence-transformers/LaBSE,ru,77,marker_pool,affect_minus_size,0.42553649097681046
sentence-transformers/LaBSE,ru,77,mean_pool,affect_minus_size,0.33324143290519714
sentence-transformers/LaBSE,ru,78,marker_pool,affect_minus_size,0.5035101659595966
sentence-transformers/LaBSE,ru,78,mean_pool,affect_minus_size,0.4860186092555523
sentence-transformers/LaBSE,ru,79,marker_pool,affect_minus_size,0.625494945794344
sentence-transformers/LaBSE,ru,79,mean_pool,affect_minus_size,0.6646035686135292
sentence-transformers/LaBSE,ru,80,marker_pool,affect_minus_size,0.40280943363904964
sentence-transformers/LaBSE,ru,80,mean_pool,affect_minus_size,0.3624423034489155
sentence-transformers/LaBSE,ru,81,marker_pool,affect_minus_size,0.4270455464720727
sentence-transformers/LaBSE,ru,81,mean_pool,affect_minus_size,0.4023599363863468
sentence-transformers/LaBSE,ru,82,marker_pool,affect_minus_size,0.3690139725804329
sentence-transformers/LaBSE,ru,82,mean_pool,affect_minus_size,0.2770672664046288
sentence-transformers/LaBSE,ru,83,marker_pool,affect_minus_size,0.43473954871296894
sentence-transformers/LaBSE,ru,83,mean_pool,affect_minus_size,0.3449660241603851
sentence-transformers/LaBSE,ru,84,marker_pool,affect_minus_size,0.4868021886795759
sentence-transformers/LaBSE,ru,84,mean_pool,affect_minus_size,0.458477098494768
sentence-transformers/LaBSE,ru,85,marker_pool,affect_minus_size,0.43733835965394974
sentence-transformers/LaBSE,ru,85,mean_pool,affect_minus_size,0.33653731644153595
sentence-transformers/LaBSE,ru,86,marker_pool,affect_minus_size,0.5776007622480394
sentence-transformers/LaBSE,ru,86,mean_pool,affect_minus_size,0.6274566575884819
sentence-transformers/LaBSE,ru,87,marker_pool,affect_minus_size,0.4289964213967324
sentence-transformers/LaBSE,ru,87,mean_pool,affect_minus_size,0.3496383130550385
sentence-transformers/LaBSE,ru,88,marker_pool,affect_minus_size,0.5910250544548035
sentence-transformers/LaBSE,ru,88,mean_pool,affect_minus_size,0.6800569593906403
sentence-transformers/LaBSE,ru,89,marker_pool,affect_minus_size,0.4577970951795579
sentence-transformers/LaBSE,ru,89,mean_pool,affect_minus_size,0.3153838217258453
sentence-transformers/LaBSE,ru,90,marker_pool,affect_minus_size,0.4701746217906476
sentence-transformers/LaBSE,ru,90,mean_pool,affect_minus_size,0.4048524573445321
sentence-transformers/LaBSE,ru,91,marker_pool,affect_minus_size,0.3501811996102333
sentence-transformers/LaBSE,ru,91,mean_pool,affect_minus_size,0.3008123189210892
sentence-transformers/LaBSE,ru,92,marker_pool,affect_minus_size,0.3210288137197494
sentence-transformers/LaBSE,ru,92,mean_pool,affect_minus_size,0.20694494247436518
