model,ridge_alpha,heldout_language,method,operator,operator_fro_norm,operator_spectral_norm,operator_trace
intfloat/multilingual-e5-large,100.0,de,affine,M,7.534962487616174,1.1607040790426562,-71.27152608335018
intfloat/multilingual-e5-large,100.0,de,affine,T,7.709459745755627,1.2215940852414853,-71.15550237894058
intfloat/multilingual-e5-large,100.0,ru,linear,N,8.399415280653862,1.67949612663838,-78.52061878144741
intfloat/multilingual-e5-large,100.0,ru,linear,Q,8.0367224322615,1.6535576267252468,-67.83168959617615
intfloat/multilingual-e5-large,100.0,ru,linear,M,7.635957225806466,1.186630861174542,-72.36538887023926
intfloat/multilingual-e5-large,100.0,ru,linear,T,7.784972193993427,1.296989330393197,-72.1061531752348
intfloat/multilingual-e5-large,100.0,ru,affine,N,8.396038127128646,1.669973741695888,-78.94992991536856
intfloat/multilingual-e5-large,100.0,ru,affine,Q,8.00362606732447,1.536162428106195,-67.87698793411255
intfloat/multilingual-e5-large,100.0,ru,affine,M,7.674988602496165,1.1435173118870738,-73.02293410897255
intfloat/multilingual-e5-large,100.0,ru,affine,T,7.809599746642812,1.1864489691364222,-72.74252507090569
intfloat/multilingual-e5-large,100.0,zh,linear,N,8.381057241159258,1.6861196519027,-77.48172999173403
intfloat/multilingual-e5-large,100.0,zh,linear,Q,8.029688331834405,1.7542150226112003,-67.04537929594517
intfloat/multilingual-e5-large,100.0,zh,linear,M,7.579523957538499,1.2163016384114742,-71.06596241891384
intfloat/multilingual-e5-large,100.0,zh,linear,T,7.79308167430629,1.3637150555508404,-71.431172311306
intfloat/multilingual-e5-large,100.0,zh,affine,N,8.382837627981136,1.660311096581684,-77.89634451270103
intfloat/multilingual-e5-large,100.0,zh,affine,Q,7.991719322144666,1.648592911194354,-67.07874999940395
intfloat/multilingual-e5-large,100.0,zh,affine,M,7.619821463662997,1.1904241213124973,-71.73739114403725
intfloat/multilingual-e5-large,100.0,zh,affine,T,7.812493673699752,1.2352726469927773,-72.06902986764908
intfloat/multilingual-e5-large,100.0,ar,linear,N,8.520969393298872,1.684174441741142,-80.32248491048813
intfloat/multilingual-e5-large,100.0,ar,linear,Q,8.097494632774008,1.780459822595431,-70.51984038949013
intfloat/multilingual-e5-large,100.0,ar,linear,M,7.715264333235098,1.2021878596951363,-72.72600999474525
intfloat/multilingual-e5-large,100.0,ar,linear,T,7.861253185161951,1.328109449785596,-72.99603037536144
intfloat/multilingual-e5-large,100.0,ar,affine,N,8.512371344280243,1.685602232792433,-80.71451619267464
intfloat/multilingual-e5-large,100.0,ar,affine,Q,8.062093227542883,1.6250267898033426,-70.62701742351055
intfloat/multilingual-e5-large,100.0,ar,affine,M,7.752713784218049,1.184675607440213,-73.42934519052505
intfloat/multilingual-e5-large,100.0,ar,affine,T,7.876591295489821,1.1682470698732983,-73.62810751795769
Qwen/Qwen3-Embedding-0.6B,10.0,en,linear,N,8.533463407161625,3.578683441849989,-33.37792494893074
Qwen/Qwen3-Embedding-0.6B,10.0,en,linear,Q,6.286909400010426,1.8878263545459573,-20.7773711681366
Qwen/Qwen3-Embedding-0.6B,10.0,en,linear,M,7.092430479857063,2.5128154606694304,-29.10790455341339
Qwen/Qwen3-Embedding-0.6B,10.0,en,linear,T,7.197496550710026,2.595719981134468,-27.11501538753509
Qwen/Qwen3-Embedding-0.6B,10.0,en,affine,N,8.502024862892306,3.594493169570787,-33.252680361270905
Qwen/Qwen3-Embedding-0.6B,10.0,en,affine,Q,6.207114003792071,1.8931328322223184,-20.765124440193176
Qwen/Qwen3-Embedding-0.6B,10.0,en,affine,M,7.120487257640888,2.5146017132337044,-29.25884199142456
Qwen/Qwen3-Embedding-0.6B,10.0,en,affine,T,7.147946593481191,2.5248360296911367,-27.235994517803192
Qwen/Qwen3-Embedding-0.6B,10.0,es,linear,N,8.541515179309203,3.505759179432035,-32.48876404762268
Qwen/Qwen3-Embedding-0.6B,10.0,es,linear,Q,6.600479758922355,1.984757286192614,-22.793453872203827
Qwen/Qwen3-Embedding-0.6B,10.0,es,linear,M,6.860482074730612,2.386815841653292,-26.739676356315613
Qwen/Qwen3-Embedding-0.6B,10.0,es,linear,T,7.185651055441489,2.2962444684075045,-27.48308408260345
Qwen/Qwen3-Embedding-0.6B,10.0,es,affine,N,8.549738832406463,3.5582854572020404,-32.477633357048035
Qwen/Qwen3-Embedding-0.6B,10.0,es,affine,Q,6.536012848462231,1.9872448416999875,-22.9110888838768
Qwen/Qwen3-Embedding-0.6B,10.0,es,affine,M,6.967598356251549,2.494996746796804,-26.88014411926269
Qwen/Qwen3-Embedding-0.6B,10.0,es,affine,T,7.145935361563072,2.187444637337101,-27.62504106760025
Qwen/Qwen3-Embedding-0.6B,10.0,fr,linear,N,8.757245911055524,4.153403534197181,-32.973714113235474
Qwen/Qwen3-Embedding-0.6B,10.0,fr,linear,Q,6.554324209278749,2.0313381392453222,-22.36653161048889
Qwen/Qwen3-Embedding-0.6B,10.0,fr,linear,M,7.121759746495399,2.719514925342875,-27.66430360078812
Qwen/Qwen3-Embedding-0.6B,10.0,fr,linear,T,7.414895562299392,2.4421941565237977,-28.5161275267601
Qwen/Qwen3-Embedding-0.6B,10.0,fr,affine,N,8.792099339357053,4.2196317418978895,-33.22281566262245
Qwen/Qwen3-Embedding-0.6B,10.0,fr,affine,Q,6.56283434386162,2.04191536275788,-22.70152235031128
Qwen/Qwen3-Embedding-0.6B,10.0,fr,affine,M,7.314561673194858,3.092166807032125,-28.07004886865616
Qwen/Qwen3-Embedding-0.6B,10.0,fr,affine,T,7.455358575337076,2.369345133224753,-28.860648959875107
Qwen/Qwen3-Embedding-0.6B,10.0,de,linear,N,8.44492617633219,3.703454732750077,-32.58117988705635
Qwen/Qwen3-Embedding-0.6B,10.0,de,linear,Q,6.492572959825501,1.978962385287796,-21.531963229179382
Qwen/Qwen3-Embedding-0.6B,10.0,de,linear,M,7.038987960925441,2.406357764573067,-27.02039670944214
Qwen/Qwen3-Embedding-0.6B,10.0,de,linear,T,7.440350616035327,2.5157001274016464,-28.91560685634613
Qwen/Qwen3-Embedding-0.6B,10.0,de,affine,N,8.497250118089786,3.705324185001305,-32.776117742061615
Qwen/Qwen3-Embedding-0.6B,10.0,de,affine,Q,6.492253045365577,1.974091191752652,-21.703151047229767
Qwen/Qwen3-Embedding-0.6B,10.0,de,affine,M,7.136828452306284,2.5729204862484023,-27.381812751293182
Qwen/Qwen3-Embedding-0.6B,10.0,de,affine,T,7.445753733776022,2.482613297188795,-29.231811106204987
Qwen/Qwen3-Embedding-0.6B,10.0,ru,linear,N,8.999461358664531,4.682003491645327,-32.45475494861603
Qwen/Qwen3-Embedding-0.6B,10.0,ru,linear,Q,6.641518343805795,2.210775297533214,-20.466743171215057
Qwen/Qwen3-Embedding-0.6B,10.0,ru,linear,M,6.733550570583671,2.5161878189885,-25.191373884677887
Qwen/Qwen3-Embedding-0.6B,10.0,ru,linear,T,7.813978902538823,2.8328341336828564,-27.32328951358795
Qwen/Qwen3-Embedding-0.6B,10.0,ru,affine,N,8.963477153998156,4.679687070562581,-32.468915313482285
Qwen/Qwen3-Embedding-0.6B,10.0,ru,affine,Q,6.618723981088681,2.165192751222892,-20.63587194681168
Qwen/Qwen3-Embedding-0.6B,10.0,ru,affine,M,6.759473706553946,2.513517386750424,-25.514666497707367
Qwen/Qwen3-Embedding-0.6B,10.0,ru,affine,T,7.770108835345075,2.767371440833999,-27.40288144350052
Qwen/Qwen3-Embedding-0.6B,10.0,zh,linear,N,9.114774392432956,4.005734036169581,-35.80824375152588
Qwen/Qwen3-Embedding-0.6B,10.0,zh,linear,Q,6.735764692059735,1.994133102295124,-26.455164551734924
Qwen/Qwen3-Embedding-0.6B,10.0,zh,linear,M,7.633628830950531,2.876362467734469,-30.567765951156616
Qwen/Qwen3-Embedding-0.6B,10.0,zh,linear,T,8.067573126756487,2.85954227682138,-30.086243093013763
Qwen/Qwen3-Embedding-0.6B,10.0,zh,affine,N,9.092703773399712,4.024935721294143,-35.7526581287384
Qwen/Qwen3-Embedding-0.6B,10.0,zh,affine,Q,6.678951595574132,1.98339870455773,-26.598889350891117
Qwen/Qwen3-Embedding-0.6B,10.0,zh,affine,M,7.64700867942064,2.870065354464804,-30.91223841905594
Qwen/Qwen3-Embedding-0.6B,10.0,zh,affine,T,8.049840851810218,2.8194906454760638,-30.31439316272736
Qwen/Qwen3-Embedding-0.6B,10.0,ar,linear,N,8.912251751812372,4.06602013515433,-34.6173791885376
Qwen/Qwen3-Embedding-0.6B,10.0,ar,linear,Q,6.595745270507527,2.0082041182057164,-22.168762743473053
Qwen/Qwen3-Embedding-0.6B,10.0,ar,linear,M,7.293332784890886,2.706477621343451,-27.774080216884613
Qwen/Qwen3-Embedding-0.6B,10.0,ar,linear,T,7.678790181796464,2.704692991177207,-28.5098215341568
Qwen/Qwen3-Embedding-0.6B,10.0,ar,affine,N,8.91428547978051,4.04514070967439,-34.59502616524696
Qwen/Qwen3-Embedding-0.6B,10.0,ar,affine,Q,6.5694840229182905,1.999962541648946,-22.18750286102295
Qwen/Qwen3-Embedding-0.6B,10.0,ar,affine,M,7.322473626279349,2.713072413869147,-27.8968049287796
Qwen/Qwen3-Embedding-0.6B,10.0,ar,affine,T,7.661974911944009,2.609280112441613,-28.69327944517136
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,N,7.14149345623426,2.3936098645959967,-42.478539288043976
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,Q,5.852705201601429,1.5379719168304635,-32.47157323360443
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,M,6.026186319010336,1.6267190529414288,-39.92886558175087
Qwen/Qwen3-Embedding-0.6B,100.0,en,linear,T,6.269129160878351,1.8117664558955264,-37.54684895277023
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,N,7.081251770356757,2.3950715654588706,-42.51157206296921
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,Q,5.79572167818256,1.4373183684491886,-32.692722618579865
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,M,6.032080609012555,1.623199890362737,-40.29805651307106
Qwen/Qwen3-Embedding-0.6B,100.0,en,affine,T,6.221946919382621,1.6665779285870534,-37.8559045791626
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,N,7.084185794819575,2.4191639410560133,-42.1399482190609
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,Q,6.060425526343554,1.549612595298557,-34.43731081485748
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,M,5.842705987369694,1.5417477477795825,-38.31000775098801
Qwen/Qwen3-Embedding-0.6B,100.0,es,linear,T,6.260653378353119,1.701413095063854,-38.23750185966492
Qwen/Qwen3-Embedding-0.6B,100.0,es,affine,N,7.041307511243057,2.426635426107831,-42.32185351848602
Qwen/Qwen3-Embedding-0.6B,100.0,es,affine,Q,6.00710604122372,1.4592357072878757,-34.757511258125305
Qwen/Qwen3-Embedding-0.6B,100.0,es,affine,M,5.877134755213281,1.5428794416067226,-38.69674932956696
Qwen/Qwen3-Embedding-0.6B,100.0,es,affine,T,6.21663490822742,1.4961983263896357,-38.59236192703247
Qwen/Qwen3-Embedding-0.6B,100.0,fr,linear,N,7.201191733263949,2.6759802445997667,-42.62742936611176
Qwen/Qwen3-Embedding-0.6B,100.0,fr,linear,Q,6.042154359155035,1.60615268813777,-33.870548486709595
Qwen/Qwen3-Embedding-0.6B,100.0,fr,linear,M,5.999781915461292,1.6499625446817228,-38.91832566261292
Qwen/Qwen3-Embedding-0.6B,100.0,fr,linear,T,6.46390896528541,1.769284193979516,-38.82010540366173
Qwen/Qwen3-Embedding-0.6B,100.0,fr,affine,N,7.187274065652347,2.6806117365507225,-43.03886383771896
Qwen/Qwen3-Embedding-0.6B,100.0,fr,affine,Q,6.044586018917146,1.5854869410040409,-34.43530049920082
Qwen/Qwen3-Embedding-0.6B,100.0,fr,affine,M,6.051548416815083,1.7139305688613546,-39.5494781434536
Qwen/Qwen3-Embedding-0.6B,100.0,fr,affine,T,6.446744677887088,1.6076709019751725,-39.35426756739616
Qwen/Qwen3-Embedding-0.6B,100.0,de,linear,N,7.041294828894889,2.3564390177220567,-42.064841240644455
Qwen/Qwen3-Embedding-0.6B,100.0,de,linear,Q,5.958065392995477,1.4944505073552743,-33.12244671583176
Qwen/Qwen3-Embedding-0.6B,100.0,de,linear,M,5.947625230855042,1.5746078985812844,-38.41534912586212
Qwen/Qwen3-Embedding-0.6B,100.0,de,linear,T,6.453809697057231,1.6996380139542755,-39.13285404443741
Qwen/Qwen3-Embedding-0.6B,100.0,de,affine,N,7.031248884810626,2.3548382315094663,-42.39314579963684
Qwen/Qwen3-Embedding-0.6B,100.0,de,affine,Q,5.952404310460638,1.4855312987668945,-33.51723152399063
Qwen/Qwen3-Embedding-0.6B,100.0,de,affine,M,5.993278770809535,1.6306103849501563,-38.97484800219536
Qwen/Qwen3-Embedding-0.6B,100.0,de,affine,T,6.435610794918599,1.632120337733402,-39.61723825335503
Qwen/Qwen3-Embedding-0.6B,100.0,ru,linear,N,7.211947926449106,2.779814759173701,-43.237817615270615
Qwen/Qwen3-Embedding-0.6B,100.0,ru,linear,Q,6.042143101267285,1.6157214597789618,-33.77554130554199
Qwen/Qwen3-Embedding-0.6B,100.0,ru,linear,M,5.744020423000685,1.561714394386186,-37.96566319465637
Qwen/Qwen3-Embedding-0.6B,100.0,ru,linear,T,6.5461243602561705,1.8795865989235605,-39.12319898605347
Qwen/Qwen3-Embedding-0.6B,100.0,ru,affine,N,7.169865866693527,2.774391586565902,-43.44777309894562
Qwen/Qwen3-Embedding-0.6B,100.0,ru,affine,Q,6.022518636357214,1.5626805387757623,-34.164539217948914
Qwen/Qwen3-Embedding-0.6B,100.0,ru,affine,M,5.767864675564668,1.559555710211873,-38.49184364080429
Qwen/Qwen3-Embedding-0.6B,100.0,ru,affine,T,6.514096652143621,1.796720104969491,-39.48318958282471
Qwen/Qwen3-Embedding-0.6B,100.0,zh,linear,N,7.425504869445192,2.478283789626708,-45.79086825251579
Qwen/Qwen3-Embedding-0.6B,100.0,zh,linear,Q,6.262515159976957,1.5554689485088875,-38.200817584991455
Qwen/Qwen3-Embedding-0.6B,100.0,zh,linear,M,6.2970265611622445,1.6839838686811293,-42.2126042842865
Qwen/Qwen3-Embedding-0.6B,100.0,zh,linear,T,6.753544135025896,1.871376922293575,-41.08809393644333
Qwen/Qwen3-Embedding-0.6B,100.0,zh,affine,N,7.370791613919115,2.476855896948246,-45.90689706802368
Qwen/Qwen3-Embedding-0.6B,100.0,zh,affine,Q,6.219214315531962,1.4661505546055336,-38.54708069562912
Qwen/Qwen3-Embedding-0.6B,100.0,zh,affine,M,6.30877368123092,1.6824280563244014,-42.70967873930931
Qwen/Qwen3-Embedding-0.6B,100.0,zh,affine,T,6.701433629274078,1.7709052148770226,-41.47288444638252
Qwen/Qwen3-Embedding-0.6B,100.0,ar,linear,N,7.319226747246094,2.653759107865844,-44.7159089744091
Qwen/Qwen3-Embedding-0.6B,100.0,ar,linear,Q,6.026964024521688,1.5073505157341605,-34.605247139930725
Qwen/Qwen3-Embedding-0.6B,100.0,ar,linear,M,6.116531322076505,1.6050392760770866,-39.94256854057312
Qwen/Qwen3-Embedding-0.6B,100.0,ar,linear,T,6.535990160237958,1.80900843546814,-39.84164845943451
Qwen/Qwen3-Embedding-0.6B,100.0,ar,affine,N,7.295566606058563,2.6668701440771114,-44.88954031467438
Qwen/Qwen3-Embedding-0.6B,100.0,ar,affine,Q,5.9956546641052375,1.4983697857724554,-34.83667027950287
Qwen/Qwen3-Embedding-0.6B,100.0,ar,affine,M,6.124630738983262,1.6062331600470017,-40.28590643405914
Qwen/Qwen3-Embedding-0.6B,100.0,ar,affine,T,6.498682985732865,1.7083870374175367,-40.18708175420761
sentence-transformers/LaBSE,10.0,en,linear,N,8.005765548784003,3.320914892848119,-45.70109769701958
sentence-transformers/LaBSE,10.0,en,linear,Q,8.164566492290442,3.978707965651086,-35.948444068431854
sentence-transformers/LaBSE,10.0,en,linear,M,7.173679817059377,3.211695614860047,-46.7325841486454
sentence-transformers/LaBSE,10.0,en,linear,T,7.849016831643448,2.452834505085689,-42.71025624871254
sentence-transformers/LaBSE,10.0,en,affine,N,8.00956565613578,3.275071533852137,-46.03054803609848
sentence-transformers/LaBSE,10.0,en,affine,Q,8.070182753735775,3.901715326323067,-35.73679327964783
sentence-transformers/LaBSE,10.0,en,affine,M,7.202137751645974,3.230009875573567,-47.25504994392395
sentence-transformers/LaBSE,10.0,en,affine,T,7.86731468693108,2.44795037821292,-43.15994700789452
sentence-transformers/LaBSE,10.0,es,linear,N,7.737625252556705,3.382438608396677,-44.69328022003174
sentence-transformers/LaBSE,10.0,es,linear,Q,7.680839000592233,3.1892248254331887,-36.01383566856384
sentence-transformers/LaBSE,10.0,es,linear,M,7.305062533723427,3.380948040407265,-46.88339731097221
sentence-transformers/LaBSE,10.0,es,linear,T,7.778475630083074,2.8306078394247485,-42.57237383723259
sentence-transformers/LaBSE,10.0,es,affine,N,7.722135058818293,3.339948255829277,-44.878333777189255
sentence-transformers/LaBSE,10.0,es,affine,Q,7.570666420596687,3.059933124730915,-35.68433004617691
sentence-transformers/LaBSE,10.0,es,affine,M,7.329285850467262,3.4017890386856364,-47.345504730939865
sentence-transformers/LaBSE,10.0,es,affine,T,7.791753997549077,2.8325481279040114,-42.954052209854126
sentence-transformers/LaBSE,10.0,fr,linear,N,7.615184752556376,2.7583286629359853,-44.81249830126762
sentence-transformers/LaBSE,10.0,fr,linear,Q,7.468265963915726,2.612602208375676,-36.14946827292442
sentence-transformers/LaBSE,10.0,fr,linear,M,7.004818434215785,2.8661951584852607,-47.261218667030334
sentence-transformers/LaBSE,10.0,fr,linear,T,7.74634084814286,2.9787228437938484,-43.462541341781616
sentence-transformers/LaBSE,10.0,fr,affine,N,7.620396031226789,2.6902266035626603,-45.09085309505463
sentence-transformers/LaBSE,10.0,fr,affine,Q,7.380834630124487,2.5472088170018456,-35.918270856142044
sentence-transformers/LaBSE,10.0,fr,affine,M,7.035122065708968,2.895493342533347,-47.72137492895126
sentence-transformers/LaBSE,10.0,fr,affine,T,7.761075676987755,2.9716220630227848,-43.88652464747429
sentence-transformers/LaBSE,10.0,de,linear,N,8.120746921656362,3.300157784202684,-47.2367933690548
sentence-transformers/LaBSE,10.0,de,linear,Q,8.27224763556022,3.913730405336519,-37.73006024956703
sentence-transformers/LaBSE,10.0,de,linear,M,7.029027483497512,2.711952891368105,-48.87146237492561
sentence-transformers/LaBSE,10.0,de,linear,T,7.919098547464833,2.612591441170247,-44.823864847421646
sentence-transformers/LaBSE,10.0,de,affine,N,8.122241214318928,3.2516039807438912,-47.51605278253555
sentence-transformers/LaBSE,10.0,de,affine,Q,8.164167914549413,3.8375439297918255,-37.45414164662361
sentence-transformers/LaBSE,10.0,de,affine,M,7.079631576044323,2.784561884941421,-49.38023337721825
sentence-transformers/LaBSE,10.0,de,affine,T,7.930119660115509,2.6125104684986757,-45.276672065258026
sentence-transformers/LaBSE,10.0,ru,linear,N,8.416989519312803,3.7355613711504194,-48.37371012568474
sentence-transformers/LaBSE,10.0,ru,linear,Q,8.353715491584216,4.216466209151602,-40.76531013846397
sentence-transformers/LaBSE,10.0,ru,linear,M,7.3313432871003155,3.574058338520035,-48.20850506424904
sentence-transformers/LaBSE,10.0,ru,linear,T,7.989733033614287,2.979771656535397,-44.99567890167236
sentence-transformers/LaBSE,10.0,ru,affine,N,8.397690094942746,3.676631725346777,-48.61662256717682
sentence-transformers/LaBSE,10.0,ru,affine,Q,8.272764539840571,4.194760589896715,-40.50197097659111
sentence-transformers/LaBSE,10.0,ru,affine,M,7.338531129782829,3.5978421750454133,-48.642698377370834
sentence-transformers/LaBSE,10.0,ru,affine,T,7.988901340972229,2.9247811724196184,-45.42109623551369
sentence-transformers/LaBSE,10.0,zh,linear,N,8.243642002525727,3.607685585214717,-46.607674062252045
sentence-transformers/LaBSE,10.0,zh,linear,Q,8.014195089066813,3.743989281404486,-36.25373429059982
sentence-transformers/LaBSE,10.0,zh,linear,M,7.214515437767617,3.0930877118949955,-46.69882369041443
sentence-transformers/LaBSE,10.0,zh,linear,T,8.077613746867796,2.9383067396554403,-43.784782320261
sentence-transformers/LaBSE,10.0,zh,affine,N,8.21312147510837,3.5103672088404947,-46.83307945728302
sentence-transformers/LaBSE,10.0,zh,affine,Q,7.891270665652541,3.6630600428800895,-35.90522316098213
sentence-transformers/LaBSE,10.0,zh,affine,M,7.232388136173616,3.12262441876471,-47.13103511929512
sentence-transformers/LaBSE,10.0,zh,affine,T,8.07896702231523,2.919309652182014,-44.23641163110733
sentence-transformers/LaBSE,10.0,ar,linear,N,8.324147465800467,3.7708184935331097,-46.846623957157135
sentence-transformers/LaBSE,10.0,ar,linear,Q,8.14032284379353,4.1363644422744414,-36.05299761891365
sentence-transformers/LaBSE,10.0,ar,linear,M,7.473283004744541,3.4472675172949407,-48.23986339569092
sentence-transformers/LaBSE,10.0,ar,linear,T,8.04727377715317,2.975969494195359,-44.376215279102325
sentence-transformers/LaBSE,10.0,ar,affine,N,8.293427728279172,3.67971917039826,-47.04159668087959
sentence-transformers/LaBSE,10.0,ar,affine,Q,8.051750141327423,4.107561326606887,-35.78048062324524
sentence-transformers/LaBSE,10.0,ar,affine,M,7.4969783063922035,3.4896094778836217,-48.70509499311447
sentence-transformers/LaBSE,10.0,ar,affine,T,8.053423168659105,2.972209629868341,-44.8863630592823
sentence-transformers/LaBSE,100.0,en,linear,N,7.987293990008316,1.7538128302921163,-73.5631645321846
sentence-transformers/LaBSE,100.0,en,linear,Q,8.19502731833905,2.849543790846868,-67.8057648986578
sentence-transformers/LaBSE,100.0,en,linear,M,7.745473475799662,1.4343847174752478,-74.84594260156155
sentence-transformers/LaBSE,100.0,en,linear,T,7.899787996454358,1.4453232672223577,-72.13402236998081
sentence-transformers/LaBSE,100.0,en,affine,N,8.003262631141686,1.6776810220166094,-74.02736891806126
sentence-transformers/LaBSE,100.0,en,affine,Q,8.134360885294935,2.7481706402177646,-67.82080209255219
sentence-transformers/LaBSE,100.0,en,affine,M,7.779340489396652,1.424722733261061,-75.44739842414856
sentence-transformers/LaBSE,100.0,en,affine,T,7.92608719395483,1.3796766311803252,-72.7927231490612
sentence-transformers/LaBSE,100.0,es,linear,N,7.947010227146793,1.727101160519294,-73.3730700314045
sentence-transformers/LaBSE,100.0,es,linear,Q,8.102135363477021,2.534487577549938,-68.10815696418285
sentence-transformers/LaBSE,100.0,es,linear,M,7.787965562459993,1.4365556786360254,-75.13112823665142
sentence-transformers/LaBSE,100.0,es,linear,T,7.893380297761201,1.5122827930260343,-72.42628212273121
sentence-transformers/LaBSE,100.0,es,affine,N,7.955245269622093,1.6442662841074678,-73.78179287910461
sentence-transformers/LaBSE,100.0,es,affine,Q,8.02354783010017,2.349136349264156,-68.04263745248318
sentence-transformers/LaBSE,100.0,es,affine,M,7.820039709991209,1.4223193399496696,-75.70283852517605
sentence-transformers/LaBSE,100.0,es,affine,T,7.917067916475086,1.431411729821504,-73.04344828426838
sentence-transformers/LaBSE,100.0,fr,linear,N,7.911257900680806,1.5136106021655238,-73.68180634081364
sentence-transformers/LaBSE,100.0,fr,linear,Q,7.981267772074686,2.1078953160582024,-68.465525329113
sentence-transformers/LaBSE,100.0,fr,linear,M,7.778262698093987,1.3712546683862892,-75.54901745915413
sentence-transformers/LaBSE,100.0,fr,linear,T,7.910712617177533,1.4568680974543755,-73.21533803641796
sentence-transformers/LaBSE,100.0,fr,affine,N,7.929136154519076,1.4568755116939016,-74.14809010922909
sentence-transformers/LaBSE,100.0,fr,affine,Q,7.929900115678016,2.0344503156913736,-68.45364889502525
sentence-transformers/LaBSE,100.0,fr,affine,M,7.807223752757718,1.3704694362727834,-76.12038946151733
sentence-transformers/LaBSE,100.0,fr,affine,T,7.933735317774158,1.4277485435310682,-73.83444045484066
sentence-transformers/LaBSE,100.0,de,linear,N,8.108247874544526,1.709998337429362,-75.57205653190613
sentence-transformers/LaBSE,100.0,de,linear,Q,8.352739403218338,2.8355798371967205,-70.00086604058743
sentence-transformers/LaBSE,100.0,de,linear,M,7.87073921290097,1.3056654072221474,-77.04891289770603
sentence-transformers/LaBSE,100.0,de,linear,T,8.03919318558791,1.4444963013181684,-74.3332763761282
sentence-transformers/LaBSE,100.0,de,affine,N,8.125056093318177,1.6420197240834815,-76.02447202801704
sentence-transformers/LaBSE,100.0,de,affine,Q,8.298812885746385,2.7665157828411657,-69.99316330254078
sentence-transformers/LaBSE,100.0,de,affine,M,7.904763863406812,1.328299193247135,-77.6525454223156
sentence-transformers/LaBSE,100.0,de,affine,T,8.066028185119706,1.3833538945740909,-74.9811535179615
sentence-transformers/LaBSE,100.0,ru,linear,N,8.251710784848681,1.7358779282736334,-77.18097797036171
sentence-transformers/LaBSE,100.0,ru,linear,Q,8.471283601809228,2.850483210442245,-72.82245419919491
sentence-transformers/LaBSE,100.0,ru,linear,M,7.968127937652684,1.4299319424296315,-77.80156683921814
sentence-transformers/LaBSE,100.0,ru,linear,T,8.118201108973409,1.5239429362323484,-75.59116779267788
sentence-transformers/LaBSE,100.0,ru,affine,N,8.261766505802054,1.6696710651862376,-77.61920389533043
sentence-transformers/LaBSE,100.0,ru,affine,Q,8.427046215824568,2.812738174719652,-72.84641562402248
sentence-transformers/LaBSE,100.0,ru,affine,M,7.991089861580471,1.435935798826834,-78.32491406798363
sentence-transformers/LaBSE,100.0,ru,affine,T,8.135874647816882,1.400085550019185,-76.21084913611412
sentence-transformers/LaBSE,100.0,zh,linear,N,8.056544135173478,1.7556960640865906,-74.33847059309483
sentence-transformers/LaBSE,100.0,zh,linear,Q,8.183886255823875,2.759028578502703,-68.26862908899784
sentence-transformers/LaBSE,100.0,zh,linear,M,7.79052499920003,1.462639079182663,-75.22772024571896
sentence-transformers/LaBSE,100.0,zh,linear,T,7.9908156498744765,1.505716669876388,-73.13636372983456
sentence-transformers/LaBSE,100.0,zh,affine,N,8.064563369917956,1.6873629914867778,-74.7403372824192
sentence-transformers/LaBSE,100.0,zh,affine,Q,8.11482234716228,2.6672878585927187,-68.2171982228756
sentence-transformers/LaBSE,100.0,zh,affine,M,7.818205128661501,1.4208681994913803,-75.76873230934143
sentence-transformers/LaBSE,100.0,zh,affine,T,8.010459557171576,1.4471452390174258,-73.75562839210033
sentence-transformers/LaBSE,100.0,ar,linear,N,8.169633217098346,1.8134259063148763,-76.0051119029522
sentence-transformers/LaBSE,100.0,ar,linear,Q,8.344602704189956,2.985363875936456,-69.81557047367096
sentence-transformers/LaBSE,100.0,ar,linear,M,7.96739237082271,1.4393373332759751,-77.48344637453556
sentence-transformers/LaBSE,100.0,ar,linear,T,8.093529867716098,1.530568381594297,-75.09873732924461
sentence-transformers/LaBSE,100.0,ar,affine,N,8.177800534887382,1.730783979078587,-76.43442054092884
sentence-transformers/LaBSE,100.0,ar,affine,Q,8.281696574258591,2.895216700033372,-69.82768300175667
sentence-transformers/LaBSE,100.0,ar,affine,M,7.995348831955726,1.4308054109126431,-78.0502208918333
sentence-transformers/LaBSE,100.0,ar,affine,T,8.115416001797351,1.4577488548366948,-75.76741561293602
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,N,10.070639029151865,2.209178390775101,-104.66130479238927
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,Q,9.541668735709898,1.4596389569529766,-99.36918695643544
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,M,9.12164411272083,1.066226510329426,-95.21612999215722
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,10.0,en,linear,T,9.331146049190211,1.3620234958138282,-97.20300048217176
