model,template_id,pair,a,b,comm_norm,antisym_error,relative_antisym_error,cos_comm_ab_neg_comm_ba
distilroberta-base,97,QT_vs_TQ,Q,T,0.6015487313270569,0.0,0.0,1.0
distilroberta-base,97,MT_vs_TM,M,T,1.3962044715881348,0.0,0.0,1.0
distilroberta-base,98,NQ_vs_QN,N,Q,1.437559723854065,0.0,0.0,1.0
distilroberta-base,98,NM_vs_MN,N,M,1.2178020477294922,0.0,0.0,0.9999999403953552
distilroberta-base,98,NT_vs_TN,N,T,1.4009487628936768,0.0,0.0,1.0000001192092896
distilroberta-base,98,QM_vs_MQ,Q,M,1.288622498512268,0.0,0.0,1.0
distilroberta-base,98,QT_vs_TQ,Q,T,0.6906024813652039,0.0,0.0,1.0
distilroberta-base,98,MT_vs_TM,M,T,1.261281132698059,0.0,0.0,1.0000001192092896
distilroberta-base,99,NQ_vs_QN,N,Q,1.4060083627700806,0.0,0.0,1.0
distilroberta-base,99,NM_vs_MN,N,M,1.1553022861480713,0.0,0.0,1.0
distilroberta-base,99,NT_vs_TN,N,T,1.4607633352279663,0.0,0.0,1.0
distilroberta-base,99,QM_vs_MQ,Q,M,1.2840399742126465,0.0,0.0,1.0
distilroberta-base,99,QT_vs_TQ,Q,T,0.6947208046913147,0.0,0.0,1.0
distilroberta-base,99,MT_vs_TM,M,T,1.3517942428588867,0.0,0.0,0.9999998807907104
