model,template_id,pair,a,b,comm_norm,antisym_error,relative_antisym_error,cos_comm_ab_neg_comm_ba
bert-base-uncased,96,QT_vs_TQ,Q,T,3.09606671333313,0.0,0.0,1.0
bert-base-uncased,96,MT_vs_TM,M,T,4.101385116577148,0.0,0.0,1.000000238418579
bert-base-uncased,97,NQ_vs_QN,N,Q,3.7539632320404053,0.0,0.0,1.0000001192092896
bert-base-uncased,97,NM_vs_MN,N,M,1.9431519508361816,0.0,0.0,1.0000001192092896
bert-base-uncased,97,NT_vs_TN,N,T,4.853757381439209,0.0,0.0,0.9999998211860657
bert-base-uncased,97,QM_vs_MQ,Q,M,4.418607234954834,0.0,0.0,1.0
bert-base-uncased,97,QT_vs_TQ,Q,T,2.6429803371429443,0.0,0.0,1.0
bert-base-uncased,97,MT_vs_TM,M,T,4.251955986022949,0.0,0.0,1.0
bert-base-uncased,98,NQ_vs_QN,N,Q,4.130383014678955,0.0,0.0,1.0000001192092896
bert-base-uncased,98,NM_vs_MN,N,M,2.165386199951172,0.0,0.0,1.0
bert-base-uncased,98,NT_vs_TN,N,T,5.252737522125244,0.0,0.0,1.0
bert-base-uncased,98,QM_vs_MQ,Q,M,4.205637454986572,0.0,0.0,0.9999998807907104
bert-base-uncased,98,QT_vs_TQ,Q,T,3.442873239517212,0.0,0.0,1.0
bert-base-uncased,98,MT_vs_TM,M,T,4.580160140991211,0.0,0.0,0.9999998211860657
bert-base-uncased,99,NQ_vs_QN,N,Q,3.6468489170074463,0.0,0.0,1.0
bert-base-uncased,99,NM_vs_MN,N,M,1.8983535766601562,0.0,0.0,0.9999999403953552
bert-base-uncased,99,NT_vs_TN,N,T,4.893967151641846,0.0,0.0,1.0000001192092896
bert-base-uncased,99,QM_vs_MQ,Q,M,4.324631690979004,0.0,0.0,1.0
bert-base-uncased,99,QT_vs_TQ,Q,T,2.957371473312378,0.0,0.0,1.0000001192092896
bert-base-uncased,99,MT_vs_TM,M,T,4.037021636962891,0.0,0.0,1.0
