model,base_id,class,variant_id,source,target,delta_norm
distilgpt2,112,formalization,3,The lawyer tested the problem.,It can be formally said that the lawyer tested the problem.,13.368476867675781
distilgpt2,112,formalization,4,The lawyer tested the problem.,The fact is that the lawyer tested the problem.,8.703020095825195
distilgpt2,113,negation,0,The writer studied a short story.,The writer did not study a short story.,7.562767505645752
distilgpt2,113,negation,1,The writer studied a short story.,The writer never studied a short story.,8.502537727355957
distilgpt2,113,negation,2,The writer studied a short story.,The writer failed to study a short story.,8.493977546691895
distilgpt2,113,negation,3,The writer studied a short story.,The writer was unable to study a short story.,8.265764236450195
distilgpt2,113,negation,4,The writer studied a short story.,The writer could not study a short story.,9.142659187316895
distilgpt2,113,question,0,The writer studied a short story.,Did the writer study a short story?,7.285487174987793
distilgpt2,113,question,1,The writer studied a short story.,Was it true that the writer studied a short story?,9.41305923461914
distilgpt2,113,question,2,The writer studied a short story.,Could the writer have studied a short story?,9.790926933288574
distilgpt2,113,question,3,The writer studied a short story.,Is there evidence that the writer studied a short story?,12.539644241333008
distilgpt2,113,question,4,The writer studied a short story.,Can we confirm that the writer studied a short story?,10.053261756896973
distilgpt2,113,past_to_future,0,The writer studied a short story.,The writer will study a short story.,5.323802947998047
distilgpt2,113,past_to_future,1,The writer studied a short story.,The writer is going to study a short story.,8.677840232849121
distilgpt2,113,past_to_future,2,The writer studied a short story.,The writer is expected to study a short story.,8.650787353515625
distilgpt2,113,past_to_future,3,The writer studied a short story.,The writer is likely to study a short story.,7.872742176055908
distilgpt2,113,past_to_future,4,The writer studied a short story.,The writer plans to study a short story.,10.762079238891602
distilgpt2,113,certainty_to_uncertainty,0,The writer studied a short story.,The writer may have studied a short story.,6.884888172149658
distilgpt2,113,certainty_to_uncertainty,1,The writer studied a short story.,The writer might have studied a short story.,9.228075981140137
distilgpt2,113,certainty_to_uncertainty,2,The writer studied a short story.,It is possible that the writer studied a short story.,12.631576538085938
distilgpt2,113,certainty_to_uncertainty,3,The writer studied a short story.,There is a chance that the writer studied a short story.,13.325089454650879
distilgpt2,113,certainty_to_uncertainty,4,The writer studied a short story.,The writer probably studied a short story.,10.202617645263672
distilgpt2,113,active_to_passive,0,The writer studied a short story.,A short story was studied by the writer.,7.095522403717041
distilgpt2,113,active_to_passive,1,The writer studied a short story.,A short story had been studied by the writer.,7.499268531799316
distilgpt2,113,active_to_passive,2,The writer studied a short story.,A short story got studied by the writer.,6.89124059677124
distilgpt2,113,active_to_passive,3,The writer studied a short story.,A short story was successfully studied by the writer.,6.900426864624023
distilgpt2,113,active_to_passive,4,The writer studied a short story.,A short story was eventually studied by the writer.,6.787827014923096
distilgpt2,113,formalization,0,The writer studied a short story.,It is true that the writer studied a short story.,12.276824951171875
distilgpt2,113,formalization,1,The writer studied a short story.,The statement that the writer studied a short story is true.,14.432579040527344
distilgpt2,113,formalization,2,The writer studied a short story.,One can state that the writer studied a short story.,12.971593856811523
distilgpt2,113,formalization,3,The writer studied a short story.,It can be formally said that the writer studied a short story.,12.719087600708008
distilgpt2,113,formalization,4,The writer studied a short story.,The fact is that the writer studied a short story.,9.036713600158691
distilgpt2,114,negation,0,The researcher described the signal.,The researcher did not describe the signal.,16.81471824645996
distilgpt2,114,negation,1,The researcher described the signal.,The researcher never described the signal.,16.60445785522461
distilgpt2,114,negation,2,The researcher described the signal.,The researcher failed to describe the signal.,12.698055267333984
distilgpt2,114,negation,3,The researcher described the signal.,The researcher was unable to describe the signal.,17.26811408996582
distilgpt2,114,negation,4,The researcher described the signal.,The researcher could not describe the signal.,20.339984893798828
distilgpt2,114,question,0,The researcher described the signal.,Did the researcher describe the signal?,15.198712348937988
distilgpt2,114,question,1,The researcher described the signal.,Was it true that the researcher described the signal?,14.822741508483887
distilgpt2,114,question,2,The researcher described the signal.,Could the researcher have described the signal?,18.457714080810547
distilgpt2,114,question,3,The researcher described the signal.,Is there evidence that the researcher described the signal?,15.908512115478516
distilgpt2,114,question,4,The researcher described the signal.,Can we confirm that the researcher described the signal?,18.940221786499023
distilgpt2,114,past_to_future,0,The researcher described the signal.,The researcher will describe the signal.,15.738424301147461
distilgpt2,114,past_to_future,1,The researcher described the signal.,The researcher is going to describe the signal.,10.798645973205566
distilgpt2,114,past_to_future,2,The researcher described the signal.,The researcher is expected to describe the signal.,10.791187286376953
distilgpt2,114,past_to_future,3,The researcher described the signal.,The researcher is likely to describe the signal.,11.714125633239746
distilgpt2,114,past_to_future,4,The researcher described the signal.,The researcher plans to describe the signal.,8.216924667358398
distilgpt2,114,certainty_to_uncertainty,0,The researcher described the signal.,The researcher may have described the signal.,11.126638412475586
distilgpt2,114,certainty_to_uncertainty,1,The researcher described the signal.,The researcher might have described the signal.,13.683237075805664
distilgpt2,114,certainty_to_uncertainty,2,The researcher described the signal.,It is possible that the researcher described the signal.,19.17104721069336
distilgpt2,114,certainty_to_uncertainty,3,The researcher described the signal.,There is a chance that the researcher described the signal.,21.675594329833984
distilgpt2,114,certainty_to_uncertainty,4,The researcher described the signal.,The researcher probably described the signal.,12.624510765075684
distilgpt2,114,active_to_passive,0,The researcher described the signal.,The signal was described by the researcher.,13.791688919067383
distilgpt2,114,active_to_passive,1,The researcher described the signal.,The signal had been described by the researcher.,17.139869689941406
distilgpt2,114,active_to_passive,2,The researcher described the signal.,The signal got described by the researcher.,15.654542922973633
distilgpt2,114,active_to_passive,3,The researcher described the signal.,The signal was successfully described by the researcher.,21.986730575561523
distilgpt2,114,active_to_passive,4,The researcher described the signal.,The signal was eventually described by the researcher.,16.171586990356445
distilgpt2,114,formalization,0,The researcher described the signal.,It is true that the researcher described the signal.,19.132347106933594
distilgpt2,114,formalization,1,The researcher described the signal.,The statement that the researcher described the signal is true.,22.570758819580078
distilgpt2,114,formalization,2,The researcher described the signal.,One can state that the researcher described the signal.,19.600046157836914
distilgpt2,114,formalization,3,The researcher described the signal.,It can be formally said that the researcher described the signal.,19.610960006713867
distilgpt2,114,formalization,4,The researcher described the signal.,The fact is that the researcher described the signal.,10.10725212097168
distilgpt2,115,negation,0,The farmer examined a beautiful painting.,The farmer did not examine a beautiful painting.,7.530791759490967
distilgpt2,115,negation,1,The farmer examined a beautiful painting.,The farmer never examined a beautiful painting.,10.14440631866455
distilgpt2,115,negation,2,The farmer examined a beautiful painting.,The farmer failed to examine a beautiful painting.,7.447632312774658
distilgpt2,115,negation,3,The farmer examined a beautiful painting.,The farmer was unable to examine a beautiful painting.,7.881699085235596
distilgpt2,115,negation,4,The farmer examined a beautiful painting.,The farmer could not examine a beautiful painting.,10.508159637451172
distilgpt2,115,question,0,The farmer examined a beautiful painting.,Did the farmer examine a beautiful painting?,5.442211151123047
distilgpt2,115,question,1,The farmer examined a beautiful painting.,Was it true that the farmer examined a beautiful painting?,8.223454475402832
distilgpt2,115,question,2,The farmer examined a beautiful painting.,Could the farmer have examined a beautiful painting?,6.2059478759765625
distilgpt2,115,question,3,The farmer examined a beautiful painting.,Is there evidence that the farmer examined a beautiful painting?,8.298832893371582
distilgpt2,115,question,4,The farmer examined a beautiful painting.,Can we confirm that the farmer examined a beautiful painting?,7.0411763191223145
distilgpt2,115,past_to_future,0,The farmer examined a beautiful painting.,The farmer will examine a beautiful painting.,4.852770805358887
distilgpt2,115,past_to_future,1,The farmer examined a beautiful painting.,The farmer is going to examine a beautiful painting.,8.504258155822754
distilgpt2,115,past_to_future,2,The farmer examined a beautiful painting.,The farmer is expected to examine a beautiful painting.,10.210442543029785
distilgpt2,115,past_to_future,3,The farmer examined a beautiful painting.,The farmer is likely to examine a beautiful painting.,7.647165298461914
distilgpt2,115,past_to_future,4,The farmer examined a beautiful painting.,The farmer plans to examine a beautiful painting.,11.720087051391602
distilgpt2,115,certainty_to_uncertainty,0,The farmer examined a beautiful painting.,The farmer may have examined a beautiful painting.,6.102381229400635
distilgpt2,115,certainty_to_uncertainty,1,The farmer examined a beautiful painting.,The farmer might have examined a beautiful painting.,7.474484443664551
distilgpt2,115,certainty_to_uncertainty,2,The farmer examined a beautiful painting.,It is possible that the farmer examined a beautiful painting.,7.06514310836792
distilgpt2,115,certainty_to_uncertainty,3,The farmer examined a beautiful painting.,There is a chance that the farmer examined a beautiful painting.,7.53811502456665
distilgpt2,115,certainty_to_uncertainty,4,The farmer examined a beautiful painting.,The farmer probably examined a beautiful painting.,9.774555206298828
distilgpt2,115,active_to_passive,0,The farmer examined a beautiful painting.,A beautiful painting was examined by the farmer.,8.736977577209473
distilgpt2,115,active_to_passive,1,The farmer examined a beautiful painting.,A beautiful painting had been examined by the farmer.,7.989917278289795
distilgpt2,115,active_to_passive,2,The farmer examined a beautiful painting.,A beautiful painting got examined by the farmer.,8.76185131072998
distilgpt2,115,active_to_passive,3,The farmer examined a beautiful painting.,A beautiful painting was successfully examined by the farmer.,8.368301391601562
distilgpt2,115,active_to_passive,4,The farmer examined a beautiful painting.,A beautiful painting was eventually examined by the farmer.,8.887001037597656
distilgpt2,115,formalization,0,The farmer examined a beautiful painting.,It is true that the farmer examined a beautiful painting.,7.686972618103027
distilgpt2,115,formalization,1,The farmer examined a beautiful painting.,The statement that the farmer examined a beautiful painting is true.,8.40915584564209
distilgpt2,115,formalization,2,The farmer examined a beautiful painting.,One can state that the farmer examined a beautiful painting.,8.32634162902832
distilgpt2,115,formalization,3,The farmer examined a beautiful painting.,It can be formally said that the farmer examined a beautiful painting.,7.421192169189453
distilgpt2,115,formalization,4,The farmer examined a beautiful painting.,The fact is that the farmer examined a beautiful painting.,8.576597213745117
distilgpt2,116,negation,0,The journalist prepared the data.,The journalist did not prepare the data.,10.49048900604248
distilgpt2,116,negation,1,The journalist prepared the data.,The journalist never prepared the data.,10.194742202758789
distilgpt2,116,negation,2,The journalist prepared the data.,The journalist failed to prepare the data.,8.156641006469727
distilgpt2,116,negation,3,The journalist prepared the data.,The journalist was unable to prepare the data.,12.145933151245117
distilgpt2,116,negation,4,The journalist prepared the data.,The journalist could not prepare the data.,11.752806663513184
distilgpt2,116,question,0,The journalist prepared the data.,Did the journalist prepare the data?,5.352283477783203
distilgpt2,116,question,1,The journalist prepared the data.,Was it true that the journalist prepared the data?,8.882912635803223
distilgpt2,116,question,2,The journalist prepared the data.,Could the journalist have prepared the data?,10.629958152770996
distilgpt2,116,question,3,The journalist prepared the data.,Is there evidence that the journalist prepared the data?,11.566872596740723
distilgpt2,116,question,4,The journalist prepared the data.,Can we confirm that the journalist prepared the data?,12.047098159790039
distilgpt2,116,past_to_future,0,The journalist prepared the data.,The journalist will prepare the data.,8.563076972961426
distilgpt2,116,past_to_future,1,The journalist prepared the data.,The journalist is going to prepare the data.,7.162171363830566
distilgpt2,116,past_to_future,2,The journalist prepared the data.,The journalist is expected to prepare the data.,8.703939437866211
distilgpt2,116,past_to_future,3,The journalist prepared the data.,The journalist is likely to prepare the data.,8.460784912109375
distilgpt2,116,past_to_future,4,The journalist prepared the data.,The journalist plans to prepare the data.,9.309638977050781
distilgpt2,116,certainty_to_uncertainty,0,The journalist prepared the data.,The journalist may have prepared the data.,11.422714233398438
distilgpt2,116,certainty_to_uncertainty,1,The journalist prepared the data.,The journalist might have prepared the data.,14.65812873840332
distilgpt2,116,certainty_to_uncertainty,2,The journalist prepared the data.,It is possible that the journalist prepared the data.,11.062108993530273
distilgpt2,116,certainty_to_uncertainty,3,The journalist prepared the data.,There is a chance that the journalist prepared the data.,12.903656005859375
distilgpt2,116,certainty_to_uncertainty,4,The journalist prepared the data.,The journalist probably prepared the data.,14.928705215454102
distilgpt2,116,active_to_passive,0,The journalist prepared the data.,The data was prepared by the journalist.,12.825940132141113
distilgpt2,116,active_to_passive,1,The journalist prepared the data.,The data had been prepared by the journalist.,14.729079246520996
distilgpt2,116,active_to_passive,2,The journalist prepared the data.,The data got prepared by the journalist.,14.930315017700195
distilgpt2,116,active_to_passive,3,The journalist prepared the data.,The data was successfully prepared by the journalist.,16.41128921508789
distilgpt2,116,active_to_passive,4,The journalist prepared the data.,The data was eventually prepared by the journalist.,14.206632614135742
distilgpt2,116,formalization,0,The journalist prepared the data.,It is true that the journalist prepared the data.,11.04262638092041
distilgpt2,116,formalization,1,The journalist prepared the data.,The statement that the journalist prepared the data is true.,18.437854766845703
distilgpt2,116,formalization,2,The journalist prepared the data.,One can state that the journalist prepared the data.,13.231056213378906
distilgpt2,116,formalization,3,The journalist prepared the data.,It can be formally said that the journalist prepared the data.,12.25810718536377
distilgpt2,116,formalization,4,The journalist prepared the data.,The fact is that the journalist prepared the data.,8.38133430480957
distilgpt2,117,negation,0,The designer designed the lesson.,The designer did not design the lesson.,15.084062576293945
distilgpt2,117,negation,1,The designer designed the lesson.,The designer never designed the lesson.,19.196653366088867
distilgpt2,117,negation,2,The designer designed the lesson.,The designer failed to design the lesson.,10.259943008422852
distilgpt2,117,negation,3,The designer designed the lesson.,The designer was unable to design the lesson.,15.118697166442871
distilgpt2,117,negation,4,The designer designed the lesson.,The designer could not design the lesson.,18.236003875732422
distilgpt2,117,question,0,The designer designed the lesson.,Did the designer design the lesson?,11.789708137512207
distilgpt2,117,question,1,The designer designed the lesson.,Was it true that the designer designed the lesson?,13.31002140045166
distilgpt2,117,question,2,The designer designed the lesson.,Could the designer have designed the lesson?,15.515802383422852
distilgpt2,117,question,3,The designer designed the lesson.,Is there evidence that the designer designed the lesson?,13.972322463989258
distilgpt2,117,question,4,The designer designed the lesson.,Can we confirm that the designer designed the lesson?,15.008248329162598
distilgpt2,117,past_to_future,0,The designer designed the lesson.,The designer will design the lesson.,9.530463218688965
distilgpt2,117,past_to_future,1,The designer designed the lesson.,The designer is going to design the lesson.,7.986573696136475
distilgpt2,117,past_to_future,2,The designer designed the lesson.,The designer is expected to design the lesson.,7.278544902801514
distilgpt2,117,past_to_future,3,The designer designed the lesson.,The designer is likely to design the lesson.,11.679086685180664
distilgpt2,117,past_to_future,4,The designer designed the lesson.,The designer plans to design the lesson.,7.586421012878418
distilgpt2,117,certainty_to_uncertainty,0,The designer designed the lesson.,The designer may have designed the lesson.,13.085821151733398
distilgpt2,117,certainty_to_uncertainty,1,The designer designed the lesson.,The designer might have designed the lesson.,16.1589412689209
distilgpt2,117,certainty_to_uncertainty,2,The designer designed the lesson.,It is possible that the designer designed the lesson.,18.241310119628906
distilgpt2,117,certainty_to_uncertainty,3,The designer designed the lesson.,There is a chance that the designer designed the lesson.,22.200008392333984
distilgpt2,117,certainty_to_uncertainty,4,The designer designed the lesson.,The designer probably designed the lesson.,17.63020896911621
distilgpt2,117,active_to_passive,0,The designer designed the lesson.,The lesson was designed by the designer.,9.03499698638916
distilgpt2,117,active_to_passive,1,The designer designed the lesson.,The lesson had been designed by the designer.,12.011305809020996
distilgpt2,117,active_to_passive,2,The designer designed the lesson.,The lesson got designed by the designer.,16.25242805480957
distilgpt2,117,active_to_passive,3,The designer designed the lesson.,The lesson was successfully designed by the designer.,15.366861343383789
distilgpt2,117,active_to_passive,4,The designer designed the lesson.,The lesson was eventually designed by the designer.,11.541860580444336
distilgpt2,117,formalization,0,The designer designed the lesson.,It is true that the designer designed the lesson.,18.965721130371094
distilgpt2,117,formalization,1,The designer designed the lesson.,The statement that the designer designed the lesson is true.,20.159748077392578
distilgpt2,117,formalization,2,The designer designed the lesson.,One can state that the designer designed the lesson.,19.420148849487305
distilgpt2,117,formalization,3,The designer designed the lesson.,It can be formally said that the designer designed the lesson.,18.617109298706055
distilgpt2,117,formalization,4,The designer designed the lesson.,The fact is that the designer designed the lesson.,10.515212059020996
distilgpt2,118,negation,0,The musician described the report.,The musician did not describe the report.,21.9542179107666
distilgpt2,118,negation,1,The musician described the report.,The musician never described the report.,21.527856826782227
distilgpt2,118,negation,2,The musician described the report.,The musician failed to describe the report.,18.957042694091797
distilgpt2,118,negation,3,The musician described the report.,The musician was unable to describe the report.,23.567113876342773
distilgpt2,118,negation,4,The musician described the report.,The musician could not describe the report.,23.564287185668945
distilgpt2,118,question,0,The musician described the report.,Did the musician describe the report?,19.147727966308594
distilgpt2,118,question,1,The musician described the report.,Was it true that the musician described the report?,20.808963775634766
distilgpt2,118,question,2,The musician described the report.,Could the musician have described the report?,21.646793365478516
distilgpt2,118,question,3,The musician described the report.,Is there evidence that the musician described the report?,22.65932273864746
distilgpt2,118,question,4,The musician described the report.,Can we confirm that the musician described the report?,26.69695472717285
distilgpt2,118,past_to_future,0,The musician described the report.,The musician will describe the report.,17.675662994384766
distilgpt2,118,past_to_future,1,The musician described the report.,The musician is going to describe the report.,13.369627952575684
distilgpt2,118,past_to_future,2,The musician described the report.,The musician is expected to describe the report.,14.282283782958984
distilgpt2,118,past_to_future,3,The musician described the report.,The musician is likely to describe the report.,15.865250587463379
distilgpt2,118,past_to_future,4,The musician described the report.,The musician plans to describe the report.,10.577210426330566
distilgpt2,118,certainty_to_uncertainty,0,The musician described the report.,The musician may have described the report.,12.422808647155762
distilgpt2,118,certainty_to_uncertainty,1,The musician described the report.,The musician might have described the report.,14.638280868530273
distilgpt2,118,certainty_to_uncertainty,2,The musician described the report.,It is possible that the musician described the report.,25.340105056762695
distilgpt2,118,certainty_to_uncertainty,3,The musician described the report.,There is a chance that the musician described the report.,26.826133728027344
distilgpt2,118,certainty_to_uncertainty,4,The musician described the report.,The musician probably described the report.,14.400609016418457
distilgpt2,118,active_to_passive,0,The musician described the report.,The report was described by the musician.,13.474442481994629
distilgpt2,118,active_to_passive,1,The musician described the report.,The report had been described by the musician.,21.139673233032227
distilgpt2,118,active_to_passive,2,The musician described the report.,The report got described by the musician.,20.74365997314453
distilgpt2,118,active_to_passive,3,The musician described the report.,The report was successfully described by the musician.,26.15887451171875
distilgpt2,118,active_to_passive,4,The musician described the report.,The report was eventually described by the musician.,22.129934310913086
distilgpt2,118,formalization,0,The musician described the report.,It is true that the musician described the report.,24.70218276977539
distilgpt2,118,formalization,1,The musician described the report.,The statement that the musician described the report is true.,25.727596282958984
distilgpt2,118,formalization,2,The musician described the report.,One can state that the musician described the report.,25.25844955444336
distilgpt2,118,formalization,3,The musician described the report.,It can be formally said that the musician described the report.,25.231643676757812
distilgpt2,118,formalization,4,The musician described the report.,The fact is that the musician described the report.,15.559374809265137
distilgpt2,119,negation,0,The designer measured the data.,The designer did not measure the data.,9.574393272399902
distilgpt2,119,negation,1,The designer measured the data.,The designer never measured the data.,13.687760353088379
distilgpt2,119,negation,2,The designer measured the data.,The designer failed to measure the data.,10.025238990783691
distilgpt2,119,negation,3,The designer measured the data.,The designer was unable to measure the data.,10.992130279541016
distilgpt2,119,negation,4,The designer measured the data.,The designer could not measure the data.,11.752972602844238
distilgpt2,119,question,0,The designer measured the data.,Did the designer measure the data?,7.068918704986572
distilgpt2,119,question,1,The designer measured the data.,Was it true that the designer measured the data?,9.214981079101562
distilgpt2,119,question,2,The designer measured the data.,Could the designer have measured the data?,11.167442321777344
distilgpt2,119,question,3,The designer measured the data.,Is there evidence that the designer measured the data?,11.397748947143555
distilgpt2,119,question,4,The designer measured the data.,Can we confirm that the designer measured the data?,11.137551307678223
distilgpt2,119,past_to_future,0,The designer measured the data.,The designer will measure the data.,6.400761127471924
distilgpt2,119,past_to_future,1,The designer measured the data.,The designer is going to measure the data.,9.342477798461914
distilgpt2,119,past_to_future,2,The designer measured the data.,The designer is expected to measure the data.,9.716517448425293
distilgpt2,119,past_to_future,3,The designer measured the data.,The designer is likely to measure the data.,8.96638011932373
distilgpt2,119,past_to_future,4,The designer measured the data.,The designer plans to measure the data.,11.871013641357422
distilgpt2,119,certainty_to_uncertainty,0,The designer measured the data.,The designer may have measured the data.,10.358602523803711
distilgpt2,119,certainty_to_uncertainty,1,The designer measured the data.,The designer might have measured the data.,12.459400177001953
distilgpt2,119,certainty_to_uncertainty,2,The designer measured the data.,It is possible that the designer measured the data.,12.945268630981445
distilgpt2,119,certainty_to_uncertainty,3,The designer measured the data.,There is a chance that the designer measured the data.,14.970657348632812
distilgpt2,119,certainty_to_uncertainty,4,The designer measured the data.,The designer probably measured the data.,14.24213695526123
distilgpt2,119,active_to_passive,0,The designer measured the data.,The data was measured by the designer.,8.336202621459961
distilgpt2,119,active_to_passive,1,The designer measured the data.,The data had been measured by the designer.,9.757259368896484
distilgpt2,119,active_to_passive,2,The designer measured the data.,The data got measured by the designer.,10.448637008666992
distilgpt2,119,active_to_passive,3,The designer measured the data.,The data was successfully measured by the designer.,11.963468551635742
distilgpt2,119,active_to_passive,4,The designer measured the data.,The data was eventually measured by the designer.,11.334969520568848
distilgpt2,119,formalization,0,The designer measured the data.,It is true that the designer measured the data.,12.857566833496094
distilgpt2,119,formalization,1,The designer measured the data.,The statement that the designer measured the data is true.,14.212564468383789
distilgpt2,119,formalization,2,The designer measured the data.,One can state that the designer measured the data.,12.70496654510498
distilgpt2,119,formalization,3,The designer measured the data.,It can be formally said that the designer measured the data.,12.035605430603027
distilgpt2,119,formalization,4,The designer measured the data.,The fact is that the designer measured the data.,8.622554779052734
distilgpt2,120,negation,0,The child analyzed the theory.,The child did not analyze the theory.,10.123371124267578
distilgpt2,120,negation,1,The child analyzed the theory.,The child never analyzed the theory.,10.84438705444336
distilgpt2,120,negation,2,The child analyzed the theory.,The child failed to analyze the theory.,9.25024700164795
distilgpt2,120,negation,3,The child analyzed the theory.,The child was unable to analyze the theory.,11.500130653381348
distilgpt2,120,negation,4,The child analyzed the theory.,The child could not analyze the theory.,14.397360801696777
distilgpt2,120,question,0,The child analyzed the theory.,Did the child analyze the theory?,5.291481971740723
distilgpt2,120,question,1,The child analyzed the theory.,Was it true that the child analyzed the theory?,9.731114387512207
distilgpt2,120,question,2,The child analyzed the theory.,Could the child have analyzed the theory?,10.337723731994629
distilgpt2,120,question,3,The child analyzed the theory.,Is there evidence that the child analyzed the theory?,10.803399085998535
distilgpt2,120,question,4,The child analyzed the theory.,Can we confirm that the child analyzed the theory?,11.971693992614746
distilgpt2,120,past_to_future,0,The child analyzed the theory.,The child will analyze the theory.,8.720480918884277
distilgpt2,120,past_to_future,1,The child analyzed the theory.,The child is going to analyze the theory.,9.686050415039062
distilgpt2,120,past_to_future,2,The child analyzed the theory.,The child is expected to analyze the theory.,9.958292961120605
distilgpt2,120,past_to_future,3,The child analyzed the theory.,The child is likely to analyze the theory.,10.249229431152344
distilgpt2,120,past_to_future,4,The child analyzed the theory.,The child plans to analyze the theory.,12.678403854370117
distilgpt2,120,certainty_to_uncertainty,0,The child analyzed the theory.,The child may have analyzed the theory.,10.516616821289062
distilgpt2,120,certainty_to_uncertainty,1,The child analyzed the theory.,The child might have analyzed the theory.,11.060032844543457
distilgpt2,120,certainty_to_uncertainty,2,The child analyzed the theory.,It is possible that the child analyzed the theory.,14.288066864013672
distilgpt2,120,certainty_to_uncertainty,3,The child analyzed the theory.,There is a chance that the child analyzed the theory.,18.071617126464844
distilgpt2,120,certainty_to_uncertainty,4,The child analyzed the theory.,The child probably analyzed the theory.,13.568408012390137
distilgpt2,120,active_to_passive,0,The child analyzed the theory.,The theory was analyzed by the child.,7.604615211486816
distilgpt2,120,active_to_passive,1,The child analyzed the theory.,The theory had been analyzed by the child.,9.927115440368652
distilgpt2,120,active_to_passive,2,The child analyzed the theory.,The theory got analyzed by the child.,9.447169303894043
distilgpt2,120,active_to_passive,3,The child analyzed the theory.,The theory was successfully analyzed by the child.,10.073473930358887
distilgpt2,120,active_to_passive,4,The child analyzed the theory.,The theory was eventually analyzed by the child.,10.482060432434082
distilgpt2,120,formalization,0,The child analyzed the theory.,It is true that the child analyzed the theory.,13.992544174194336
distilgpt2,120,formalization,1,The child analyzed the theory.,The statement that the child analyzed the theory is true.,17.38266944885254
distilgpt2,120,formalization,2,The child analyzed the theory.,One can state that the child analyzed the theory.,14.493677139282227
distilgpt2,120,formalization,3,The child analyzed the theory.,It can be formally said that the child analyzed the theory.,14.324358940124512
distilgpt2,120,formalization,4,The child analyzed the theory.,The fact is that the child analyzed the theory.,9.177189826965332
distilgpt2,121,negation,0,The researcher defended the data.,The researcher did not defend the data.,14.16611385345459
distilgpt2,121,negation,1,The researcher defended the data.,The researcher never defended the data.,13.919651985168457
distilgpt2,121,negation,2,The researcher defended the data.,The researcher failed to defend the data.,10.164920806884766
distilgpt2,121,negation,3,The researcher defended the data.,The researcher was unable to defend the data.,14.550899505615234
distilgpt2,121,negation,4,The researcher defended the data.,The researcher could not defend the data.,17.537860870361328
distilgpt2,121,question,0,The researcher defended the data.,Did the researcher defend the data?,14.946053504943848
distilgpt2,121,question,1,The researcher defended the data.,Was it true that the researcher defended the data?,15.714925765991211
distilgpt2,121,question,2,The researcher defended the data.,Could the researcher have defended the data?,18.088054656982422
distilgpt2,121,question,3,The researcher defended the data.,Is there evidence that the researcher defended the data?,17.650829315185547
distilgpt2,121,question,4,The researcher defended the data.,Can we confirm that the researcher defended the data?,19.265586853027344
distilgpt2,121,past_to_future,0,The researcher defended the data.,The researcher will defend the data.,16.24142074584961
distilgpt2,121,past_to_future,1,The researcher defended the data.,The researcher is going to defend the data.,10.457683563232422
distilgpt2,121,past_to_future,2,The researcher defended the data.,The researcher is expected to defend the data.,9.964410781860352
distilgpt2,121,past_to_future,3,The researcher defended the data.,The researcher is likely to defend the data.,13.240285873413086
distilgpt2,121,past_to_future,4,The researcher defended the data.,The researcher plans to defend the data.,7.980220794677734
distilgpt2,121,certainty_to_uncertainty,0,The researcher defended the data.,The researcher may have defended the data.,12.369314193725586
distilgpt2,121,certainty_to_uncertainty,1,The researcher defended the data.,The researcher might have defended the data.,16.53630828857422
distilgpt2,121,certainty_to_uncertainty,2,The researcher defended the data.,It is possible that the researcher defended the data.,19.682518005371094
distilgpt2,121,certainty_to_uncertainty,3,The researcher defended the data.,There is a chance that the researcher defended the data.,21.2471981048584
distilgpt2,121,certainty_to_uncertainty,4,The researcher defended the data.,The researcher probably defended the data.,16.405155181884766
distilgpt2,121,active_to_passive,0,The researcher defended the data.,The data was defended by the researcher.,14.35393238067627
distilgpt2,121,active_to_passive,1,The researcher defended the data.,The data had been defended by the researcher.,16.448192596435547
distilgpt2,121,active_to_passive,2,The researcher defended the data.,The data got defended by the researcher.,17.836467742919922
distilgpt2,121,active_to_passive,3,The researcher defended the data.,The data was successfully defended by the researcher.,19.881044387817383
distilgpt2,121,active_to_passive,4,The researcher defended the data.,The data was eventually defended by the researcher.,19.117443084716797
distilgpt2,121,formalization,0,The researcher defended the data.,It is true that the researcher defended the data.,19.53168487548828
distilgpt2,121,formalization,1,The researcher defended the data.,The statement that the researcher defended the data is true.,20.682514190673828
distilgpt2,121,formalization,2,The researcher defended the data.,One can state that the researcher defended the data.,18.752031326293945
distilgpt2,121,formalization,3,The researcher defended the data.,It can be formally said that the researcher defended the data.,19.14788246154785
distilgpt2,121,formalization,4,The researcher defended the data.,The fact is that the researcher defended the data.,11.515852928161621
distilgpt2,122,negation,0,The doctor accepted the decision.,The doctor did not accept the decision.,10.84467601776123
distilgpt2,122,negation,1,The doctor accepted the decision.,The doctor never accepted the decision.,10.979955673217773
distilgpt2,122,negation,2,The doctor accepted the decision.,The doctor failed to accept the decision.,7.434016227722168
distilgpt2,122,negation,3,The doctor accepted the decision.,The doctor was unable to accept the decision.,9.37327766418457
distilgpt2,122,negation,4,The doctor accepted the decision.,The doctor could not accept the decision.,14.84282398223877
distilgpt2,122,question,0,The doctor accepted the decision.,Did the doctor accept the decision?,9.257837295532227
distilgpt2,122,question,1,The doctor accepted the decision.,Was it true that the doctor accepted the decision?,13.766802787780762
distilgpt2,122,question,2,The doctor accepted the decision.,Could the doctor have accepted the decision?,14.828667640686035
distilgpt2,122,question,3,The doctor accepted the decision.,Is there evidence that the doctor accepted the decision?,15.872785568237305
distilgpt2,122,question,4,The doctor accepted the decision.,Can we confirm that the doctor accepted the decision?,18.787944793701172
