model,template_id,pair,op_a,op_b,source,ab_text,ba_text,norm_ab,norm_ba,commutator_norm,relative_commutator_norm,cosine_ab_ba,noncommutativity_score
roberta-base,56,QT_vs_TQ,Q,T,The doctor accepted the explanation under the policy.,Will it be true that the doctor plans to accept the explanation under the policy?,Will the doctor accept the explanation under the policy?,1.9408397674560547,1.312143325805664,1.2567479610443115,0.772674142479736,0.7675080299377441,0.23249197006225586
roberta-base,56,MT_vs_TM,M,T,The doctor accepted the explanation under the policy.,The doctor allegedly plans to accept the explanation under the policy.,The doctor will allegedly accept the explanation under the policy.,1.3181320428848267,1.2371232509613037,0.8925589323043823,0.6986064636697947,0.7577412128448486,0.24225878715515137
roberta-base,57,NQ_vs_QN,N,Q,The teacher approved the treatment under the policy.,Did the teacher fail to approve the treatment under the policy?,Is it false that the teacher approved the treatment under the policy?,1.5006247758865356,1.6068109273910522,1.2537096738815308,0.8069094865315253,0.6764060258865356,0.32359397411346436
roberta-base,57,NM_vs_MN,N,M,The teacher approved the treatment under the policy.,The teacher did not apparently approve the treatment under the policy.,The teacher apparently failed to approve the treatment under the policy.,1.0739742517471313,1.2531336545944214,0.7500808835029602,0.6446464140818617,0.802901566028595,0.19709843397140503
roberta-base,57,NT_vs_TN,N,T,The teacher approved the treatment under the policy.,The teacher will fail to approve the treatment under the policy.,The teacher will not approve the treatment under the policy.,1.3450360298156738,1.0392059087753296,0.765595018863678,0.6422125258944764,0.8237894773483276,0.17621052265167236
roberta-base,57,QM_vs_MQ,Q,M,The teacher approved the treatment under the policy.,Is it apparently true that the teacher approved the treatment under the policy?,Did the teacher apparently approve the treatment under the policy?,1.6849365234375,1.2556298971176147,1.215924859046936,0.8270004381105385,0.6941448450088501,0.3058551549911499
roberta-base,57,QT_vs_TQ,Q,T,The teacher approved the treatment under the policy.,Will it be true that the teacher plans to approve the treatment under the policy?,Will the teacher approve the treatment under the policy?,1.7115130424499512,1.2668120861053467,1.1205757856369019,0.7524872116159522,0.7560307383537292,0.24396926164627075
roberta-base,57,MT_vs_TM,M,T,The teacher approved the treatment under the policy.,The teacher apparently plans to approve the treatment under the policy.,The teacher will apparently approve the treatment under the policy.,1.1209899187088013,0.9237489104270935,0.7859113216400146,0.7687156036170854,0.7205480337142944,0.27945196628570557
roberta-base,58,NQ_vs_QN,N,Q,The scientist verified the report for the committee.,Did the scientist fail to verify the report for the committee?,Is it false that the scientist verified the report for the committee?,1.4818936586380005,1.6117756366729736,1.2483338117599487,0.8070247286296707,0.677311897277832,0.32268810272216797
roberta-base,58,NM_vs_MN,N,M,The scientist verified the report for the committee.,The scientist did not allegedly verify the report for the committee.,The scientist allegedly failed to verify the report for the committee.,1.3251806497573853,1.401370644569397,0.814503014087677,0.5974602537512061,0.8229440450668335,0.1770559549331665
roberta-base,58,NT_vs_TN,N,T,The scientist verified the report for the committee.,The scientist will fail to verify the report for the committee.,The scientist will not verify the report for the committee.,1.2395099401474,1.0639504194259644,0.7421233057975769,0.6443551786881064,0.8028756976127625,0.19712430238723755
roberta-base,58,QM_vs_MQ,Q,M,The scientist verified the report for the committee.,Is it allegedly true that the scientist verified the report for the committee?,Did the scientist allegedly verify the report for the committee?,1.6920949220657349,1.4324780702590942,1.2114272117614746,0.7754193707341369,0.7111759185791016,0.28882408142089844
roberta-base,58,QT_vs_TQ,Q,T,The scientist verified the report for the committee.,Will it be true that the scientist plans to verify the report for the committee?,Will the scientist verify the report for the committee?,1.8536708354949951,1.2847727537155151,1.3262882232666016,0.8451885054269146,0.6986420750617981,0.3013579249382019
roberta-base,58,MT_vs_TM,M,T,The scientist verified the report for the committee.,The scientist allegedly plans to verify the report for the committee.,The scientist will allegedly verify the report for the committee.,1.3051354885101318,1.144223690032959,0.7809196710586548,0.6376522299375609,0.8044877648353577,0.19551223516464233
roberta-base,59,NQ_vs_QN,N,Q,The scientist supported the theory for the committee.,Did the scientist fail to support the theory for the committee?,Is it false that the scientist supported the theory for the committee?,1.5980581045150757,1.6307315826416016,1.2473526000976562,0.7726440684932451,0.701684832572937,0.298315167427063
roberta-base,59,NM_vs_MN,N,M,The scientist supported the theory for the committee.,The scientist did not apparently support the theory for the committee.,The scientist apparently failed to support the theory for the committee.,1.2347819805145264,1.3412632942199707,0.6873885989189148,0.5336774207038947,0.8607734441757202,0.13922655582427979
roberta-base,59,NT_vs_TN,N,T,The scientist supported the theory for the committee.,The scientist will fail to support the theory for the committee.,The scientist will not support the theory for the committee.,1.3911583423614502,1.133271336555481,0.7295413613319397,0.5779850929690864,0.8522971868515015,0.14770281314849854
roberta-base,59,QM_vs_MQ,Q,M,The scientist supported the theory for the committee.,Is it apparently true that the scientist supported the theory for the committee?,Did the scientist apparently support the theory for the committee?,1.7887557744979858,1.3686649799346924,1.2552897930145264,0.7951362144252961,0.7142243981361389,0.2857756018638611
roberta-base,59,QT_vs_TQ,Q,T,The scientist supported the theory for the committee.,Will it be true that the scientist is going to support the theory for the committee?,Will the scientist support the theory for the committee?,2.1665830612182617,1.3486164808273315,1.4648441076278687,0.8334343983070738,0.7473039031028748,0.25269609689712524
roberta-base,59,MT_vs_TM,M,T,The scientist supported the theory for the committee.,The scientist apparently is going to support the theory for the committee.,The scientist will apparently support the theory for the committee.,1.6264771223068237,1.1748350858688354,1.05929696559906,0.7562862593514099,0.7597578167915344,0.24024218320846558
roberta-base,60,NQ_vs_QN,N,Q,The auditor supported the theory before the deadline.,Did the auditor fail to support the theory before the deadline?,Is it false that the auditor supported the theory before the deadline?,1.5991051197052002,1.5331685543060303,1.1787550449371338,0.7526513757189371,0.7175189852714539,0.28248101472854614
roberta-base,60,NM_vs_MN,N,M,The auditor supported the theory before the deadline.,The auditor did not apparently support the theory before the deadline.,The auditor apparently refused to support the theory before the deadline.,1.0853190422058105,1.270508885383606,0.7893056869506836,0.670087723900671,0.7865308523178101,0.21346914768218994
roberta-base,60,NT_vs_TN,N,T,The auditor supported the theory before the deadline.,The auditor will fail to support the theory before the deadline.,The auditor will not support the theory before the deadline.,1.4962862730026245,1.224629282951355,0.6731781363487244,0.4948173675402482,0.8964822292327881,0.10351777076721191
roberta-base,60,QM_vs_MQ,Q,M,The auditor supported the theory before the deadline.,Is it apparently true that the auditor supported the theory before the deadline?,Did the auditor apparently support the theory before the deadline?,1.6942417621612549,1.248907446861267,1.1663818359375,0.7926080216123911,0.7253897190093994,0.2746102809906006
roberta-base,60,QT_vs_TQ,Q,T,The auditor supported the theory before the deadline.,Will it be true that the auditor plans to support the theory before the deadline?,Will the auditor support the theory before the deadline?,2.036055088043213,1.3641341924667358,1.327075481414795,0.7805891801499851,0.7642351388931274,0.23576486110687256
roberta-base,60,MT_vs_TM,M,T,The auditor supported the theory before the deadline.,The auditor apparently plans to support the theory before the deadline.,The auditor will apparently support the theory before the deadline.,1.4363588094711304,1.158049464225769,0.761314332485199,0.5868886097867534,0.8490587472915649,0.15094125270843506
roberta-base,61,NQ_vs_QN,N,Q,The programmer completed the repair with the team.,Did the programmer fail to complete the repair with the team?,Is it false that the programmer completed the repair with the team?,1.6648731231689453,1.6982749700546265,1.3062597513198853,0.7768077498288579,0.698452353477478,0.301547646522522
roberta-base,61,NM_vs_MN,N,M,The programmer completed the repair with the team.,The programmer did not allegedly complete the repair with the team.,The programmer allegedly did not complete the repair with the team.,1.4117255210876465,1.477312445640564,0.36008816957473755,0.24927894594772831,0.9699451923370361,0.030054807662963867
roberta-base,61,NT_vs_TN,N,T,The programmer completed the repair with the team.,The programmer will fail to complete the repair with the team.,The programmer will not complete the repair with the team.,1.436503529548645,1.2365549802780151,0.6657211780548096,0.4980969743886986,0.886505126953125,0.113494873046875
roberta-base,61,QM_vs_MQ,Q,M,The programmer completed the repair with the team.,Is it allegedly true that the programmer completed the repair with the team?,Did the programmer allegedly complete the repair with the team?,1.848166584968567,1.5287690162658691,1.2881741523742676,0.7629249144713411,0.7243989109992981,0.2756010890007019
roberta-base,61,QT_vs_TQ,Q,T,The programmer completed the repair with the team.,Will it be true that the programmer is going to complete the repair with the team?,Will the programmer complete the repair with the team?,2.1600754261016846,1.3475158214569092,1.421485185623169,0.8105192910443951,0.7663190364837646,0.23368096351623535
roberta-base,61,MT_vs_TM,M,T,The programmer completed the repair with the team.,The programmer allegedly is going to complete the repair with the team.,The programmer will allegedly complete the repair with the team.,1.5653129816055298,1.1264797449111938,0.817859411239624,0.6076689361571727,0.8649346828460693,0.13506531715393066
roberta-base,62,NQ_vs_QN,N,Q,The manager completed the repair during the meeting.,Did the manager fail to complete the repair during the meeting?,Is it false that the manager completed the repair during the meeting?,1.5906851291656494,1.6247363090515137,1.2692346572875977,0.7894670615809253,0.6885601878166199,0.3114398121833801
roberta-base,62,NM_vs_MN,N,M,The manager completed the repair during the meeting.,The manager did not allegedly complete the repair during the meeting.,The manager allegedly did not complete the repair during the meeting.,1.4020886421203613,1.3896030187606812,0.3435398042201996,0.24611586518228462,0.9697529077529907,0.030247092247009277
roberta-base,62,NT_vs_TN,N,T,The manager completed the repair during the meeting.,The manager will fail to complete the repair during the meeting.,The manager will not complete the repair during the meeting.,1.3717459440231323,1.1047948598861694,0.6819243431091309,0.5507071331367849,0.8700895309448242,0.12991046905517578
roberta-base,62,QM_vs_MQ,Q,M,The manager completed the repair during the meeting.,Is it allegedly true that the manager completed the repair during the meeting?,Did the manager allegedly complete the repair during the meeting?,1.7839771509170532,1.4995784759521484,1.2310352325439453,0.7498184117666132,0.7318783402442932,0.2681216597557068
roberta-base,62,QT_vs_TQ,Q,T,The manager completed the repair during the meeting.,Will it be true that the manager plans to complete the repair during the meeting?,Will the manager complete the repair during the meeting?,1.9137314558029175,1.3508070707321167,1.348301649093628,0.8260289398537948,0.7096738219261169,0.29032617807388306
roberta-base,62,MT_vs_TM,M,T,The manager completed the repair during the meeting.,The manager allegedly plans to complete the repair during the meeting.,The manager will allegedly complete the repair during the meeting.,1.3658889532089233,1.1362941265106201,0.7076942324638367,0.5656614323701626,0.8556370139122009,0.14436298608779907
roberta-base,63,NQ_vs_QN,N,Q,The designer fixed the bug for the committee.,Did the designer fail to fix the bug for the committee?,Is it false that the designer fixed the bug for the committee?,1.6451560258865356,1.6253533363342285,1.2839350700378418,0.785159085534756,0.6918246150016785,0.30817538499832153
roberta-base,63,NM_vs_MN,N,M,The designer fixed the bug for the committee.,The designer did not allegedly fix the bug for the committee.,The designer allegedly failed to fix the bug for the committee.,1.500723958015442,1.6922186613082886,0.7903202176094055,0.4950419170240531,0.8842443227767944,0.11575567722320557
roberta-base,63,NT_vs_TN,N,T,The designer fixed the bug for the committee.,The designer will fail to fix the bug for the committee.,The designer will not fix the bug for the committee.,1.3283902406692505,1.2219138145446777,0.7022200226783752,0.550695138677431,0.8515949249267578,0.1484050750732422
roberta-base,63,QM_vs_MQ,Q,M,The designer fixed the bug for the committee.,Is it allegedly true that the designer fixed the bug for the committee?,Did the designer allegedly fix the bug for the committee?,1.8472131490707397,1.5349394083023071,1.2831803560256958,0.758795077547653,0.7268359661102295,0.2731640338897705
roberta-base,63,QT_vs_TQ,Q,T,The designer fixed the bug for the committee.,Will it be true that the designer plans to fix the bug for the committee?,Will the designer fix the bug for the committee?,2.0063462257385254,1.4289171695709229,1.3044517040252686,0.7594478524154065,0.7613853812217712,0.23861461877822876
roberta-base,63,MT_vs_TM,M,T,The designer fixed the bug for the committee.,The designer allegedly plans to fix the bug for the committee.,The designer will allegedly fix the bug for the committee.,1.648249864578247,1.4167112112045288,0.7099241614341736,0.4632516654407425,0.9035623073577881,0.09643769264221191
roberta-base,64,NQ_vs_QN,N,Q,The auditor updated the schedule during the meeting.,Did the auditor fail to update the schedule during the meeting?,Is it false that the auditor updated the schedule during the meeting?,1.7382233142852783,1.7611051797866821,1.2401989698410034,0.7088211192183039,0.7488610148429871,0.25113898515701294
roberta-base,64,NM_vs_MN,N,M,The auditor updated the schedule during the meeting.,The auditor did not reportedly update the schedule during the meeting.,The auditor reportedly failed to update the schedule during the meeting.,1.457256555557251,1.67530357837677,0.8095645904541016,0.516870901652505,0.8755092024803162,0.12449079751968384
roberta-base,64,NT_vs_TN,N,T,The auditor updated the schedule during the meeting.,The auditor will fail to update the schedule during the meeting.,The auditor will not update the schedule during the meeting.,1.514477014541626,1.3725923299789429,0.7356972098350525,0.5096498365935258,0.8746562004089355,0.12534379959106445
roberta-base,64,QM_vs_MQ,Q,M,The auditor updated the schedule during the meeting.,Is it reportedly true that the auditor updated the schedule during the meeting?,Did the auditor reportedly update the schedule during the meeting?,1.995317816734314,1.5843943357467651,1.1607929468154907,0.6485398251981254,0.813596248626709,0.18640375137329102
roberta-base,64,QT_vs_TQ,Q,T,The auditor updated the schedule during the meeting.,Will it be true that the auditor will update the schedule during the meeting?,Will the auditor update the schedule during the meeting?,2.0544004440307617,1.486374855041504,1.2223204374313354,0.6904253075595679,0.8081917762756348,0.19180822372436523
roberta-base,64,MT_vs_TM,M,T,The auditor updated the schedule during the meeting.,The auditor reportedly will update the schedule during the meeting.,The auditor will reportedly update the schedule during the meeting.,1.4992762804031372,1.4690442085266113,0.20377866923809052,0.1373023364545297,0.9907805919647217,0.00921940803527832
roberta-base,65,NQ_vs_QN,N,Q,The scientist completed the repair during the meeting.,Did the scientist fail to complete the repair during the meeting?,Is it false that the scientist completed the repair during the meeting?,1.5835188627243042,1.6266953945159912,1.3129031658172607,0.817953607211936,0.665777325630188,0.334222674369812
roberta-base,65,NM_vs_MN,N,M,The scientist completed the repair during the meeting.,The scientist did not allegedly complete the repair during the meeting.,The scientist allegedly did not complete the repair during the meeting.,1.394469141960144,1.3828296661376953,0.2979911267757416,0.2145906129413708,0.977010190486908,0.02298980951309204
roberta-base,65,NT_vs_TN,N,T,The scientist completed the repair during the meeting.,The scientist will fail to complete the repair during the meeting.,The scientist will not complete the repair during the meeting.,1.3014470338821411,1.106411337852478,0.6681035161018372,0.5549358915325082,0.8582147359848022,0.14178526401519775
roberta-base,65,QM_vs_MQ,Q,M,The scientist completed the repair during the meeting.,Is it allegedly true that the scientist completed the repair during the meeting?,Did the scientist allegedly complete the repair during the meeting?,1.8206443786621094,1.3968886137008667,1.2796953916549683,0.7954512943249459,0.7133474349975586,0.2866525650024414
roberta-base,65,QT_vs_TQ,Q,T,The scientist completed the repair during the meeting.,Will it be true that the scientist is going to complete the repair during the meeting?,Will the scientist complete the repair during the meeting?,2.1915438175201416,1.3136265277862549,1.5070085525512695,0.8598774975763284,0.7394226789474487,0.26057732105255127
roberta-base,65,MT_vs_TM,M,T,The scientist completed the repair during the meeting.,The scientist allegedly is going to complete the repair during the meeting.,The scientist will allegedly complete the repair during the meeting.,1.6220598220825195,1.2017425298690796,0.8489732146263123,0.6012979017734472,0.8604398965835571,0.13956010341644287
roberta-base,66,NQ_vs_QN,N,Q,The manager verified the report with the team.,Did the manager fail to verify the report with the team?,Is it false that the manager verified the report with the team?,1.4668807983398438,1.546040654182434,1.2875757217407227,0.8547024819793887,0.635871171951294,0.36412882804870605
roberta-base,66,NM_vs_MN,N,M,The manager verified the report with the team.,The manager did not reportedly verify the report with the team.,The manager reportedly failed to verify the report with the team.,1.4711339473724365,1.511918067932129,0.7093812227249146,0.4756076790380821,0.8872514963150024,0.11274850368499756
roberta-base,66,NT_vs_TN,N,T,The manager verified the report with the team.,The manager will fail to verify the report with the team.,The manager will not verify the report with the team.,1.3476852178573608,1.086390733718872,0.8814435601234436,0.7242531273947499,0.7579873204231262,0.24201267957687378
roberta-base,66,QM_vs_MQ,Q,M,The manager verified the report with the team.,Is it reportedly true that the manager verified the report with the team?,Did the manager reportedly verify the report with the team?,1.6243984699249268,1.3862733840942383,1.1860398054122925,0.7878904529752544,0.7002507448196411,0.2997492551803589
roberta-base,66,QT_vs_TQ,Q,T,The manager verified the report with the team.,Will it be true that the manager will verify the report with the team?,Will the manager verify the report with the team?,1.8103981018066406,1.2547730207443237,1.171469807624817,0.7643748167959419,0.7658908367156982,0.23410916328430176
roberta-base,66,MT_vs_TM,M,T,The manager verified the report with the team.,The manager reportedly will verify the report with the team.,The manager will reportedly verify the report with the team.,1.2779098749160767,1.2077139616012573,0.19251127541065216,0.15489976607259232,0.9895898103713989,0.010410189628601074
roberta-base,67,NQ_vs_QN,N,Q,The editor submitted the request at the office.,Did the editor fail to submit the request at the office?,Is it false that the editor submitted the request at the office?,1.5588651895523071,1.548176646232605,1.222719669342041,0.7870635375801859,0.6902855634689331,0.3097144365310669
roberta-base,67,NM_vs_MN,N,M,The editor submitted the request at the office.,The editor did not allegedly submit the request at the office.,The editor allegedly did not submit the request at the office.,1.3374557495117188,1.3401100635528564,0.3362976014614105,0.2511965157459596,0.9684520959854126,0.0315479040145874
roberta-base,67,NT_vs_TN,N,T,The editor submitted the request at the office.,The editor will fail to submit the request at the office.,The editor will not submit the request at the office.,1.440896987915039,1.2065870761871338,0.7933824062347412,0.59934820155618,0.8347620964050293,0.1652379035949707
roberta-base,67,QM_vs_MQ,Q,M,The editor submitted the request at the office.,Is it allegedly true that the editor submitted the request at the office?,Did the editor allegedly submit the request at the office?,1.7352882623672485,1.4387245178222656,1.1745442152023315,0.7401004952043461,0.7413275837898254,0.25867241621017456
roberta-base,67,QT_vs_TQ,Q,T,The editor submitted the request at the office.,Will it be true that the editor will submit the request at the office?,Will the editor submit the request at the office?,1.9110008478164673,1.3480180501937866,1.2250361442565918,0.7517821667151227,0.7702378034591675,0.22976219654083252
roberta-base,67,MT_vs_TM,M,T,The editor submitted the request at the office.,The editor allegedly will submit the request at the office.,The editor will allegedly submit the request at the office.,1.0458190441131592,1.2214006185531616,0.39849549531936646,0.351527910489601,0.9499086141586304,0.05009138584136963
roberta-base,68,NQ_vs_QN,N,Q,The engineer updated the schedule before the deadline.,Did the engineer fail to update the schedule before the deadline?,Is it false that the engineer updated the schedule before the deadline?,1.6725629568099976,1.6106431484222412,1.2622441053390503,0.7689094530658446,0.7049956321716309,0.29500436782836914
roberta-base,68,NM_vs_MN,N,M,The engineer updated the schedule before the deadline.,The engineer did not apparently update the schedule before the deadline.,The engineer apparently refused to update the schedule before the deadline.,1.2635912895202637,1.350019097328186,0.7744113206863403,0.5925989004195459,0.8264104723930359,0.1735895276069641
roberta-base,68,NT_vs_TN,N,T,The engineer updated the schedule before the deadline.,The engineer will fail to update the schedule before the deadline.,The engineer will not update the schedule before the deadline.,1.453903079032898,1.2450906038284302,0.7574950456619263,0.5613166495879378,0.8535565137863159,0.14644348621368408
roberta-base,68,QM_vs_MQ,Q,M,The engineer updated the schedule before the deadline.,Is it apparently true that the engineer updated the schedule before the deadline?,Did the engineer apparently update the schedule before the deadline?,1.75147545337677,1.3357021808624268,1.1881539821624756,0.7697347693790961,0.7352277040481567,0.26477229595184326
roberta-base,68,QT_vs_TQ,Q,T,The engineer updated the schedule before the deadline.,Will it be true that the engineer plans to update the schedule before the deadline?,Will the engineer update the schedule before the deadline?,1.9805842638015747,1.346976399421692,1.3580917119979858,0.8162686420758706,0.7295610308647156,0.2704389691352844
roberta-base,68,MT_vs_TM,M,T,The engineer updated the schedule before the deadline.,The engineer apparently plans to update the schedule before the deadline.,The engineer will apparently update the schedule before the deadline.,1.4694924354553223,1.1649166345596313,0.6582176089286804,0.49970797354143975,0.9005500078201294,0.0994499921798706
roberta-base,69,NQ_vs_QN,N,Q,The researcher approved the treatment under the policy.,Did the researcher fail to approve the treatment under the policy?,Is it false that the researcher approved the treatment under the policy?,1.5641441345214844,1.6551380157470703,1.2447090148925781,0.7732835811163494,0.7023763656616211,0.2976236343383789
roberta-base,69,NM_vs_MN,N,M,The researcher approved the treatment under the policy.,The researcher did not apparently approve the treatment under the policy.,The researcher apparently did not approve the treatment under the policy.,1.1690890789031982,1.223658800125122,0.29308679699897766,0.24497925549745203,0.9710178375244141,0.028982162475585938
roberta-base,69,NT_vs_TN,N,T,The researcher approved the treatment under the policy.,The researcher will fail to approve the treatment under the policy.,The researcher will not approve the treatment under the policy.,1.3035385608673096,1.0248489379882812,0.8708929419517517,0.7480652961580063,0.7452012300491333,0.2547987699508667
roberta-base,69,QM_vs_MQ,Q,M,The researcher approved the treatment under the policy.,Is it apparently true that the researcher approved the treatment under the policy?,Did the researcher apparently approve the treatment under the policy?,1.6922048330307007,1.412916660308838,1.263238549232483,0.8136483882780793,0.6826003789901733,0.31739962100982666
roberta-base,69,QT_vs_TQ,Q,T,The researcher approved the treatment under the policy.,Will it be true that the researcher is going to approve the treatment under the policy?,Will the researcher approve the treatment under the policy?,2.0598623752593994,1.2549312114715576,1.391746163368225,0.8397181465165815,0.7506672143936157,0.24933278560638428
roberta-base,69,MT_vs_TM,M,T,The researcher approved the treatment under the policy.,The researcher apparently is going to approve the treatment under the policy.,The researcher will apparently approve the treatment under the policy.,1.368066430091858,1.0025321245193481,0.8881934881210327,0.7493411201087592,0.7611163854598999,0.2388836145401001
roberta-base,70,NQ_vs_QN,N,Q,The operator updated the schedule after the review.,Did the operator fail to update the schedule after the review?,Is it false that the operator updated the schedule after the review?,1.682357668876648,1.682235836982727,1.229798674583435,0.7310236273362789,0.7328023314476013,0.2671976685523987
roberta-base,70,NM_vs_MN,N,M,The operator updated the schedule after the review.,The operator did not allegedly update the schedule after the review.,The operator allegedly refused to update the schedule after the review.,1.1750439405441284,1.3665798902511597,0.8833335041999817,0.6950938163991692,0.7684656381607056,0.23153436183929443
roberta-base,70,NT_vs_TN,N,T,The operator updated the schedule after the review.,The operator will fail to update the schedule after the review.,The operator will not update the schedule after the review.,1.5479986667633057,1.2795898914337158,0.9178431034088135,0.6492055576808643,0.8055351972579956,0.1944648027420044
roberta-base,70,QM_vs_MQ,Q,M,The operator updated the schedule after the review.,Is it allegedly true that the operator updated the schedule after the review?,Did the operator allegedly update the schedule after the review?,1.8239847421646118,1.5126135349273682,1.2496824264526367,0.7490757488138795,0.7345482707023621,0.26545172929763794
roberta-base,70,QT_vs_TQ,Q,T,The operator updated the schedule after the review.,Will it be true that the operator plans to update the schedule after the review?,Will the operator update the schedule after the review?,1.9308868646621704,1.4534015655517578,1.2293689250946045,0.7265154554313012,0.7713481783866882,0.22865182161331177
roberta-base,70,MT_vs_TM,M,T,The operator updated the schedule after the review.,The operator allegedly plans to update the schedule after the review.,The operator will allegedly update the schedule after the review.,1.4086546897888184,1.2571971416473389,0.6781819462776184,0.508791927803247,0.8766227960586548,0.12337720394134521
roberta-base,71,NQ_vs_QN,N,Q,The scientist accepted the explanation during the meeting.,Did the scientist fail to accept the explanation during the meeting?,Is it false that the scientist accepted the explanation during the meeting?,1.5204085111618042,1.589698314666748,1.186617374420166,0.7630717791201789,0.7097092866897583,0.2902907133102417
roberta-base,71,NM_vs_MN,N,M,The scientist accepted the explanation during the meeting.,The scientist did not reportedly accept the explanation during the meeting.,The scientist reportedly did not accept the explanation during the meeting.,1.3431153297424316,1.4219207763671875,0.2410295158624649,0.1743409536893295,0.9864161014556885,0.013583898544311523
roberta-base,71,NT_vs_TN,N,T,The scientist accepted the explanation during the meeting.,The scientist will fail to accept the explanation during the meeting.,The scientist will not accept the explanation during the meeting.,1.309770107269287,1.1451562643051147,0.6009915471076965,0.4896208326783967,0.8886275291442871,0.11137247085571289
roberta-base,71,QM_vs_MQ,Q,M,The scientist accepted the explanation during the meeting.,Is it reportedly true that the scientist accepted the explanation during the meeting?,Did the scientist reportedly accept the explanation during the meeting?,1.7145493030548096,1.235915184020996,1.088686227798462,0.7379761610869051,0.7743911147117615,0.22560888528823853
roberta-base,71,QT_vs_TQ,Q,T,The scientist accepted the explanation during the meeting.,Will it be true that the scientist plans to accept the explanation during the meeting?,Will the scientist accept the explanation during the meeting?,1.9781315326690674,1.32834792137146,1.2969595193862915,0.7844957377857701,0.7602635622024536,0.2397364377975464
roberta-base,71,MT_vs_TM,M,T,The scientist accepted the explanation during the meeting.,The scientist reportedly plans to accept the explanation during the meeting.,The scientist will reportedly accept the explanation during the meeting.,1.450300931930542,1.2279447317123413,0.6039799451828003,0.4510265457581891,0.9114629030227661,0.08853709697723389
roberta-base,72,NQ_vs_QN,N,Q,The editor approved the treatment after the review.,Did the editor fail to approve the treatment after the review?,Is it false that the editor approved the treatment after the review?,1.4194536209106445,1.564291000366211,1.2256615161895752,0.8215592631143126,0.66644686460495,0.33355313539505005
roberta-base,72,NM_vs_MN,N,M,The editor approved the treatment after the review.,The editor did not allegedly approve the treatment after the review.,The editor allegedly refused to approve the treatment after the review.,1.1300890445709229,1.2019271850585938,0.6861212253570557,0.5884360637279699,0.8286067247390747,0.1713932752609253
roberta-base,72,NT_vs_TN,N,T,The editor approved the treatment after the review.,The editor will fail to approve the treatment after the review.,The editor will not approve the treatment after the review.,1.2519639730453491,1.0937373638153076,0.6154812574386597,0.5247737619162185,0.870818555355072,0.12918144464492798
roberta-base,72,QM_vs_MQ,Q,M,The editor approved the treatment after the review.,Is it allegedly true that the editor approved the treatment after the review?,Did the editor allegedly approve the treatment after the review?,1.6636031866073608,1.3499772548675537,1.2520568370819092,0.8309430336415995,0.672885537147522,0.327114462852478
roberta-base,72,QT_vs_TQ,Q,T,The editor approved the treatment after the review.,Will it be true that the editor is going to approve the treatment after the review?,Will the editor approve the treatment after the review?,2.0169332027435303,1.3052104711532593,1.3418635129928589,0.807829910268799,0.7542191743850708,0.2457808256149292
roberta-base,72,MT_vs_TM,M,T,The editor approved the treatment after the review.,The editor allegedly is going to approve the treatment after the review.,The editor will allegedly approve the treatment after the review.,1.3618526458740234,1.1464214324951172,0.7455967664718628,0.5945098048902607,0.8368289470672607,0.16317105293273926
roberta-base,73,NQ_vs_QN,N,Q,The architect verified the report during the meeting.,Did the architect fail to verify the report during the meeting?,Is it false that the architect verified the report during the meeting?,1.5250080823898315,1.6226345300674438,1.2117280960083008,0.7699273680003773,0.7052463889122009,0.2947536110877991
roberta-base,73,NM_vs_MN,N,M,The architect verified the report during the meeting.,The architect did not allegedly verify the report during the meeting.,The architect allegedly failed to verify the report during the meeting.,1.4058151245117188,1.5380845069885254,0.7768270373344421,0.5277537515353637,0.8645017147064209,0.1354982852935791
roberta-base,73,NT_vs_TN,N,T,The architect verified the report during the meeting.,The architect will fail to verify the report during the meeting.,The architect will not verify the report during the meeting.,1.332751750946045,1.0670697689056396,0.7163715958595276,0.597020728360836,0.8443889021873474,0.1556110978126526
roberta-base,73,QM_vs_MQ,Q,M,The architect verified the report during the meeting.,Is it allegedly true that the architect verified the report during the meeting?,Did the architect allegedly verify the report during the meeting?,1.7683460712432861,1.447878122329712,1.2050961256027222,0.7493856479346958,0.7364506125450134,0.2635493874549866
roberta-base,73,QT_vs_TQ,Q,T,The architect verified the report during the meeting.,Will it be true that the architect will verify the report during the meeting?,Will the architect verify the report during the meeting?,1.9334608316421509,1.3202630281448364,1.2873159646987915,0.7912877798930836,0.7490534782409668,0.2509465217590332
roberta-base,73,MT_vs_TM,M,T,The architect verified the report during the meeting.,The architect allegedly will verify the report during the meeting.,The architect will allegedly verify the report during the meeting.,1.15396249294281,1.1902440786361694,0.2537214457988739,0.21646679851064413,0.9770446419715881,0.022955358028411865
roberta-base,74,NQ_vs_QN,N,Q,The coordinator approved the treatment with the team.,Did the coordinator fail to approve the treatment with the team?,Is it false that the coordinator approved the treatment with the team?,1.5254542827606201,1.6723122596740723,1.2053614854812622,0.7538771010861718,0.7194612622261047,0.28053873777389526
roberta-base,74,NM_vs_MN,N,M,The coordinator approved the treatment with the team.,The coordinator did not apparently approve the treatment with the team.,The coordinator apparently failed to approve the treatment with the team.,1.2944872379302979,1.3795597553253174,0.7693454027175903,0.57541651635699,0.8363065123558044,0.16369348764419556
