model,base_id,syntax_family,class,source,target,delta_norm
distilroberta-base,108,reported_statement,question,The report said that the artist studied a short story.,Did the report say that the artist studied a short story?,1.1881052255630493
distilroberta-base,108,reported_statement,future,The report said that the artist studied a short story.,The report said that the artist will study a short story.,0.8238995671272278
distilroberta-base,108,reported_statement,uncertainty,The report said that the artist studied a short story.,The report said that the artist may have studied a short story.,0.8894582390785217
distilroberta-base,108,reported_statement,passive,The report said that the artist studied a short story.,The report said that a short story was studied by the artist.,0.8051308989524841
distilroberta-base,108,reported_statement,formalization,The report said that the artist studied a short story.,It is true that the report said that the artist studied a short story.,1.1328617334365845
distilroberta-base,108,conditional,negation,"If the artist studied a short story, the result mattered.","If the artist did not study a short story, the result mattered.",0.8617348074913025
distilroberta-base,108,conditional,question,"If the artist studied a short story, the result mattered.",Did the result matter if the artist studied a short story?,1.0582305192947388
distilroberta-base,108,conditional,future,"If the artist studied a short story, the result mattered.","If the artist will study a short story, the result will matter.",1.1893340349197388
distilroberta-base,108,conditional,uncertainty,"If the artist studied a short story, the result mattered.","If the artist may have studied a short story, the result mattered.",0.9703669548034668
distilroberta-base,108,conditional,passive,"If the artist studied a short story, the result mattered.","If a short story was studied by the artist, the result mattered.",0.8150191307067871
distilroberta-base,108,conditional,formalization,"If the artist studied a short story, the result mattered.","It is true that if the artist studied a short story, the result mattered.",1.1205108165740967
distilroberta-base,109,simple_svo,negation,The chef analyzed a short story.,The chef did not analyze a short story.,1.2897288799285889
distilroberta-base,109,simple_svo,question,The chef analyzed a short story.,Did the chef analyze a short story?,1.5483897924423218
distilroberta-base,109,simple_svo,future,The chef analyzed a short story.,The chef will analyze a short story.,1.0544308423995972
distilroberta-base,109,simple_svo,uncertainty,The chef analyzed a short story.,The chef may have analyzed a short story.,1.3900855779647827
distilroberta-base,109,simple_svo,passive,The chef analyzed a short story.,A short story was analyzed by the chef.,1.2666192054748535
distilroberta-base,109,simple_svo,formalization,The chef analyzed a short story.,It is true that the chef analyzed a short story.,1.7178282737731934
distilroberta-base,109,with_context,negation,The chef analyzed a short story after the discussion.,The chef did not analyze a short story after the discussion.,1.0689172744750977
distilroberta-base,109,with_context,question,The chef analyzed a short story after the discussion.,Did the chef analyze a short story after the discussion?,1.2362734079360962
distilroberta-base,109,with_context,future,The chef analyzed a short story after the discussion.,The chef will analyze a short story after the discussion.,0.9974098801612854
distilroberta-base,109,with_context,uncertainty,The chef analyzed a short story after the discussion.,The chef may have analyzed a short story after the discussion.,1.0909960269927979
distilroberta-base,109,with_context,passive,The chef analyzed a short story after the discussion.,A short story was analyzed by the chef after the discussion.,0.9262818694114685
distilroberta-base,109,with_context,formalization,The chef analyzed a short story after the discussion.,It is true that the chef analyzed a short story after the discussion.,1.3104559183120728
distilroberta-base,109,relative_clause,negation,The person who analyzed a short story was the chef.,The person who did not analyze a short story was the chef.,1.0410441160202026
distilroberta-base,109,relative_clause,question,The person who analyzed a short story was the chef.,Was the person who analyzed a short story the chef?,1.318250060081482
distilroberta-base,109,relative_clause,future,The person who analyzed a short story was the chef.,The person who will analyze a short story is the chef.,1.3924366235733032
distilroberta-base,109,relative_clause,uncertainty,The person who analyzed a short story was the chef.,The person who may have analyzed a short story was the chef.,1.0531659126281738
distilroberta-base,109,relative_clause,passive,The person who analyzed a short story was the chef.,The person by whom a short story was analyzed was the chef.,1.4060847759246826
distilroberta-base,109,relative_clause,formalization,The person who analyzed a short story was the chef.,It is true that the person who analyzed a short story was the chef.,1.2725167274475098
distilroberta-base,109,temporal_clause,negation,"After the chef analyzed a short story, the situation changed.","After the chef did not analyze a short story, the situation changed.",0.8058843612670898
distilroberta-base,109,temporal_clause,question,"After the chef analyzed a short story, the situation changed.",Did the situation change after the chef analyzed a short story?,1.0792094469070435
distilroberta-base,109,temporal_clause,future,"After the chef analyzed a short story, the situation changed.","After the chef will analyze a short story, the situation will change.",1.3165748119354248
distilroberta-base,109,temporal_clause,uncertainty,"After the chef analyzed a short story, the situation changed.","After the chef may have analyzed a short story, the situation changed.",0.899374783039093
distilroberta-base,109,temporal_clause,passive,"After the chef analyzed a short story, the situation changed.","After a short story was analyzed by the chef, the situation changed.",0.8444461226463318
distilroberta-base,109,temporal_clause,formalization,"After the chef analyzed a short story, the situation changed.","It is true that after the chef analyzed a short story, the situation changed.",1.1388561725616455
distilroberta-base,109,reported_statement,negation,The report said that the chef analyzed a short story.,The report said that the chef did not analyze a short story.,0.8858347535133362
distilroberta-base,109,reported_statement,question,The report said that the chef analyzed a short story.,Did the report say that the chef analyzed a short story?,1.2328517436981201
distilroberta-base,109,reported_statement,future,The report said that the chef analyzed a short story.,The report said that the chef will analyze a short story.,0.8438817262649536
distilroberta-base,109,reported_statement,uncertainty,The report said that the chef analyzed a short story.,The report said that the chef may have analyzed a short story.,0.9002854824066162
distilroberta-base,109,reported_statement,passive,The report said that the chef analyzed a short story.,The report said that a short story was analyzed by the chef.,0.7840937972068787
distilroberta-base,109,reported_statement,formalization,The report said that the chef analyzed a short story.,It is true that the report said that the chef analyzed a short story.,1.1180354356765747
distilroberta-base,109,conditional,negation,"If the chef analyzed a short story, the result mattered.","If the chef did not analyze a short story, the result mattered.",0.7847167253494263
distilroberta-base,109,conditional,question,"If the chef analyzed a short story, the result mattered.",Did the result matter if the chef analyzed a short story?,1.0204252004623413
distilroberta-base,109,conditional,future,"If the chef analyzed a short story, the result mattered.","If the chef will analyze a short story, the result will matter.",1.1322449445724487
distilroberta-base,109,conditional,uncertainty,"If the chef analyzed a short story, the result mattered.","If the chef may have analyzed a short story, the result mattered.",0.9570783972740173
distilroberta-base,109,conditional,passive,"If the chef analyzed a short story, the result mattered.","If a short story was analyzed by the chef, the result mattered.",0.7947648763656616
distilroberta-base,109,conditional,formalization,"If the chef analyzed a short story, the result mattered.","It is true that if the chef analyzed a short story, the result mattered.",1.1038442850112915
distilroberta-base,110,simple_svo,negation,The nurse improved the system.,The nurse did not improve the system.,1.303539752960205
distilroberta-base,110,simple_svo,question,The nurse improved the system.,Did the nurse improve the system?,1.559429407119751
distilroberta-base,110,simple_svo,future,The nurse improved the system.,The nurse will improve the system.,1.0606212615966797
distilroberta-base,110,simple_svo,uncertainty,The nurse improved the system.,The nurse may have improved the system.,1.3455510139465332
distilroberta-base,110,simple_svo,passive,The nurse improved the system.,The system was improved by the nurse.,1.4706897735595703
distilroberta-base,110,simple_svo,formalization,The nurse improved the system.,It is true that the nurse improved the system.,1.9087389707565308
distilroberta-base,110,with_context,negation,The nurse improved the system during the experiment.,The nurse did not improve the system during the experiment.,0.9664380550384521
distilroberta-base,110,with_context,question,The nurse improved the system during the experiment.,Did the nurse improve the system during the experiment?,1.1589058637619019
distilroberta-base,110,with_context,future,The nurse improved the system during the experiment.,The nurse will improve the system during the experiment.,0.8711284399032593
distilroberta-base,110,with_context,uncertainty,The nurse improved the system during the experiment.,The nurse may have improved the system during the experiment.,0.9862636923789978
distilroberta-base,110,with_context,passive,The nurse improved the system during the experiment.,The system was improved by the nurse during the experiment.,1.0440667867660522
distilroberta-base,110,with_context,formalization,The nurse improved the system during the experiment.,It is true that the nurse improved the system during the experiment.,1.392339825630188
distilroberta-base,110,relative_clause,negation,The person who improved the system was the nurse.,The person who did not improve the system was the nurse.,1.0956766605377197
distilroberta-base,110,relative_clause,question,The person who improved the system was the nurse.,Was the person who improved the system the nurse?,1.3280564546585083
distilroberta-base,110,relative_clause,future,The person who improved the system was the nurse.,The person who will improve the system is the nurse.,1.2499102354049683
distilroberta-base,110,relative_clause,uncertainty,The person who improved the system was the nurse.,The person who may have improved the system was the nurse.,1.0920158624649048
distilroberta-base,110,relative_clause,passive,The person who improved the system was the nurse.,The person by whom the system was improved was the nurse.,1.3407855033874512
distilroberta-base,110,relative_clause,formalization,The person who improved the system was the nurse.,It is true that the person who improved the system was the nurse.,1.3675665855407715
distilroberta-base,110,temporal_clause,negation,"After the nurse improved the system, the situation changed.","After the nurse did not improve the system, the situation changed.",0.7931073904037476
distilroberta-base,110,temporal_clause,question,"After the nurse improved the system, the situation changed.",Did the situation change after the nurse improved the system?,1.1200639009475708
distilroberta-base,110,temporal_clause,future,"After the nurse improved the system, the situation changed.","After the nurse will improve the system, the situation will change.",1.2697899341583252
distilroberta-base,110,temporal_clause,uncertainty,"After the nurse improved the system, the situation changed.","After the nurse may have improved the system, the situation changed.",0.859198272228241
distilroberta-base,110,temporal_clause,passive,"After the nurse improved the system, the situation changed.","After the system was improved by the nurse, the situation changed.",0.8338457942008972
distilroberta-base,110,temporal_clause,formalization,"After the nurse improved the system, the situation changed.","It is true that after the nurse improved the system, the situation changed.",1.205325961112976
distilroberta-base,110,reported_statement,negation,The report said that the nurse improved the system.,The report said that the nurse did not improve the system.,0.8999419808387756
distilroberta-base,110,reported_statement,question,The report said that the nurse improved the system.,Did the report say that the nurse improved the system?,1.3148975372314453
distilroberta-base,110,reported_statement,future,The report said that the nurse improved the system.,The report said that the nurse will improve the system.,0.8346249461174011
distilroberta-base,110,reported_statement,uncertainty,The report said that the nurse improved the system.,The report said that the nurse may have improved the system.,0.9038355946540833
distilroberta-base,110,reported_statement,passive,The report said that the nurse improved the system.,The report said that the system was improved by the nurse.,0.9116222858428955
distilroberta-base,110,reported_statement,formalization,The report said that the nurse improved the system.,It is true that the report said that the nurse improved the system.,1.2112306356430054
distilroberta-base,110,conditional,negation,"If the nurse improved the system, the result mattered.","If the nurse did not improve the system, the result mattered.",0.8470847606658936
distilroberta-base,110,conditional,question,"If the nurse improved the system, the result mattered.",Did the result matter if the nurse improved the system?,1.0747393369674683
distilroberta-base,110,conditional,future,"If the nurse improved the system, the result mattered.","If the nurse will improve the system, the result will matter.",1.2304198741912842
distilroberta-base,110,conditional,uncertainty,"If the nurse improved the system, the result mattered.","If the nurse may have improved the system, the result mattered.",0.8664160966873169
distilroberta-base,110,conditional,passive,"If the nurse improved the system, the result mattered.","If the system was improved by the nurse, the result mattered.",0.8412554860115051
distilroberta-base,110,conditional,formalization,"If the nurse improved the system, the result mattered.","It is true that if the nurse improved the system, the result mattered.",1.1855913400650024
distilroberta-base,111,simple_svo,negation,The programmer studied a new principle.,The programmer did not study a new principle.,1.1396783590316772
distilroberta-base,111,simple_svo,question,The programmer studied a new principle.,Did the programmer study a new principle?,1.5545270442962646
distilroberta-base,111,simple_svo,future,The programmer studied a new principle.,The programmer will study a new principle.,0.9766940474510193
distilroberta-base,111,simple_svo,uncertainty,The programmer studied a new principle.,The programmer may have studied a new principle.,1.262778401374817
distilroberta-base,111,simple_svo,passive,The programmer studied a new principle.,A new principle was studied by the programmer.,1.2865487337112427
distilroberta-base,111,simple_svo,formalization,The programmer studied a new principle.,It is true that the programmer studied a new principle.,1.7798643112182617
distilroberta-base,111,with_context,negation,The programmer studied a new principle in the laboratory.,The programmer did not study a new principle in the laboratory.,1.1071052551269531
distilroberta-base,111,with_context,question,The programmer studied a new principle in the laboratory.,Did the programmer study a new principle in the laboratory?,1.304054856300354
distilroberta-base,111,with_context,future,The programmer studied a new principle in the laboratory.,The programmer will study a new principle in the laboratory.,0.9220742583274841
distilroberta-base,111,with_context,uncertainty,The programmer studied a new principle in the laboratory.,The programmer may have studied a new principle in the laboratory.,1.0621305704116821
distilroberta-base,111,with_context,passive,The programmer studied a new principle in the laboratory.,A new principle was studied by the programmer in the laboratory.,0.8544818162918091
distilroberta-base,111,with_context,formalization,The programmer studied a new principle in the laboratory.,It is true that the programmer studied a new principle in the laboratory.,1.346845269203186
distilroberta-base,111,relative_clause,negation,The person who studied a new principle was the programmer.,The person who did not study a new principle was the programmer.,0.8617323040962219
distilroberta-base,111,relative_clause,question,The person who studied a new principle was the programmer.,Was the person who studied a new principle the programmer?,1.277076005935669
distilroberta-base,111,relative_clause,future,The person who studied a new principle was the programmer.,The person who will study a new principle is the programmer.,1.2721933126449585
distilroberta-base,111,relative_clause,uncertainty,The person who studied a new principle was the programmer.,The person who may have studied a new principle was the programmer.,0.9455075860023499
distilroberta-base,111,relative_clause,passive,The person who studied a new principle was the programmer.,The person by whom a new principle was studied was the programmer.,1.3202275037765503
distilroberta-base,111,relative_clause,formalization,The person who studied a new principle was the programmer.,It is true that the person who studied a new principle was the programmer.,1.2844722270965576
distilroberta-base,111,temporal_clause,negation,"After the programmer studied a new principle, the situation changed.","After the programmer did not study a new principle, the situation changed.",0.7517406940460205
distilroberta-base,111,temporal_clause,question,"After the programmer studied a new principle, the situation changed.",Did the situation change after the programmer studied a new principle?,1.1240047216415405
distilroberta-base,111,temporal_clause,future,"After the programmer studied a new principle, the situation changed.","After the programmer will study a new principle, the situation will change.",1.2069653272628784
distilroberta-base,111,temporal_clause,uncertainty,"After the programmer studied a new principle, the situation changed.","After the programmer may have studied a new principle, the situation changed.",0.8153348565101624
distilroberta-base,111,temporal_clause,passive,"After the programmer studied a new principle, the situation changed.","After a new principle was studied by the programmer, the situation changed.",0.8299255967140198
distilroberta-base,111,temporal_clause,formalization,"After the programmer studied a new principle, the situation changed.","It is true that after the programmer studied a new principle, the situation changed.",1.1914054155349731
distilroberta-base,111,reported_statement,negation,The report said that the programmer studied a new principle.,The report said that the programmer did not study a new principle.,0.9492579102516174
distilroberta-base,111,reported_statement,question,The report said that the programmer studied a new principle.,Did the report say that the programmer studied a new principle?,1.2734657526016235
distilroberta-base,111,reported_statement,future,The report said that the programmer studied a new principle.,The report said that the programmer will study a new principle.,0.896673321723938
distilroberta-base,111,reported_statement,uncertainty,The report said that the programmer studied a new principle.,The report said that the programmer may have studied a new principle.,0.8273378014564514
distilroberta-base,111,reported_statement,passive,The report said that the programmer studied a new principle.,The report said that a new principle was studied by the programmer.,0.8392743468284607
distilroberta-base,111,reported_statement,formalization,The report said that the programmer studied a new principle.,It is true that the report said that the programmer studied a new principle.,1.1425201892852783
distilroberta-base,111,conditional,negation,"If the programmer studied a new principle, the result mattered.","If the programmer did not study a new principle, the result mattered.",0.787386953830719
distilroberta-base,111,conditional,question,"If the programmer studied a new principle, the result mattered.",Did the result matter if the programmer studied a new principle?,1.0279247760772705
distilroberta-base,111,conditional,future,"If the programmer studied a new principle, the result mattered.","If the programmer will study a new principle, the result will matter.",1.1782039403915405
distilroberta-base,111,conditional,uncertainty,"If the programmer studied a new principle, the result mattered.","If the programmer may have studied a new principle, the result mattered.",0.8933829665184021
distilroberta-base,111,conditional,passive,"If the programmer studied a new principle, the result mattered.","If a new principle was studied by the programmer, the result mattered.",0.8221194744110107
distilroberta-base,111,conditional,formalization,"If the programmer studied a new principle, the result mattered.","It is true that if the programmer studied a new principle, the result mattered.",1.1660367250442505
distilroberta-base,112,simple_svo,negation,The pilot approved the data.,The pilot did not approve the data.,1.4624710083007812
distilroberta-base,112,simple_svo,question,The pilot approved the data.,Did the pilot approve the data?,1.6610115766525269
distilroberta-base,112,simple_svo,future,The pilot approved the data.,The pilot will approve the data.,1.0921012163162231
distilroberta-base,112,simple_svo,uncertainty,The pilot approved the data.,The pilot may have approved the data.,1.4350626468658447
distilroberta-base,112,simple_svo,passive,The pilot approved the data.,The data was approved by the pilot.,1.4620716571807861
distilroberta-base,112,simple_svo,formalization,The pilot approved the data.,It is true that the pilot approved the data.,1.9044109582901
distilroberta-base,112,with_context,negation,The pilot approved the data at the school.,The pilot did not approve the data at the school.,1.0520437955856323
distilroberta-base,112,with_context,question,The pilot approved the data at the school.,Did the pilot approve the data at the school?,1.2239271402359009
distilroberta-base,112,with_context,future,The pilot approved the data at the school.,The pilot will approve the data at the school.,0.8827776312828064
distilroberta-base,112,with_context,uncertainty,The pilot approved the data at the school.,The pilot may have approved the data at the school.,1.1124781370162964
distilroberta-base,112,with_context,passive,The pilot approved the data at the school.,The data was approved by the pilot at the school.,1.1986995935440063
distilroberta-base,112,with_context,formalization,The pilot approved the data at the school.,It is true that the pilot approved the data at the school.,1.3586678504943848
distilroberta-base,112,relative_clause,negation,The person who approved the data was the pilot.,The person who did not approve the data was the pilot.,1.0067074298858643
distilroberta-base,112,relative_clause,question,The person who approved the data was the pilot.,Was the person who approved the data the pilot?,1.3610589504241943
distilroberta-base,112,relative_clause,future,The person who approved the data was the pilot.,The person who will approve the data is the pilot.,1.2015666961669922
distilroberta-base,112,relative_clause,uncertainty,The person who approved the data was the pilot.,The person who may have approved the data was the pilot.,0.9411744475364685
distilroberta-base,112,relative_clause,passive,The person who approved the data was the pilot.,The person by whom the data was approved was the pilot.,1.189841389656067
distilroberta-base,112,relative_clause,formalization,The person who approved the data was the pilot.,It is true that the person who approved the data was the pilot.,1.2141468524932861
distilroberta-base,112,temporal_clause,negation,"After the pilot approved the data, the situation changed.","After the pilot did not approve the data, the situation changed.",0.7982779145240784
distilroberta-base,112,temporal_clause,question,"After the pilot approved the data, the situation changed.",Did the situation change after the pilot approved the data?,1.0788657665252686
distilroberta-base,112,temporal_clause,future,"After the pilot approved the data, the situation changed.","After the pilot will approve the data, the situation will change.",1.2127987146377563
distilroberta-base,112,temporal_clause,uncertainty,"After the pilot approved the data, the situation changed.","After the pilot may have approved the data, the situation changed.",0.8404391407966614
distilroberta-base,112,temporal_clause,passive,"After the pilot approved the data, the situation changed.","After the data was approved by the pilot, the situation changed.",0.7962714433670044
distilroberta-base,112,temporal_clause,formalization,"After the pilot approved the data, the situation changed.","It is true that after the pilot approved the data, the situation changed.",1.154355525970459
distilroberta-base,112,reported_statement,negation,The report said that the pilot approved the data.,The report said that the pilot did not approve the data.,0.9640684127807617
distilroberta-base,112,reported_statement,question,The report said that the pilot approved the data.,Did the report say that the pilot approved the data?,1.3248634338378906
distilroberta-base,112,reported_statement,future,The report said that the pilot approved the data.,The report said that the pilot will approve the data.,0.7288201451301575
distilroberta-base,112,reported_statement,uncertainty,The report said that the pilot approved the data.,The report said that the pilot may have approved the data.,0.9029366374015808
distilroberta-base,112,reported_statement,passive,The report said that the pilot approved the data.,The report said that the data was approved by the pilot.,0.8699278831481934
distilroberta-base,112,reported_statement,formalization,The report said that the pilot approved the data.,It is true that the report said that the pilot approved the data.,1.2196366786956787
distilroberta-base,112,conditional,negation,"If the pilot approved the data, the result mattered.","If the pilot did not approve the data, the result mattered.",0.8474584221839905
distilroberta-base,112,conditional,question,"If the pilot approved the data, the result mattered.",Did the result matter if the pilot approved the data?,1.0162924528121948
distilroberta-base,112,conditional,future,"If the pilot approved the data, the result mattered.","If the pilot will approve the data, the result will matter.",1.169730544090271
distilroberta-base,112,conditional,uncertainty,"If the pilot approved the data, the result mattered.","If the pilot may have approved the data, the result mattered.",0.8371580839157104
distilroberta-base,112,conditional,passive,"If the pilot approved the data, the result mattered.","If the data was approved by the pilot, the result mattered.",0.7646622061729431
distilroberta-base,112,conditional,formalization,"If the pilot approved the data, the result mattered.","It is true that if the pilot approved the data, the result mattered.",1.1688652038574219
distilroberta-base,113,simple_svo,negation,The lawyer studied a beautiful painting.,The lawyer did not study a beautiful painting.,1.2051814794540405
distilroberta-base,113,simple_svo,question,The lawyer studied a beautiful painting.,Did the lawyer study a beautiful painting?,1.5827568769454956
distilroberta-base,113,simple_svo,future,The lawyer studied a beautiful painting.,The lawyer will study a beautiful painting.,0.9981440305709839
distilroberta-base,113,simple_svo,uncertainty,The lawyer studied a beautiful painting.,The lawyer may have studied a beautiful painting.,1.2293721437454224
distilroberta-base,113,simple_svo,passive,The lawyer studied a beautiful painting.,A beautiful painting was studied by the lawyer.,1.1703226566314697
distilroberta-base,113,simple_svo,formalization,The lawyer studied a beautiful painting.,It is true that the lawyer studied a beautiful painting.,1.7705284357070923
distilroberta-base,113,with_context,negation,The lawyer studied a beautiful painting before the deadline.,The lawyer did not study a beautiful painting before the deadline.,0.9531064629554749
distilroberta-base,113,with_context,question,The lawyer studied a beautiful painting before the deadline.,Did the lawyer study a beautiful painting before the deadline?,1.250107765197754
distilroberta-base,113,with_context,future,The lawyer studied a beautiful painting before the deadline.,The lawyer will study a beautiful painting before the deadline.,1.0071221590042114
distilroberta-base,113,with_context,uncertainty,The lawyer studied a beautiful painting before the deadline.,The lawyer may have studied a beautiful painting before the deadline.,0.9687311053276062
distilroberta-base,113,with_context,passive,The lawyer studied a beautiful painting before the deadline.,A beautiful painting was studied by the lawyer before the deadline.,0.8611958026885986
distilroberta-base,113,with_context,formalization,The lawyer studied a beautiful painting before the deadline.,It is true that the lawyer studied a beautiful painting before the deadline.,1.32145357131958
distilroberta-base,113,relative_clause,negation,The person who studied a beautiful painting was the lawyer.,The person who did not study a beautiful painting was the lawyer.,0.8801538348197937
distilroberta-base,113,relative_clause,question,The person who studied a beautiful painting was the lawyer.,Was the person who studied a beautiful painting the lawyer?,1.2477139234542847
distilroberta-base,113,relative_clause,future,The person who studied a beautiful painting was the lawyer.,The person who will study a beautiful painting is the lawyer.,1.3106409311294556
distilroberta-base,113,relative_clause,uncertainty,The person who studied a beautiful painting was the lawyer.,The person who may have studied a beautiful painting was the lawyer.,0.9665847420692444
distilroberta-base,113,relative_clause,passive,The person who studied a beautiful painting was the lawyer.,The person by whom a beautiful painting was studied was the lawyer.,1.2543292045593262
distilroberta-base,113,relative_clause,formalization,The person who studied a beautiful painting was the lawyer.,It is true that the person who studied a beautiful painting was the lawyer.,1.2693525552749634
distilroberta-base,113,temporal_clause,negation,"After the lawyer studied a beautiful painting, the situation changed.","After the lawyer did not study a beautiful painting, the situation changed.",0.8706989884376526
distilroberta-base,113,temporal_clause,question,"After the lawyer studied a beautiful painting, the situation changed.",Did the situation change after the lawyer studied a beautiful painting?,1.201977014541626
distilroberta-base,113,temporal_clause,future,"After the lawyer studied a beautiful painting, the situation changed.","After the lawyer will study a beautiful painting, the situation will change.",1.3138835430145264
distilroberta-base,113,temporal_clause,uncertainty,"After the lawyer studied a beautiful painting, the situation changed.","After the lawyer may have studied a beautiful painting, the situation changed.",0.8999602794647217
distilroberta-base,113,temporal_clause,passive,"After the lawyer studied a beautiful painting, the situation changed.","After a beautiful painting was studied by the lawyer, the situation changed.",0.7803184390068054
distilroberta-base,113,temporal_clause,formalization,"After the lawyer studied a beautiful painting, the situation changed.","It is true that after the lawyer studied a beautiful painting, the situation changed.",1.1667442321777344
distilroberta-base,113,reported_statement,negation,The report said that the lawyer studied a beautiful painting.,The report said that the lawyer did not study a beautiful painting.,0.8623150587081909
distilroberta-base,113,reported_statement,question,The report said that the lawyer studied a beautiful painting.,Did the report say that the lawyer studied a beautiful painting?,1.2394462823867798
distilroberta-base,113,reported_statement,future,The report said that the lawyer studied a beautiful painting.,The report said that the lawyer will study a beautiful painting.,0.8150671720504761
distilroberta-base,113,reported_statement,uncertainty,The report said that the lawyer studied a beautiful painting.,The report said that the lawyer may have studied a beautiful painting.,0.8492826819419861
distilroberta-base,113,reported_statement,passive,The report said that the lawyer studied a beautiful painting.,The report said that a beautiful painting was studied by the lawyer.,0.8123806715011597
distilroberta-base,113,reported_statement,formalization,The report said that the lawyer studied a beautiful painting.,It is true that the report said that the lawyer studied a beautiful painting.,1.1364367008209229
distilroberta-base,113,conditional,negation,"If the lawyer studied a beautiful painting, the result mattered.","If the lawyer did not study a beautiful painting, the result mattered.",0.8223854303359985
distilroberta-base,113,conditional,question,"If the lawyer studied a beautiful painting, the result mattered.",Did the result matter if the lawyer studied a beautiful painting?,1.0692542791366577
distilroberta-base,113,conditional,future,"If the lawyer studied a beautiful painting, the result mattered.","If the lawyer will study a beautiful painting, the result will matter.",1.1953011751174927
distilroberta-base,113,conditional,uncertainty,"If the lawyer studied a beautiful painting, the result mattered.","If the lawyer may have studied a beautiful painting, the result mattered.",0.9017639756202698
distilroberta-base,113,conditional,passive,"If the lawyer studied a beautiful painting, the result mattered.","If a beautiful painting was studied by the lawyer, the result mattered.",0.7533118724822998
distilroberta-base,113,conditional,formalization,"If the lawyer studied a beautiful painting, the result mattered.","It is true that if the lawyer studied a beautiful painting, the result mattered.",1.1608306169509888
distilroberta-base,114,simple_svo,negation,The child designed the system.,The child did not design the system.,1.4326595067977905
distilroberta-base,114,simple_svo,question,The child designed the system.,Did the child design the system?,1.5709056854248047
distilroberta-base,114,simple_svo,future,The child designed the system.,The child will design the system.,1.1301238536834717
distilroberta-base,114,simple_svo,uncertainty,The child designed the system.,The child may have designed the system.,1.4226417541503906
distilroberta-base,114,simple_svo,passive,The child designed the system.,The system was designed by the child.,1.5076639652252197
distilroberta-base,114,simple_svo,formalization,The child designed the system.,It is true that the child designed the system.,2.0925357341766357
distilroberta-base,114,with_context,negation,The child designed the system in the laboratory.,The child did not design the system in the laboratory.,1.1158525943756104
distilroberta-base,114,with_context,question,The child designed the system in the laboratory.,Did the child design the system in the laboratory?,1.3206268548965454
distilroberta-base,114,with_context,future,The child designed the system in the laboratory.,The child will design the system in the laboratory.,1.0088260173797607
distilroberta-base,114,with_context,uncertainty,The child designed the system in the laboratory.,The child may have designed the system in the laboratory.,1.1349672079086304
distilroberta-base,114,with_context,passive,The child designed the system in the laboratory.,The system was designed by the child in the laboratory.,0.9558296799659729
distilroberta-base,114,with_context,formalization,The child designed the system in the laboratory.,It is true that the child designed the system in the laboratory.,1.5082104206085205
distilroberta-base,114,relative_clause,negation,The person who designed the system was the child.,The person who did not design the system was the child.,1.0851818323135376
distilroberta-base,114,relative_clause,question,The person who designed the system was the child.,Was the person who designed the system the child?,1.2417546510696411
distilroberta-base,114,relative_clause,future,The person who designed the system was the child.,The person who will design the system is the child.,1.3137693405151367
distilroberta-base,114,relative_clause,uncertainty,The person who designed the system was the child.,The person who may have designed the system was the child.,1.0884735584259033
distilroberta-base,114,relative_clause,passive,The person who designed the system was the child.,The person by whom the system was designed was the child.,1.4953051805496216
distilroberta-base,114,relative_clause,formalization,The person who designed the system was the child.,It is true that the person who designed the system was the child.,1.3973708152770996
distilroberta-base,114,temporal_clause,negation,"After the child designed the system, the situation changed.","After the child did not design the system, the situation changed.",0.834661602973938
distilroberta-base,114,temporal_clause,question,"After the child designed the system, the situation changed.",Did the situation change after the child designed the system?,1.1043908596038818
distilroberta-base,114,temporal_clause,future,"After the child designed the system, the situation changed.","After the child will design the system, the situation will change.",1.3121989965438843
distilroberta-base,114,temporal_clause,uncertainty,"After the child designed the system, the situation changed.","After the child may have designed the system, the situation changed.",0.9164506196975708
distilroberta-base,114,temporal_clause,passive,"After the child designed the system, the situation changed.","After the system was designed by the child, the situation changed.",0.8006890416145325
distilroberta-base,114,temporal_clause,formalization,"After the child designed the system, the situation changed.","It is true that after the child designed the system, the situation changed.",1.26487398147583
distilroberta-base,114,reported_statement,negation,The report said that the child designed the system.,The report said that the child did not design the system.,0.8799259066581726
distilroberta-base,114,reported_statement,question,The report said that the child designed the system.,Did the report say that the child designed the system?,1.2618051767349243
distilroberta-base,114,reported_statement,future,The report said that the child designed the system.,The report said that the child will design the system.,1.0222729444503784
distilroberta-base,114,reported_statement,uncertainty,The report said that the child designed the system.,The report said that the child may have designed the system.,0.9252036809921265
distilroberta-base,114,reported_statement,passive,The report said that the child designed the system.,The report said that the system was designed by the child.,0.8620539307594299
distilroberta-base,114,reported_statement,formalization,The report said that the child designed the system.,It is true that the report said that the child designed the system.,1.1972745656967163
distilroberta-base,114,conditional,negation,"If the child designed the system, the result mattered.","If the child did not design the system, the result mattered.",0.8690428137779236
distilroberta-base,114,conditional,question,"If the child designed the system, the result mattered.",Did the result matter if the child designed the system?,1.099231243133545
distilroberta-base,114,conditional,future,"If the child designed the system, the result mattered.","If the child will design the system, the result will matter.",1.2421754598617554
distilroberta-base,114,conditional,uncertainty,"If the child designed the system, the result mattered.","If the child may have designed the system, the result mattered.",0.8941737413406372
distilroberta-base,114,conditional,passive,"If the child designed the system, the result mattered.","If the system was designed by the child, the result mattered.",0.7945109605789185
distilroberta-base,114,conditional,formalization,"If the child designed the system, the result mattered.","It is true that if the child designed the system, the result mattered.",1.2455394268035889
